count$path$bad_name$	suggested_name
    1$_NO_HIGHERTAXON$Gn_BBFR12_Rhyparochromidae sp_bbfr12_msp_075$	Gn_BBFR12_Rhyparochromidae sp_bbfr12_msp_075
    3$_NO_HIGHERTAXON$Gn_BB_Deraeocorini sp_bbfr12_msp_139$	Gn_BB_Deraeocorini sp_bbfr12_msp_139
   22$_NO_HIGHERTAXON$Gn_BB_Halticini sp_bbwa0909_msp_259$	Gn_BB_Halticini sp_bbwa0909_msp_259
    4$_NO_HIGHERTAXON$Gn_BB_Halticini sp_bbwa0909msp063$	Gn_BB_Halticini sp_bbwa0909msp063
    1$_NO_HIGHERTAXON$Gn_BB_Harpactocorine sp_bbcre11msp011$	Gn_BB_Harpactocorine sp_bbcre11msp011
   11$_NO_HIGHERTAXON$Gn_BB_Largidae sp_bbfr12_msp_067$	Gn_BB_Largidae sp_bbfr12_msp_067
   10$_NO_HIGHERTAXON$Gn_BB_Mirini sp_bbcht14msp029$	Gn_BB_Mirini sp_bbcht14msp029
   22$_NO_HIGHERTAXON$Gn_BB_Mirini sp_bbfr12_msp142$	Gn_BB_Mirini sp_bbfr12_msp142
    6$_NO_HIGHERTAXON$Gn_BB_Mirini sp_bbfr12_msp_134$	Gn_BB_Mirini sp_bbfr12_msp_134
    8$_NO_HIGHERTAXON$Gn_BB_Mirini sp_bbfr12_msp_135$	Gn_BB_Mirini sp_bbfr12_msp_135
    3$_NO_HIGHERTAXON$Gn_BB_Mirini sp_bbfr12_msp_137$	Gn_BB_Mirini sp_bbfr12_msp_137
    1$_NO_HIGHERTAXON$Gn_BB_Mirini sp_bbfr12_msp_138$	Gn_BB_Mirini sp_bbfr12_msp_138
   17$_NO_HIGHERTAXON$Gn_BB_Mirini sp_bbned11msp007$	Gn_BB_Mirini sp_bbned11msp007
    4$_NO_HIGHERTAXON$Gn_BB_Mirini sp_nabb13msp103$	Gn_BB_Mirini sp_nabb13msp103
    1$_NO_HIGHERTAXON$Gn_BB_Mirini sp_nabb13msp111$	Gn_BB_Mirini sp_nabb13msp111
    1$_NO_HIGHERTAXON$Gn_BB_Mirini sp_nabb13msp112$	Gn_BB_Mirini sp_nabb13msp112
   17$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp031$	Gn_BB_Orthotylini sp_bbcre11msp031
   21$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp032$	Gn_BB_Orthotylini sp_bbcre11msp032
   61$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp033$	Gn_BB_Orthotylini sp_bbcre11msp033
   24$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp035$	Gn_BB_Orthotylini sp_bbcre11msp035
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp040$	Gn_BB_Orthotylini sp_bbcre11msp040
   26$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp041$	Gn_BB_Orthotylini sp_bbcre11msp041
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp048$	Gn_BB_Orthotylini sp_bbcre11msp048
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp049$	Gn_BB_Orthotylini sp_bbcre11msp049
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp050$	Gn_BB_Orthotylini sp_bbcre11msp050
    6$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp052$	Gn_BB_Orthotylini sp_bbcre11msp052
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp054$	Gn_BB_Orthotylini sp_bbcre11msp054
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp056$	Gn_BB_Orthotylini sp_bbcre11msp056
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp061$	Gn_BB_Orthotylini sp_bbcre11msp061
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp062$	Gn_BB_Orthotylini sp_bbcre11msp062
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp063$	Gn_BB_Orthotylini sp_bbcre11msp063
    6$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp065$	Gn_BB_Orthotylini sp_bbcre11msp065
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp066$	Gn_BB_Orthotylini sp_bbcre11msp066
    3$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp068$	Gn_BB_Orthotylini sp_bbcre11msp068
    3$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11msp099$	Gn_BB_Orthotylini sp_bbcre11msp099
    3$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbculgoamsp055$	Gn_BB_Orthotylini sp_bbculgoamsp055
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbculgoamsp056$	Gn_BB_Orthotylini sp_bbculgoamsp056
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbculgoamsp057$	Gn_BB_Orthotylini sp_bbculgoamsp057
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbculgoamsp058$	Gn_BB_Orthotylini sp_bbculgoamsp058
    7$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfi14msp008$	Gn_BB_Orthotylini sp_bbfi14msp008
    4$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfr12msp143$	Gn_BB_Orthotylini sp_bbfr12msp143
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfr12msp144$	Gn_BB_Orthotylini sp_bbfr12msp144
    9$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfr12msp145$	Gn_BB_Orthotylini sp_bbfr12msp145
   13$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfr12msp146$	Gn_BB_Orthotylini sp_bbfr12msp146
    8$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfr12msp146a$	Gn_BB_Orthotylini sp_bbfr12msp146a
    7$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfr12msp147$	Gn_BB_Orthotylini sp_bbfr12msp147
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbfr12msp148$	Gn_BB_Orthotylini sp_bbfr12msp148
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbgr12msp036$	Gn_BB_Orthotylini sp_bbgr12msp036
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbgr12msp040$	Gn_BB_Orthotylini sp_bbgr12msp040
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbgr12msp041$	Gn_BB_Orthotylini sp_bbgr12msp041
    6$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbgr12msp042$	Gn_BB_Orthotylini sp_bbgr12msp042
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbgr12msp043$	Gn_BB_Orthotylini sp_bbgr12msp043
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp050$	Gn_BB_Orthotylini sp_bbhen13msp050
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp057$	Gn_BB_Orthotylini sp_bbhen13msp057
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp058$	Gn_BB_Orthotylini sp_bbhen13msp058
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp059$	Gn_BB_Orthotylini sp_bbhen13msp059
   15$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp060$	Gn_BB_Orthotylini sp_bbhen13msp060
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp061$	Gn_BB_Orthotylini sp_bbhen13msp061
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp062$	Gn_BB_Orthotylini sp_bbhen13msp062
   56$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp063$	Gn_BB_Orthotylini sp_bbhen13msp063
   22$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbhen13msp064$	Gn_BB_Orthotylini sp_bbhen13msp064
   12$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp002$	Gn_BB_Orthotylini sp_bbnabb13msp002
   14$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp002a$	Gn_BB_Orthotylini sp_bbnabb13msp002a
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp043$	Gn_BB_Orthotylini sp_bbnabb13msp043
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp048$	Gn_BB_Orthotylini sp_bbnabb13msp048
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp069$	Gn_BB_Orthotylini sp_bbnabb13msp069
   19$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp077$	Gn_BB_Orthotylini sp_bbnabb13msp077
   31$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp086$	Gn_BB_Orthotylini sp_bbnabb13msp086
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp094$	Gn_BB_Orthotylini sp_bbnabb13msp094
    3$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp098$	Gn_BB_Orthotylini sp_bbnabb13msp098
    8$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp113$	Gn_BB_Orthotylini sp_bbnabb13msp113
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp114$	Gn_BB_Orthotylini sp_bbnabb13msp114
    4$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp115$	Gn_BB_Orthotylini sp_bbnabb13msp115
    3$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbnabb13msp116$	Gn_BB_Orthotylini sp_bbnabb13msp116
   21$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbned11msp031$	Gn_BB_Orthotylini sp_bbned11msp031
    9$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp028$	Gn_BB_Orthotylini sp_bbpilb11msp028
    4$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp029$	Gn_BB_Orthotylini sp_bbpilb11msp029
   19$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp034$	Gn_BB_Orthotylini sp_bbpilb11msp034
    9$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp036$	Gn_BB_Orthotylini sp_bbpilb11msp036
   44$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp037$	Gn_BB_Orthotylini sp_bbpilb11msp037
    4$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp042$	Gn_BB_Orthotylini sp_bbpilb11msp042
   46$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp043$	Gn_BB_Orthotylini sp_bbpilb11msp043
   17$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp044$	Gn_BB_Orthotylini sp_bbpilb11msp044
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp045$	Gn_BB_Orthotylini sp_bbpilb11msp045
    6$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbpilb11msp054$	Gn_BB_Orthotylini sp_bbpilb11msp054
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbqld10msp098$	Gn_BB_Orthotylini sp_bbqld10msp098
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbqld10msp099$	Gn_BB_Orthotylini sp_bbqld10msp099
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbqld10msp103$	Gn_BB_Orthotylini sp_bbqld10msp103
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbvic11msp014$	Gn_BB_Orthotylini sp_bbvic11msp014
   16$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbvic11msp039a$	Gn_BB_Orthotylini sp_bbvic11msp039a
   36$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp016$	Gn_BB_Orthotylini sp_bbwa0909msp016
    8$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp023$	Gn_BB_Orthotylini sp_bbwa0909msp023
   15$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp033$	Gn_BB_Orthotylini sp_bbwa0909msp033
   10$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp043$	Gn_BB_Orthotylini sp_bbwa0909msp043
   44$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp052$	Gn_BB_Orthotylini sp_bbwa0909msp052
   23$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp092$	Gn_BB_Orthotylini sp_bbwa0909msp092
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp095$	Gn_BB_Orthotylini sp_bbwa0909msp095
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp118$	Gn_BB_Orthotylini sp_bbwa0909msp118
   10$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp125$	Gn_BB_Orthotylini sp_bbwa0909msp125
   13$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp148$	Gn_BB_Orthotylini sp_bbwa0909msp148
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp150$	Gn_BB_Orthotylini sp_bbwa0909msp150
    6$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp161$	Gn_BB_Orthotylini sp_bbwa0909msp161
   36$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp174$	Gn_BB_Orthotylini sp_bbwa0909msp174
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp228$	Gn_BB_Orthotylini sp_bbwa0909msp228
   10$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp232$	Gn_BB_Orthotylini sp_bbwa0909msp232
   15$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp243$	Gn_BB_Orthotylini sp_bbwa0909msp243
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp264$	Gn_BB_Orthotylini sp_bbwa0909msp264
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp267$	Gn_BB_Orthotylini sp_bbwa0909msp267
   26$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp268$	Gn_BB_Orthotylini sp_bbwa0909msp268
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp276$	Gn_BB_Orthotylini sp_bbwa0909msp276
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp288$	Gn_BB_Orthotylini sp_bbwa0909msp288
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp289$	Gn_BB_Orthotylini sp_bbwa0909msp289
   31$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp293$	Gn_BB_Orthotylini sp_bbwa0909msp293
    1$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp304$	Gn_BB_Orthotylini sp_bbwa0909msp304
    5$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp308$	Gn_BB_Orthotylini sp_bbwa0909msp308
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp312$	Gn_BB_Orthotylini sp_bbwa0909msp312
    8$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp316$	Gn_BB_Orthotylini sp_bbwa0909msp316
    2$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp317$	Gn_BB_Orthotylini sp_bbwa0909msp317
   20$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbwa0909msp321$	Gn_BB_Orthotylini sp_bbwa0909msp321
    3$_NO_HIGHERTAXON$Gn_BB_Pentatomidae sp_bbcre11msp129$	Gn_BB_Pentatomidae sp_bbcre11msp129
    1$_NO_HIGHERTAXON$Gn_BB_Pentatomidae sp_bbfr12_msp_021$	Gn_BB_Pentatomidae sp_bbfr12_msp_021
    1$_NO_HIGHERTAXON$Gn_BB_Phylini sp$	Gn_BB_Phylini sp
   32$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp117$	Gn_BB_Phylini sp_bbfr12msp117
    3$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp118$	Gn_BB_Phylini sp_bbfr12msp118
    1$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp119$	Gn_BB_Phylini sp_bbfr12msp119
    1$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp121$	Gn_BB_Phylini sp_bbfr12msp121
    1$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp122$	Gn_BB_Phylini sp_bbfr12msp122
    3$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp123$	Gn_BB_Phylini sp_bbfr12msp123
   13$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp130$	Gn_BB_Phylini sp_bbfr12msp130
    2$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp131$	Gn_BB_Phylini sp_bbfr12msp131
    9$_NO_HIGHERTAXON$Gn_BB_Phylini sp_bbfr12msp132$	Gn_BB_Phylini sp_bbfr12msp132
    1$_NO_HIGHERTAXON$Gn_BB_Pilophorini sp_bbfr12_msp_116$	Gn_BB_Pilophorini sp_bbfr12_msp_116
    1$_NO_HIGHERTAXON$Gn_BB_Ploiariolini sp_bbfr12_msp_108$	Gn_BB_Ploiariolini sp_bbfr12_msp_108
    1$_NO_HIGHERTAXON$Gn_BB_Reduvidae sp_bbned11msp017$	Gn_BB_Reduvidae sp_bbned11msp017
    1$_NO_HIGHERTAXON$Gn_BB_Reduvidae sp_bbned11msp039$	Gn_BB_Reduvidae sp_bbned11msp039
   10$_NO_HIGHERTAXON$Gn_BB_Rhyparochromidae sp_bbfr12_msp_050$	Gn_BB_Rhyparochromidae sp_bbfr12_msp_050
  259$_NO_HIGHERTAXON$Gn_BB_Rhyparochromidae sp_bbned11msp043$	Gn_BB_Rhyparochromidae sp_bbned11msp043
    1$_NO_HIGHERTAXON$Gn_BB_Schizopteridae sp_bbfr12_msp_029$	Gn_BB_Schizopteridae sp_bbfr12_msp_029
    1$_NO_HIGHERTAXON$Gn_BB_Stenopodainae sp_bbcre11msp012$	Gn_BB_Stenopodainae sp_bbcre11msp012
   23$_NO_HIGHERTAXON$Gn_BB_Tingini sp_bbfr12_165$	Gn_BB_Tingini sp_bbfr12_165
   68$_NO_HIGHERTAXON$Gn_BB_Tingini sp_bbfr12_msp_077$	Gn_BB_Tingini sp_bbfr12_msp_077
    1$_NO_HIGHERTAXON$Gn_BB_Udeocorini sp_bbvic11_msp019$	Gn_BB_Udeocorini sp_bbvic11_msp019
   24$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbcht14msp011$	Gn_BB_Zanchini sp_bbcht14msp011
   12$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbcre11msp071$	Gn_BB_Zanchini sp_bbcre11msp071
    1$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbcre11msp072$	Gn_BB_Zanchini sp_bbcre11msp072
    7$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbcre11msp073$	Gn_BB_Zanchini sp_bbcre11msp073
    1$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbcre11msp074$	Gn_BB_Zanchini sp_bbcre11msp074
    1$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbnabb13_msp093$	Gn_BB_Zanchini sp_bbnabb13_msp093
   10$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbqld10msp089$	Gn_BB_Zanchini sp_bbqld10msp089
   11$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbqld10msp091$	Gn_BB_Zanchini sp_bbqld10msp091
    2$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbqld10msp093$	Gn_BB_Zanchini sp_bbqld10msp093
    6$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbqld10msp097$	Gn_BB_Zanchini sp_bbqld10msp097
   19$_NO_HIGHERTAXON$Gn_BB_Zanchini sp_bbvic11msp001$	Gn_BB_Zanchini sp_bbvic11msp001
    1$_NO_HIGHERTAXON$Gn_BB_unknown sp_bbcre11unknown$	Gn_BB_unknown sp_bbcre11unknown
    1$_NO_HIGHERTAXON$Gn_BB_unknown sp_bbfr12_msp_020$	Gn_BB_unknown sp_bbfr12_msp_020
    1$_NO_HIGHERTAXON$Gn_Cydnidae sp_20$	Gn_Cydnidae sp_20
    1$_NO_HIGHERTAXON$Gn_Emesinae sp.$	Gn_Emesinae sp.
    1$_NO_HIGHERTAXON$Gn_Leucophoropterini sp_43$	Gn_Leucophoropterini sp_43
    7$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp016$	Gn_Myrtlemiris_complex sp_wa0909_msp016
    4$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp024$	Gn_Myrtlemiris_complex sp_wa0909_msp024
    3$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp025$	Gn_Myrtlemiris_complex sp_wa0909_msp025
    5$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp043$	Gn_Myrtlemiris_complex sp_wa0909_msp043
   13$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp055$	Gn_Myrtlemiris_complex sp_wa0909_msp055
   13$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp092$	Gn_Myrtlemiris_complex sp_wa0909_msp092
    1$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp147$	Gn_Myrtlemiris_complex sp_wa0909_msp147
    4$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp148$	Gn_Myrtlemiris_complex sp_wa0909_msp148
    2$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp168$	Gn_Myrtlemiris_complex sp_wa0909_msp168
    4$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp168?$	Gn_Myrtlemiris_complex sp_wa0909_msp168?
    1$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp214$	Gn_Myrtlemiris_complex sp_wa0909_msp214
    2$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp240$	Gn_Myrtlemiris_complex sp_wa0909_msp240
    2$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp243$	Gn_Myrtlemiris_complex sp_wa0909_msp243
    2$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909_msp279$	Gn_Myrtlemiris_complex sp_wa0909_msp279
    1$_NO_HIGHERTAXON$Gn_Myrtlemiris_complex sp_wa0909msp321$	Gn_Myrtlemiris_complex sp_wa0909msp321
   25$_NO_HIGHERTAXON$Gn_Nabidae sp_24$	Gn_Nabidae sp_24
   21$_NO_HIGHERTAXON$Gn_Ochteridae sp_2$	Gn_Ochteridae sp_2
   62$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_005$	Gn_OrthotyliniGp1 sp_005
    3$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_006$	Gn_OrthotyliniGp1 sp_006
   39$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_007$	Gn_OrthotyliniGp1 sp_007
   22$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_008$	Gn_OrthotyliniGp1 sp_008
  106$_NO_HIGHERTAXON$Gn_OrthotyliniGp10 sp_001$	Gn_OrthotyliniGp10 sp_001
    1$_NO_HIGHERTAXON$Gn_OrthotyliniGp10 sp_002$	Gn_OrthotyliniGp10 sp_002
   21$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_002$	Gn_OrthotyliniGp11 sp_002
    1$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_003$	Gn_OrthotyliniGp11 sp_003
   21$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_004$	Gn_OrthotyliniGp11 sp_004
   78$_NO_HIGHERTAXON$Gn_OrthotyliniGp14 sp_001$	Gn_OrthotyliniGp14 sp_001
   38$_NO_HIGHERTAXON$Gn_OrthotyliniGp14 sp_002$	Gn_OrthotyliniGp14 sp_002
   58$_NO_HIGHERTAXON$Gn_OrthotyliniGp15 sp_002$	Gn_OrthotyliniGp15 sp_002
   40$_NO_HIGHERTAXON$Gn_OrthotyliniGp15 sp_004$	Gn_OrthotyliniGp15 sp_004
    2$_NO_HIGHERTAXON$Gn_OrthotyliniGp16 sp_001$	Gn_OrthotyliniGp16 sp_001
   52$_NO_HIGHERTAXON$Gn_OrthotyliniGp17 sp_001$	Gn_OrthotyliniGp17 sp_001
    1$_NO_HIGHERTAXON$Gn_OrthotyliniGp17 sp_002$	Gn_OrthotyliniGp17 sp_002
  381$_NO_HIGHERTAXON$Gn_OrthotyliniGp18 sp_001$	Gn_OrthotyliniGp18 sp_001
    6$_NO_HIGHERTAXON$Gn_OrthotyliniGp1C sp_v_sim_to_0080$	Gn_OrthotyliniGp1C sp_v_sim_to_0080
   68$_NO_HIGHERTAXON$Gn_OrthotyliniGp2 sp_006$	Gn_OrthotyliniGp2 sp_006
   16$_NO_HIGHERTAXON$Gn_OrthotyliniGp2 sp_008$	Gn_OrthotyliniGp2 sp_008
    8$_NO_HIGHERTAXON$Gn_OrthotyliniGp20 sp_001$	Gn_OrthotyliniGp20 sp_001
   11$_NO_HIGHERTAXON$Gn_OrthotyliniGp20 sp_008$	Gn_OrthotyliniGp20 sp_008
   39$_NO_HIGHERTAXON$Gn_OrthotyliniGp20 sp_009$	Gn_OrthotyliniGp20 sp_009
   33$_NO_HIGHERTAXON$Gn_OrthotyliniGp20 sp_010$	Gn_OrthotyliniGp20 sp_010
   12$_NO_HIGHERTAXON$Gn_OrthotyliniGp20 sp_011$	Gn_OrthotyliniGp20 sp_011
   21$_NO_HIGHERTAXON$Gn_OrthotyliniGp20 sp_015$	Gn_OrthotyliniGp20 sp_015
   88$_NO_HIGHERTAXON$Gn_OrthotyliniGp21 sp_001$	Gn_OrthotyliniGp21 sp_001
    4$_NO_HIGHERTAXON$Gn_OrthotyliniGp22 sp_002$	Gn_OrthotyliniGp22 sp_002
   13$_NO_HIGHERTAXON$Gn_OrthotyliniGp23 sp_001$	Gn_OrthotyliniGp23 sp_001
   29$_NO_HIGHERTAXON$Gn_OrthotyliniGp23 sp_003$	Gn_OrthotyliniGp23 sp_003
   66$_NO_HIGHERTAXON$Gn_OrthotyliniGp23 sp_004$	Gn_OrthotyliniGp23 sp_004
   18$_NO_HIGHERTAXON$Gn_OrthotyliniGp23 sp_005$	Gn_OrthotyliniGp23 sp_005
   43$_NO_HIGHERTAXON$Gn_OrthotyliniGp24 sp_001$	Gn_OrthotyliniGp24 sp_001
    5$_NO_HIGHERTAXON$Gn_OrthotyliniGp26 sp_001$	Gn_OrthotyliniGp26 sp_001
   62$_NO_HIGHERTAXON$Gn_OrthotyliniGp26 sp_002$	Gn_OrthotyliniGp26 sp_002
