rank	count	NAME_LSID
17=	1	urn:lsid:biodiversity.org.au:afd.name:354893
17=	1	urn:lsid:biodiversity.org.au:afd.name:354925
17=	1	urn:lsid:biodiversity.org.au:afd.name:354927
17=	1	urn:lsid:biodiversity.org.au:afd.name:354928
17=	1	urn:lsid:biodiversity.org.au:afd.name:354929
17=	1	urn:lsid:biodiversity.org.au:afd.name:354941
17=	1	urn:lsid:biodiversity.org.au:afd.name:354942
17=	1	urn:lsid:biodiversity.org.au:afd.name:354960
17=	1	urn:lsid:biodiversity.org.au:afd.name:354961
17=	1	urn:lsid:biodiversity.org.au:afd.name:354968
17=	1	urn:lsid:biodiversity.org.au:afd.name:354972
17=	1	urn:lsid:biodiversity.org.au:afd.name:354974
17=	1	urn:lsid:biodiversity.org.au:afd.name:354993
17=	1	urn:lsid:biodiversity.org.au:afd.name:354994
17=	1	urn:lsid:biodiversity.org.au:afd.name:354995
17=	1	urn:lsid:biodiversity.org.au:afd.name:354996
17=	1	urn:lsid:biodiversity.org.au:afd.name:355017
17=	1	urn:lsid:biodiversity.org.au:afd.name:355069
17=	1	urn:lsid:biodiversity.org.au:afd.name:355070
17=	1	urn:lsid:biodiversity.org.au:afd.name:355085
17=	1	urn:lsid:biodiversity.org.au:afd.name:355086
17=	1	urn:lsid:biodiversity.org.au:afd.name:355090
17=	1	urn:lsid:biodiversity.org.au:afd.name:355091
17=	1	urn:lsid:biodiversity.org.au:afd.name:355093
17=	1	urn:lsid:biodiversity.org.au:afd.name:355101
17=	1	urn:lsid:biodiversity.org.au:afd.name:355102
17=	1	urn:lsid:biodiversity.org.au:afd.name:355103
17=	1	urn:lsid:biodiversity.org.au:afd.name:355116
17=	1	urn:lsid:biodiversity.org.au:afd.name:355120
17=	1	urn:lsid:biodiversity.org.au:afd.name:355131
17=	1	urn:lsid:biodiversity.org.au:afd.name:355132
17=	1	urn:lsid:biodiversity.org.au:afd.name:355133
17=	1	urn:lsid:biodiversity.org.au:afd.name:355134
17=	1	urn:lsid:biodiversity.org.au:afd.name:355142
17=	1	urn:lsid:biodiversity.org.au:afd.name:355161
17=	1	urn:lsid:biodiversity.org.au:afd.name:355169
17=	1	urn:lsid:biodiversity.org.au:afd.name:355173
17=	1	urn:lsid:biodiversity.org.au:afd.name:355179
17=	1	urn:lsid:biodiversity.org.au:afd.name:355186
17=	1	urn:lsid:biodiversity.org.au:afd.name:355212
17=	1	urn:lsid:biodiversity.org.au:afd.name:355218
17=	1	urn:lsid:biodiversity.org.au:afd.name:355219
17=	1	urn:lsid:biodiversity.org.au:afd.name:355223
17=	1	urn:lsid:biodiversity.org.au:afd.name:355230
17=	1	urn:lsid:biodiversity.org.au:afd.name:355233
17=	1	urn:lsid:biodiversity.org.au:afd.name:355265
17=	1	urn:lsid:biodiversity.org.au:afd.name:355281
17=	1	urn:lsid:biodiversity.org.au:afd.name:355283
17=	1	urn:lsid:biodiversity.org.au:afd.name:355364
17=	1	urn:lsid:biodiversity.org.au:afd.name:355366
17=	1	urn:lsid:biodiversity.org.au:afd.name:355375
17=	1	urn:lsid:biodiversity.org.au:afd.name:355386
17=	1	urn:lsid:biodiversity.org.au:afd.name:355388
17=	1	urn:lsid:biodiversity.org.au:afd.name:355389
17=	1	urn:lsid:biodiversity.org.au:afd.name:355390
17=	1	urn:lsid:biodiversity.org.au:afd.name:355425
17=	1	urn:lsid:biodiversity.org.au:afd.name:355433
17=	1	urn:lsid:biodiversity.org.au:afd.name:355478
17=	1	urn:lsid:biodiversity.org.au:afd.name:355479
17=	1	urn:lsid:biodiversity.org.au:afd.name:355484
17=	1	urn:lsid:biodiversity.org.au:afd.name:355486
17=	1	urn:lsid:biodiversity.org.au:afd.name:355500
17=	1	urn:lsid:biodiversity.org.au:afd.name:355502
17=	1	urn:lsid:biodiversity.org.au:afd.name:355508
17=	1	urn:lsid:biodiversity.org.au:afd.name:355527
17=	1	urn:lsid:biodiversity.org.au:afd.name:355541
17=	1	urn:lsid:biodiversity.org.au:afd.name:355578
17=	1	urn:lsid:biodiversity.org.au:afd.name:355593
17=	1	urn:lsid:biodiversity.org.au:afd.name:355605
17=	1	urn:lsid:biodiversity.org.au:afd.name:355641
17=	1	urn:lsid:biodiversity.org.au:afd.name:355734
17=	1	urn:lsid:biodiversity.org.au:afd.name:355735
17=	1	urn:lsid:biodiversity.org.au:afd.name:355736
17=	1	urn:lsid:biodiversity.org.au:afd.name:355741
17=	1	urn:lsid:biodiversity.org.au:afd.name:355816
17=	1	urn:lsid:biodiversity.org.au:afd.name:355876
17=	1	urn:lsid:biodiversity.org.au:afd.name:355877
17=	1	urn:lsid:biodiversity.org.au:afd.name:355880
17=	1	urn:lsid:biodiversity.org.au:afd.name:355886
17=	1	urn:lsid:biodiversity.org.au:afd.name:355892
17=	1	urn:lsid:biodiversity.org.au:afd.name:355895
17=	1	urn:lsid:biodiversity.org.au:afd.name:355906
17=	1	urn:lsid:biodiversity.org.au:afd.name:355907
17=	1	urn:lsid:biodiversity.org.au:afd.name:355911
17=	1	urn:lsid:biodiversity.org.au:afd.name:355912
17=	1	urn:lsid:biodiversity.org.au:afd.name:355913
17=	1	urn:lsid:biodiversity.org.au:afd.name:355932
17=	1	urn:lsid:biodiversity.org.au:afd.name:355933
17=	1	urn:lsid:biodiversity.org.au:afd.name:355934
17=	1	urn:lsid:biodiversity.org.au:afd.name:355935
17=	1	urn:lsid:biodiversity.org.au:afd.name:355936
17=	1	urn:lsid:biodiversity.org.au:afd.name:355937
17=	1	urn:lsid:biodiversity.org.au:afd.name:355938
17=	1	urn:lsid:biodiversity.org.au:afd.name:355939
17=	1	urn:lsid:biodiversity.org.au:afd.name:355940
17=	1	urn:lsid:biodiversity.org.au:afd.name:355941
17=	1	urn:lsid:biodiversity.org.au:afd.name:355942
17=	1	urn:lsid:biodiversity.org.au:afd.name:355943
17=	1	urn:lsid:biodiversity.org.au:afd.name:355989
17=	1	urn:lsid:biodiversity.org.au:afd.name:355995
17=	1	urn:lsid:biodiversity.org.au:afd.name:356007
17=	1	urn:lsid:biodiversity.org.au:afd.name:356050
17=	1	urn:lsid:biodiversity.org.au:afd.name:356051
17=	1	urn:lsid:biodiversity.org.au:afd.name:356079
17=	1	urn:lsid:biodiversity.org.au:afd.name:356100
17=	1	urn:lsid:biodiversity.org.au:afd.name:356107
17=	1	urn:lsid:biodiversity.org.au:afd.name:356108
17=	1	urn:lsid:biodiversity.org.au:afd.name:356109
17=	1	urn:lsid:biodiversity.org.au:afd.name:356120
17=	1	urn:lsid:biodiversity.org.au:afd.name:356138
17=	1	urn:lsid:biodiversity.org.au:afd.name:356139
17=	1	urn:lsid:biodiversity.org.au:afd.name:356151
17=	1	urn:lsid:biodiversity.org.au:afd.name:356162
17=	1	urn:lsid:biodiversity.org.au:afd.name:356176
17=	1	urn:lsid:biodiversity.org.au:afd.name:356184
17=	1	urn:lsid:biodiversity.org.au:afd.name:356189
17=	1	urn:lsid:biodiversity.org.au:afd.name:356257
17=	1	urn:lsid:biodiversity.org.au:afd.name:356311
17=	1	urn:lsid:biodiversity.org.au:afd.name:356312
17=	1	urn:lsid:biodiversity.org.au:afd.name:356343
17=	1	urn:lsid:biodiversity.org.au:afd.name:356348
17=	1	urn:lsid:biodiversity.org.au:afd.name:356410
17=	1	urn:lsid:biodiversity.org.au:afd.name:356413
17=	1	urn:lsid:biodiversity.org.au:afd.name:356438
17=	1	urn:lsid:biodiversity.org.au:afd.name:356463
17=	1	urn:lsid:biodiversity.org.au:afd.name:356493
17=	1	urn:lsid:biodiversity.org.au:afd.name:356539
17=	1	urn:lsid:biodiversity.org.au:afd.name:356540
17=	1	urn:lsid:biodiversity.org.au:afd.name:356542
17=	1	urn:lsid:biodiversity.org.au:afd.name:356543
17=	1	urn:lsid:biodiversity.org.au:afd.name:356544
17=	1	urn:lsid:biodiversity.org.au:afd.name:356546
17=	1	urn:lsid:biodiversity.org.au:afd.name:356551
17=	1	urn:lsid:biodiversity.org.au:afd.name:356553
17=	1	urn:lsid:biodiversity.org.au:afd.name:356554
17=	1	urn:lsid:biodiversity.org.au:afd.name:356564
17=	1	urn:lsid:biodiversity.org.au:afd.name:356651
17=	1	urn:lsid:biodiversity.org.au:afd.name:356698
17=	1	urn:lsid:biodiversity.org.au:afd.name:356720
17=	1	urn:lsid:biodiversity.org.au:afd.name:356723
17=	1	urn:lsid:biodiversity.org.au:afd.name:356734
17=	1	urn:lsid:biodiversity.org.au:afd.name:356736
17=	1	urn:lsid:biodiversity.org.au:afd.name:356738
17=	1	urn:lsid:biodiversity.org.au:afd.name:356740
17=	1	urn:lsid:biodiversity.org.au:afd.name:356769
17=	1	urn:lsid:biodiversity.org.au:afd.name:356779
17=	1	urn:lsid:biodiversity.org.au:afd.name:356780
17=	1	urn:lsid:biodiversity.org.au:afd.name:356785
17=	1	urn:lsid:biodiversity.org.au:afd.name:356858
17=	1	urn:lsid:biodiversity.org.au:afd.name:356859
17=	1	urn:lsid:biodiversity.org.au:afd.name:356860
17=	1	urn:lsid:biodiversity.org.au:afd.name:356861
17=	1	urn:lsid:biodiversity.org.au:afd.name:356862
17=	1	urn:lsid:biodiversity.org.au:afd.name:356865
17=	1	urn:lsid:biodiversity.org.au:afd.name:356866
17=	1	urn:lsid:biodiversity.org.au:afd.name:356869
17=	1	urn:lsid:biodiversity.org.au:afd.name:356885
17=	1	urn:lsid:biodiversity.org.au:afd.name:356886
17=	1	urn:lsid:biodiversity.org.au:afd.name:356887
17=	1	urn:lsid:biodiversity.org.au:afd.name:356888
17=	1	urn:lsid:biodiversity.org.au:afd.name:356903
17=	1	urn:lsid:biodiversity.org.au:afd.name:356915
17=	1	urn:lsid:biodiversity.org.au:afd.name:356916
17=	1	urn:lsid:biodiversity.org.au:afd.name:356925
17=	1	urn:lsid:biodiversity.org.au:afd.name:356929
17=	1	urn:lsid:biodiversity.org.au:afd.name:356956
17=	1	urn:lsid:biodiversity.org.au:afd.name:356959
17=	1	urn:lsid:biodiversity.org.au:afd.name:356978
17=	1	urn:lsid:biodiversity.org.au:afd.name:356979
17=	1	urn:lsid:biodiversity.org.au:afd.name:356981
17=	1	urn:lsid:biodiversity.org.au:afd.name:357000
17=	1	urn:lsid:biodiversity.org.au:afd.name:357010
17=	1	urn:lsid:biodiversity.org.au:afd.name:357017
17=	1	urn:lsid:biodiversity.org.au:afd.name:357018
17=	1	urn:lsid:biodiversity.org.au:afd.name:357041
17=	1	urn:lsid:biodiversity.org.au:afd.name:357057
17=	1	urn:lsid:biodiversity.org.au:afd.name:357066
17=	1	urn:lsid:biodiversity.org.au:afd.name:357077
17=	1	urn:lsid:biodiversity.org.au:afd.name:357078
17=	1	urn:lsid:biodiversity.org.au:afd.name:357086
17=	1	urn:lsid:biodiversity.org.au:afd.name:357113
17=	1	urn:lsid:biodiversity.org.au:afd.name:357123
17=	1	urn:lsid:biodiversity.org.au:afd.name:357134
17=	1	urn:lsid:biodiversity.org.au:afd.name:357149
17=	1	urn:lsid:biodiversity.org.au:afd.name:357161
17=	1	urn:lsid:biodiversity.org.au:afd.name:357176
17=	1	urn:lsid:biodiversity.org.au:afd.name:357177
17=	1	urn:lsid:biodiversity.org.au:afd.name:357180
17=	1	urn:lsid:biodiversity.org.au:afd.name:357188
17=	1	urn:lsid:biodiversity.org.au:afd.name:357190
17=	1	urn:lsid:biodiversity.org.au:afd.name:357198
17=	1	urn:lsid:biodiversity.org.au:afd.name:357202
17=	1	urn:lsid:biodiversity.org.au:afd.name:357210
17=	1	urn:lsid:biodiversity.org.au:afd.name:357211
17=	1	urn:lsid:biodiversity.org.au:afd.name:357213
17=	1	urn:lsid:biodiversity.org.au:afd.name:357217
17=	1	urn:lsid:biodiversity.org.au:afd.name:357219
17=	1	urn:lsid:biodiversity.org.au:afd.name:357223
17=	1	urn:lsid:biodiversity.org.au:afd.name:357225
17=	1	urn:lsid:biodiversity.org.au:afd.name:357227
17=	1	urn:lsid:biodiversity.org.au:afd.name:357232
17=	1	urn:lsid:biodiversity.org.au:afd.name:357233
17=	1	urn:lsid:biodiversity.org.au:afd.name:357235
17=	1	urn:lsid:biodiversity.org.au:afd.name:357238
17=	1	urn:lsid:biodiversity.org.au:afd.name:357239
17=	1	urn:lsid:biodiversity.org.au:afd.name:357241
17=	1	urn:lsid:biodiversity.org.au:afd.name:357245
17=	1	urn:lsid:biodiversity.org.au:afd.name:357254
17=	1	urn:lsid:biodiversity.org.au:afd.name:357266
17=	1	urn:lsid:biodiversity.org.au:afd.name:357268
17=	1	urn:lsid:biodiversity.org.au:afd.name:357270
17=	1	urn:lsid:biodiversity.org.au:afd.name:357272
17=	1	urn:lsid:biodiversity.org.au:afd.name:357299
17=	1	urn:lsid:biodiversity.org.au:afd.name:357347
17=	1	urn:lsid:biodiversity.org.au:afd.name:357358
17=	1	urn:lsid:biodiversity.org.au:afd.name:357359
17=	1	urn:lsid:biodiversity.org.au:afd.name:357360
17=	1	urn:lsid:biodiversity.org.au:afd.name:357361
17=	1	urn:lsid:biodiversity.org.au:afd.name:357362
17=	1	urn:lsid:biodiversity.org.au:afd.name:357363
17=	1	urn:lsid:biodiversity.org.au:afd.name:357364
17=	1	urn:lsid:biodiversity.org.au:afd.name:357370
17=	1	urn:lsid:biodiversity.org.au:afd.name:357393
17=	1	urn:lsid:biodiversity.org.au:afd.name:357405
17=	1	urn:lsid:biodiversity.org.au:afd.name:357407
17=	1	urn:lsid:biodiversity.org.au:afd.name:357410
17=	1	urn:lsid:biodiversity.org.au:afd.name:357411
17=	1	urn:lsid:biodiversity.org.au:afd.name:357412
17=	1	urn:lsid:biodiversity.org.au:afd.name:357468
17=	1	urn:lsid:biodiversity.org.au:afd.name:357472
17=	1	urn:lsid:biodiversity.org.au:afd.name:357484
17=	1	urn:lsid:biodiversity.org.au:afd.name:357487
17=	1	urn:lsid:biodiversity.org.au:afd.name:357488
17=	1	urn:lsid:biodiversity.org.au:afd.name:357493
17=	1	urn:lsid:biodiversity.org.au:afd.name:357498
17=	1	urn:lsid:biodiversity.org.au:afd.name:357500
17=	1	urn:lsid:biodiversity.org.au:afd.name:357501
17=	1	urn:lsid:biodiversity.org.au:afd.name:357504
17=	1	urn:lsid:biodiversity.org.au:afd.name:357508
17=	1	urn:lsid:biodiversity.org.au:afd.name:357509
17=	1	urn:lsid:biodiversity.org.au:afd.name:357561
17=	1	urn:lsid:biodiversity.org.au:afd.name:357566
17=	1	urn:lsid:biodiversity.org.au:afd.name:357583
17=	1	urn:lsid:biodiversity.org.au:afd.name:357584
17=	1	urn:lsid:biodiversity.org.au:afd.name:357611
17=	1	urn:lsid:biodiversity.org.au:afd.name:357621
17=	1	urn:lsid:biodiversity.org.au:afd.name:357622
17=	1	urn:lsid:biodiversity.org.au:afd.name:357623
17=	1	urn:lsid:biodiversity.org.au:afd.name:357639
17=	1	urn:lsid:biodiversity.org.au:afd.name:357640
17=	1	urn:lsid:biodiversity.org.au:afd.name:357671
17=	1	urn:lsid:biodiversity.org.au:afd.name:357672
17=	1	urn:lsid:biodiversity.org.au:afd.name:357715
17=	1	urn:lsid:biodiversity.org.au:afd.name:357736
17=	1	urn:lsid:biodiversity.org.au:afd.name:357757
17=	1	urn:lsid:biodiversity.org.au:afd.name:357770
17=	1	urn:lsid:biodiversity.org.au:afd.name:357771
17=	1	urn:lsid:biodiversity.org.au:afd.name:357772
17=	1	urn:lsid:biodiversity.org.au:afd.name:357779
17=	1	urn:lsid:biodiversity.org.au:afd.name:357782
17=	1	urn:lsid:biodiversity.org.au:afd.name:357917
17=	1	urn:lsid:biodiversity.org.au:afd.name:357976
17=	1	urn:lsid:biodiversity.org.au:afd.name:357999
17=	1	urn:lsid:biodiversity.org.au:afd.name:358000
17=	1	urn:lsid:biodiversity.org.au:afd.name:358003
17=	1	urn:lsid:biodiversity.org.au:afd.name:358013
17=	1	urn:lsid:biodiversity.org.au:afd.name:358015
17=	1	urn:lsid:biodiversity.org.au:afd.name:358016
17=	1	urn:lsid:biodiversity.org.au:afd.name:358042
17=	1	urn:lsid:biodiversity.org.au:afd.name:358044
17=	1	urn:lsid:biodiversity.org.au:afd.name:358045
17=	1	urn:lsid:biodiversity.org.au:afd.name:358046
17=	1	urn:lsid:biodiversity.org.au:afd.name:358074
17=	1	urn:lsid:biodiversity.org.au:afd.name:358075
17=	1	urn:lsid:biodiversity.org.au:afd.name:358109
17=	1	urn:lsid:biodiversity.org.au:afd.name:358118
17=	1	urn:lsid:biodiversity.org.au:afd.name:358135
17=	1	urn:lsid:biodiversity.org.au:afd.name:358136
17=	1	urn:lsid:biodiversity.org.au:afd.name:358139
17=	1	urn:lsid:biodiversity.org.au:afd.name:358172
17=	1	urn:lsid:biodiversity.org.au:afd.name:358181
17=	1	urn:lsid:biodiversity.org.au:afd.name:358194
17=	1	urn:lsid:biodiversity.org.au:afd.name:358201
17=	1	urn:lsid:biodiversity.org.au:afd.name:358209
17=	1	urn:lsid:biodiversity.org.au:afd.name:358240
17=	1	urn:lsid:biodiversity.org.au:afd.name:358241
17=	1	urn:lsid:biodiversity.org.au:afd.name:358251
17=	1	urn:lsid:biodiversity.org.au:afd.name:358252
17=	1	urn:lsid:biodiversity.org.au:afd.name:358268
17=	1	urn:lsid:biodiversity.org.au:afd.name:358305
17=	1	urn:lsid:biodiversity.org.au:afd.name:358310
17=	1	urn:lsid:biodiversity.org.au:afd.name:358311
17=	1	urn:lsid:biodiversity.org.au:afd.name:358335
17=	1	urn:lsid:biodiversity.org.au:afd.name:358350
17=	1	urn:lsid:biodiversity.org.au:afd.name:358358
17=	1	urn:lsid:biodiversity.org.au:afd.name:358372
17=	1	urn:lsid:biodiversity.org.au:afd.name:358374
17=	1	urn:lsid:biodiversity.org.au:afd.name:358398
17=	1	urn:lsid:biodiversity.org.au:afd.name:358399
17=	1	urn:lsid:biodiversity.org.au:afd.name:358414
17=	1	urn:lsid:biodiversity.org.au:afd.name:358415
17=	1	urn:lsid:biodiversity.org.au:afd.name:358442
17=	1	urn:lsid:biodiversity.org.au:afd.name:358450
17=	1	urn:lsid:biodiversity.org.au:afd.name:358480
17=	1	urn:lsid:biodiversity.org.au:afd.name:358507
17=	1	urn:lsid:biodiversity.org.au:afd.name:358522
17=	1	urn:lsid:biodiversity.org.au:afd.name:358523
17=	1	urn:lsid:biodiversity.org.au:afd.name:358524
17=	1	urn:lsid:biodiversity.org.au:afd.name:358525
17=	1	urn:lsid:biodiversity.org.au:afd.name:358533
17=	1	urn:lsid:biodiversity.org.au:afd.name:358534
17=	1	urn:lsid:biodiversity.org.au:afd.name:358544
17=	1	urn:lsid:biodiversity.org.au:afd.name:358547
17=	1	urn:lsid:biodiversity.org.au:afd.name:358566
17=	1	urn:lsid:biodiversity.org.au:afd.name:358578
17=	1	urn:lsid:biodiversity.org.au:afd.name:358579
17=	1	urn:lsid:biodiversity.org.au:afd.name:358597
17=	1	urn:lsid:biodiversity.org.au:afd.name:358600
17=	1	urn:lsid:biodiversity.org.au:afd.name:358603
17=	1	urn:lsid:biodiversity.org.au:afd.name:358624
17=	1	urn:lsid:biodiversity.org.au:afd.name:358625
17=	1	urn:lsid:biodiversity.org.au:afd.name:358626
17=	1	urn:lsid:biodiversity.org.au:afd.name:358627
17=	1	urn:lsid:biodiversity.org.au:afd.name:358628
17=	1	urn:lsid:biodiversity.org.au:afd.name:358636
17=	1	urn:lsid:biodiversity.org.au:afd.name:358637
17=	1	urn:lsid:biodiversity.org.au:afd.name:358655
17=	1	urn:lsid:biodiversity.org.au:afd.name:358657
17=	1	urn:lsid:biodiversity.org.au:afd.name:358658
17=	1	urn:lsid:biodiversity.org.au:afd.name:358659
17=	1	urn:lsid:biodiversity.org.au:afd.name:358660
17=	1	urn:lsid:biodiversity.org.au:afd.name:358661
17=	1	urn:lsid:biodiversity.org.au:afd.name:358662
17=	1	urn:lsid:biodiversity.org.au:afd.name:358678
17=	1	urn:lsid:biodiversity.org.au:afd.name:358703
17=	1	urn:lsid:biodiversity.org.au:afd.name:358704
17=	1	urn:lsid:biodiversity.org.au:afd.name:358705
17=	1	urn:lsid:biodiversity.org.au:afd.name:358708
17=	1	urn:lsid:biodiversity.org.au:afd.name:358728
17=	1	urn:lsid:biodiversity.org.au:afd.name:358731
17=	1	urn:lsid:biodiversity.org.au:afd.name:358761
17=	1	urn:lsid:biodiversity.org.au:afd.name:358776
17=	1	urn:lsid:biodiversity.org.au:afd.name:358778
17=	1	urn:lsid:biodiversity.org.au:afd.name:358779
17=	1	urn:lsid:biodiversity.org.au:afd.name:358781
17=	1	urn:lsid:biodiversity.org.au:afd.name:358784
17=	1	urn:lsid:biodiversity.org.au:afd.name:358797
17=	1	urn:lsid:biodiversity.org.au:afd.name:358799
17=	1	urn:lsid:biodiversity.org.au:afd.name:358800
17=	1	urn:lsid:biodiversity.org.au:afd.name:358836
17=	1	urn:lsid:biodiversity.org.au:afd.name:358837
17=	1	urn:lsid:biodiversity.org.au:afd.name:358842
17=	1	urn:lsid:biodiversity.org.au:afd.name:358880
17=	1	urn:lsid:biodiversity.org.au:afd.name:358885
17=	1	urn:lsid:biodiversity.org.au:afd.name:358900
17=	1	urn:lsid:biodiversity.org.au:afd.name:358904
17=	1	urn:lsid:biodiversity.org.au:afd.name:358941
17=	1	urn:lsid:biodiversity.org.au:afd.name:358942
17=	1	urn:lsid:biodiversity.org.au:afd.name:358943
17=	1	urn:lsid:biodiversity.org.au:afd.name:358974
17=	1	urn:lsid:biodiversity.org.au:afd.name:358976
17=	1	urn:lsid:biodiversity.org.au:afd.name:358977
17=	1	urn:lsid:biodiversity.org.au:afd.name:358978
17=	1	urn:lsid:biodiversity.org.au:afd.name:358993
17=	1	urn:lsid:biodiversity.org.au:afd.name:358998
17=	1	urn:lsid:biodiversity.org.au:afd.name:359016
17=	1	urn:lsid:biodiversity.org.au:afd.name:359021
17=	1	urn:lsid:biodiversity.org.au:afd.name:359022
17=	1	urn:lsid:biodiversity.org.au:afd.name:359034
17=	1	urn:lsid:biodiversity.org.au:afd.name:359078
17=	1	urn:lsid:biodiversity.org.au:afd.name:359080
17=	1	urn:lsid:biodiversity.org.au:afd.name:359096
17=	1	urn:lsid:biodiversity.org.au:afd.name:359115
17=	1	urn:lsid:biodiversity.org.au:afd.name:359131
17=	1	urn:lsid:biodiversity.org.au:afd.name:359175
17=	1	urn:lsid:biodiversity.org.au:afd.name:359180
17=	1	urn:lsid:biodiversity.org.au:afd.name:359194
17=	1	urn:lsid:biodiversity.org.au:afd.name:359203
17=	1	urn:lsid:biodiversity.org.au:afd.name:359220
17=	1	urn:lsid:biodiversity.org.au:afd.name:359221
17=	1	urn:lsid:biodiversity.org.au:afd.name:359233
17=	1	urn:lsid:biodiversity.org.au:afd.name:359263
17=	1	urn:lsid:biodiversity.org.au:afd.name:359265
17=	1	urn:lsid:biodiversity.org.au:afd.name:359279
17=	1	urn:lsid:biodiversity.org.au:afd.name:359280
17=	1	urn:lsid:biodiversity.org.au:afd.name:359287
17=	1	urn:lsid:biodiversity.org.au:afd.name:359319
17=	1	urn:lsid:biodiversity.org.au:afd.name:359321
17=	1	urn:lsid:biodiversity.org.au:afd.name:359328
17=	1	urn:lsid:biodiversity.org.au:afd.name:359334
17=	1	urn:lsid:biodiversity.org.au:afd.name:359343
17=	1	urn:lsid:biodiversity.org.au:afd.name:359344
17=	1	urn:lsid:biodiversity.org.au:afd.name:359355
17=	1	urn:lsid:biodiversity.org.au:afd.name:359356
17=	1	urn:lsid:biodiversity.org.au:afd.name:359421
17=	1	urn:lsid:biodiversity.org.au:afd.name:359426
17=	1	urn:lsid:biodiversity.org.au:afd.name:359428
17=	1	urn:lsid:biodiversity.org.au:afd.name:359431
17=	1	urn:lsid:biodiversity.org.au:afd.name:359433
17=	1	urn:lsid:biodiversity.org.au:afd.name:359434
17=	1	urn:lsid:biodiversity.org.au:afd.name:359449
17=	1	urn:lsid:biodiversity.org.au:afd.name:359450
17=	1	urn:lsid:biodiversity.org.au:afd.name:359455
17=	1	urn:lsid:biodiversity.org.au:afd.name:359461
17=	1	urn:lsid:biodiversity.org.au:afd.name:359465
17=	1	urn:lsid:biodiversity.org.au:afd.name:359466
17=	1	urn:lsid:biodiversity.org.au:afd.name:359473
17=	1	urn:lsid:biodiversity.org.au:afd.name:359544
17=	1	urn:lsid:biodiversity.org.au:afd.name:359545
17=	1	urn:lsid:biodiversity.org.au:afd.name:359547
17=	1	urn:lsid:biodiversity.org.au:afd.name:359556
17=	1	urn:lsid:biodiversity.org.au:afd.name:359557
17=	1	urn:lsid:biodiversity.org.au:afd.name:359558
17=	1	urn:lsid:biodiversity.org.au:afd.name:359560
17=	1	urn:lsid:biodiversity.org.au:afd.name:359576
17=	1	urn:lsid:biodiversity.org.au:afd.name:359585
17=	1	urn:lsid:biodiversity.org.au:afd.name:359615
17=	1	urn:lsid:biodiversity.org.au:afd.name:359616
17=	1	urn:lsid:biodiversity.org.au:afd.name:359624
17=	1	urn:lsid:biodiversity.org.au:afd.name:359626
17=	1	urn:lsid:biodiversity.org.au:afd.name:359628
17=	1	urn:lsid:biodiversity.org.au:afd.name:359629
17=	1	urn:lsid:biodiversity.org.au:afd.name:359680
17=	1	urn:lsid:biodiversity.org.au:afd.name:359686
17=	1	urn:lsid:biodiversity.org.au:afd.name:359692
17=	1	urn:lsid:biodiversity.org.au:afd.name:359723
17=	1	urn:lsid:biodiversity.org.au:afd.name:359761
17=	1	urn:lsid:biodiversity.org.au:afd.name:359763
17=	1	urn:lsid:biodiversity.org.au:afd.name:359778
17=	1	urn:lsid:biodiversity.org.au:afd.name:359782
17=	1	urn:lsid:biodiversity.org.au:afd.name:359786
17=	1	urn:lsid:biodiversity.org.au:afd.name:359790
17=	1	urn:lsid:biodiversity.org.au:afd.name:359791
17=	1	urn:lsid:biodiversity.org.au:afd.name:359811
17=	1	urn:lsid:biodiversity.org.au:afd.name:359816
17=	1	urn:lsid:biodiversity.org.au:afd.name:359826
17=	1	urn:lsid:biodiversity.org.au:afd.name:359827
17=	1	urn:lsid:biodiversity.org.au:afd.name:359829
17=	1	urn:lsid:biodiversity.org.au:afd.name:359832
17=	1	urn:lsid:biodiversity.org.au:afd.name:359833
17=	1	urn:lsid:biodiversity.org.au:afd.name:359835
17=	1	urn:lsid:biodiversity.org.au:afd.name:359838
17=	1	urn:lsid:biodiversity.org.au:afd.name:359843
17=	1	urn:lsid:biodiversity.org.au:afd.name:359844
17=	1	urn:lsid:biodiversity.org.au:afd.name:359849
17=	1	urn:lsid:biodiversity.org.au:afd.name:359851
17=	1	urn:lsid:biodiversity.org.au:afd.name:359852
17=	1	urn:lsid:biodiversity.org.au:afd.name:359853
17=	1	urn:lsid:biodiversity.org.au:afd.name:359881
17=	1	urn:lsid:biodiversity.org.au:afd.name:359893
17=	1	urn:lsid:biodiversity.org.au:afd.name:359901
17=	1	urn:lsid:biodiversity.org.au:afd.name:359904
17=	1	urn:lsid:biodiversity.org.au:afd.name:359922
17=	1	urn:lsid:biodiversity.org.au:afd.name:359926
17=	1	urn:lsid:biodiversity.org.au:afd.name:359952
17=	1	urn:lsid:biodiversity.org.au:afd.name:359959
17=	1	urn:lsid:biodiversity.org.au:afd.name:359970
17=	1	urn:lsid:biodiversity.org.au:afd.name:359999
17=	1	urn:lsid:biodiversity.org.au:afd.name:360017
17=	1	urn:lsid:biodiversity.org.au:afd.name:360042
17=	1	urn:lsid:biodiversity.org.au:afd.name:360044
17=	1	urn:lsid:biodiversity.org.au:afd.name:360049
17=	1	urn:lsid:biodiversity.org.au:afd.name:360051
17=	1	urn:lsid:biodiversity.org.au:afd.name:360060
17=	1	urn:lsid:biodiversity.org.au:afd.name:360063
17=	1	urn:lsid:biodiversity.org.au:afd.name:360075
