rank	count	TAXON_URI
3=	1	http://biodiversity.org.au/afd.taxon/8303c7fa-d3b6-41e1-95bf-0a9e95c302a8
3=	1	http://biodiversity.org.au/afd.taxon/830670d5-9251-444c-ba5c-b8d69805fce7
3=	1	http://biodiversity.org.au/afd.taxon/830919e9-c108-40a4-84d5-9a29c3af44a9
3=	1	http://biodiversity.org.au/afd.taxon/830a182e-88ca-416f-82e9-da3c3375e839
3=	1	http://biodiversity.org.au/afd.taxon/830b7030-48a6-4cad-8b14-ffed538b328e
3=	1	http://biodiversity.org.au/afd.taxon/8310807f-e963-4b10-98b8-0460c546364d
3=	1	http://biodiversity.org.au/afd.taxon/83130656-4e28-46cf-8239-3927937f4e2c
3=	1	http://biodiversity.org.au/afd.taxon/8314f7d9-81fe-4eb2-8694-cd7fec3f4ad1
3=	1	http://biodiversity.org.au/afd.taxon/831649ff-e165-4046-8b69-85788d8d7906
3=	1	http://biodiversity.org.au/afd.taxon/831946f3-a050-47f0-9296-d5269219d188
3=	1	http://biodiversity.org.au/afd.taxon/831ba3e7-a52c-46d4-bba6-e7202942e63a
3=	1	http://biodiversity.org.au/afd.taxon/831d3d1c-2c9e-4fe9-9825-cf99978ae399
3=	1	http://biodiversity.org.au/afd.taxon/831ea18b-40ca-4630-8558-dfaf75127e43
3=	1	http://biodiversity.org.au/afd.taxon/83208a9a-00bd-44b3-a596-052d5de694e6
3=	1	http://biodiversity.org.au/afd.taxon/8321fa08-83f2-4abe-affe-80a59e6ca496
3=	1	http://biodiversity.org.au/afd.taxon/832c14e6-7370-4c00-b1ad-feebe5949494
3=	1	http://biodiversity.org.au/afd.taxon/8332c5a9-ec96-459a-a761-54f3a645bc12
3=	1	http://biodiversity.org.au/afd.taxon/8332f258-0943-4fba-aa2a-ecdda77c93c6
3=	1	http://biodiversity.org.au/afd.taxon/83335f0f-f64f-40a2-8cde-ea62433e0e35
3=	1	http://biodiversity.org.au/afd.taxon/8336cef9-f6c0-4406-ae9b-6b4c15354f6e
3=	1	http://biodiversity.org.au/afd.taxon/833a6a5c-568a-4489-bedd-eaa3ad9ca143
3=	1	http://biodiversity.org.au/afd.taxon/833ebac4-1411-48fd-92f8-bafdcaad1b28
3=	1	http://biodiversity.org.au/afd.taxon/834007d0-33da-4ab6-92a4-b299951538cd
3=	1	http://biodiversity.org.au/afd.taxon/8347eff1-1812-4cf2-b475-488f0bb54f6f
3=	1	http://biodiversity.org.au/afd.taxon/834ecbb3-75b7-4225-89d5-9fe683072e8a
3=	1	http://biodiversity.org.au/afd.taxon/834fad5a-a3db-43f8-8a1b-4d7b8b987eab
3=	1	http://biodiversity.org.au/afd.taxon/8355564c-d42d-479d-a42c-d6fe71fea151
3=	1	http://biodiversity.org.au/afd.taxon/8358651b-bb3d-40ff-b699-43f636a636fb
3=	1	http://biodiversity.org.au/afd.taxon/83620cb2-bee4-44fb-80fe-9d9bc26b02f3
3=	1	http://biodiversity.org.au/afd.taxon/83658c46-512d-4497-b97c-831f037e66a3
3=	1	http://biodiversity.org.au/afd.taxon/8367a84a-2543-44e5-b82d-d0f9de3bebfd
3=	1	http://biodiversity.org.au/afd.taxon/836801c2-2ec0-4623-a0df-f309d2be3a15
3=	1	http://biodiversity.org.au/afd.taxon/83697092-18df-42f1-9495-07685a5c5ef3
3=	1	http://biodiversity.org.au/afd.taxon/836a04a7-fcc0-4287-81b5-11bc38e801ab
3=	1	http://biodiversity.org.au/afd.taxon/836e4ed4-4057-44b7-abe8-356d3dd60b3e
3=	1	http://biodiversity.org.au/afd.taxon/836e4f04-6ecc-4f9d-bfa7-7589f2b59004
3=	1	http://biodiversity.org.au/afd.taxon/836f4a43-1dab-410a-b507-f694fd599143
3=	1	http://biodiversity.org.au/afd.taxon/83739fe2-193c-4fe6-8ae5-23a51498f744
3=	1	http://biodiversity.org.au/afd.taxon/8378040a-d5ef-4a2f-85ee-62feaf287b6d
3=	1	http://biodiversity.org.au/afd.taxon/83795dda-f7b2-48a4-9897-7daee55327f9
3=	1	http://biodiversity.org.au/afd.taxon/8383bb44-400c-471c-8e4f-1e28abb53e71
3=	1	http://biodiversity.org.au/afd.taxon/838a37e8-526b-4078-9519-7b511ff8b2b1
3=	1	http://biodiversity.org.au/afd.taxon/838b4f11-c1d6-4991-8424-6246545e8e3d
3=	1	http://biodiversity.org.au/afd.taxon/83927f44-0aad-431d-bdd0-b0a951a727c8
3=	1	http://biodiversity.org.au/afd.taxon/83970a6f-1873-464a-b8bf-082151675b0c
3=	1	http://biodiversity.org.au/afd.taxon/839a1077-2744-48d4-9fbc-461afc7d6198
3=	1	http://biodiversity.org.au/afd.taxon/839e18cf-a539-4392-8cc8-b34d1ad02af8
3=	1	http://biodiversity.org.au/afd.taxon/839e87b3-3b65-4d34-bf90-62167d122320
3=	1	http://biodiversity.org.au/afd.taxon/83a0852b-1dcc-4ca3-ae7b-233776ee2806
3=	1	http://biodiversity.org.au/afd.taxon/83a180d0-0606-4a75-b65a-39a27945f1ed
3=	1	http://biodiversity.org.au/afd.taxon/83a3b565-dbf0-479f-9b1c-428f2adba2e7
3=	1	http://biodiversity.org.au/afd.taxon/83a472ab-c299-4e6b-bac0-e4f322cf55a9
3=	1	http://biodiversity.org.au/afd.taxon/83a4c53a-7b84-4e95-bcb8-98b66f876a7c
3=	1	http://biodiversity.org.au/afd.taxon/83adbb30-a8b6-4dbd-a06b-5b1efd45e112
3=	1	http://biodiversity.org.au/afd.taxon/83afceab-134c-4140-acb3-b10c694ed29c
3=	1	http://biodiversity.org.au/afd.taxon/83b3c001-f2ff-4d22-8488-961f3d7f2307
3=	1	http://biodiversity.org.au/afd.taxon/83b4981b-5089-4d60-bda0-4cb1ff01de08
3=	1	http://biodiversity.org.au/afd.taxon/83b79887-d86a-4844-ba48-a9486af76ea5
3=	1	http://biodiversity.org.au/afd.taxon/83bdde3d-51a5-48f7-b4ad-56049cabc2d7
3=	1	http://biodiversity.org.au/afd.taxon/83be4746-bc15-4760-b773-c498c0d3b7ff
3=	1	http://biodiversity.org.au/afd.taxon/83bf7398-0507-4947-8f21-1e3a359de1d7
3=	1	http://biodiversity.org.au/afd.taxon/83c3d691-2df7-4652-a41d-8d7295adb8dc
3=	1	http://biodiversity.org.au/afd.taxon/83c7b3c4-bbbd-4255-80a0-d949d12f6d9d
3=	1	http://biodiversity.org.au/afd.taxon/83d27df5-3f50-40c6-8bf8-07bf126ab966
3=	1	http://biodiversity.org.au/afd.taxon/83d362f4-edc4-4696-a49c-5c6aa20e46e6
3=	1	http://biodiversity.org.au/afd.taxon/83d8f83a-fd80-4445-8851-1dee67d45ed1
3=	1	http://biodiversity.org.au/afd.taxon/83db877c-3fac-4eb9-af4d-5f2285ae796d
3=	1	http://biodiversity.org.au/afd.taxon/83dea082-a919-4368-b6f6-297a6cce3b13
3=	1	http://biodiversity.org.au/afd.taxon/83e00b43-fee0-4d31-a627-3fd7b7b5c752
3=	1	http://biodiversity.org.au/afd.taxon/83e32aa7-24fe-4112-a922-b28653f44183
3=	1	http://biodiversity.org.au/afd.taxon/83e34792-b040-48da-be6e-500fd67e4756
3=	1	http://biodiversity.org.au/afd.taxon/83e54159-7d7e-4e5b-b913-9d12043b6f5e
3=	1	http://biodiversity.org.au/afd.taxon/83e5a2e0-9b12-4c94-bc89-d4022a72b825
3=	1	http://biodiversity.org.au/afd.taxon/83e88c82-95b3-45ae-bd14-dd8fe046cce5
3=	1	http://biodiversity.org.au/afd.taxon/83eaa064-aa82-4dff-8fed-47e3f4bfb114
3=	1	http://biodiversity.org.au/afd.taxon/83ed323f-9e85-4f65-bfee-3ca8f36349d3
3=	1	http://biodiversity.org.au/afd.taxon/83ef0aa0-822b-493e-9ea9-d928bbab2d5b
3=	1	http://biodiversity.org.au/afd.taxon/83f58f70-bc9d-4545-a3f3-a67c779a76a8
3=	1	http://biodiversity.org.au/afd.taxon/83f9b3e8-eaa3-47f1-8750-9642e1855e41
3=	1	http://biodiversity.org.au/afd.taxon/8405a08b-1ae1-47ad-9772-32a3109437b8
3=	1	http://biodiversity.org.au/afd.taxon/8406a8c2-8787-4fc4-97fd-fac59429a086
3=	1	http://biodiversity.org.au/afd.taxon/8409af7f-f0e1-4d24-a5a0-e6bf35bf98e3
3=	1	http://biodiversity.org.au/afd.taxon/840b14b8-52d9-4bb4-963a-1a432b98b2aa
3=	1	http://biodiversity.org.au/afd.taxon/840bf304-5df4-4442-9bb7-77f758debb61
3=	1	http://biodiversity.org.au/afd.taxon/840ca323-3262-449d-9971-777645548aaf
3=	1	http://biodiversity.org.au/afd.taxon/840fa26f-f463-4890-bbf9-ae7c3d24a4a3
3=	1	http://biodiversity.org.au/afd.taxon/8410d1c6-c4e8-4b93-8d18-9b204eb773a6
3=	1	http://biodiversity.org.au/afd.taxon/841721fa-f193-4d3b-99d3-faf6a5c70247
3=	1	http://biodiversity.org.au/afd.taxon/841eda29-4f05-4904-9cb9-8ce35043d1fd
3=	1	http://biodiversity.org.au/afd.taxon/841effa9-6547-48d3-a874-421025461290
3=	1	http://biodiversity.org.au/afd.taxon/84209f04-a3ae-4950-82c7-681ae6818852
3=	1	http://biodiversity.org.au/afd.taxon/8420a948-2105-4544-91df-6ead19d1b595
3=	1	http://biodiversity.org.au/afd.taxon/84237367-d90f-4383-84bb-dc889fc7cbbc
3=	1	http://biodiversity.org.au/afd.taxon/8424a043-a181-4081-b2af-b14d6adcd675
3=	1	http://biodiversity.org.au/afd.taxon/84250e8d-107f-4ff7-80c0-994dcfa74c41
3=	1	http://biodiversity.org.au/afd.taxon/84257748-d819-43b1-912e-84c827e4db5d
3=	1	http://biodiversity.org.au/afd.taxon/84268678-5c31-435b-bc92-3036d2b42c8c
3=	1	http://biodiversity.org.au/afd.taxon/842b6119-858e-4e00-97da-426fa7fc0025
3=	1	http://biodiversity.org.au/afd.taxon/84327a4b-9613-44d6-894e-8491179d0349
3=	1	http://biodiversity.org.au/afd.taxon/843469fa-65eb-44c2-a898-8f80ee231da6
3=	1	http://biodiversity.org.au/afd.taxon/84353552-d09b-4035-a7cf-ce9d40136457
3=	1	http://biodiversity.org.au/afd.taxon/84355217-6a18-4b56-b550-6c6c77ff4866
3=	1	http://biodiversity.org.au/afd.taxon/84360bdc-7b93-42da-bd94-0d6d97edfaf1
3=	1	http://biodiversity.org.au/afd.taxon/843c402d-7c04-4b33-9b37-1749d59c77d0
3=	1	http://biodiversity.org.au/afd.taxon/8442859f-dcf9-4a0f-bcff-4760f1d1a271
3=	1	http://biodiversity.org.au/afd.taxon/8442a267-9115-4ca6-8c5d-ee1825feea94
3=	1	http://biodiversity.org.au/afd.taxon/844300fd-525d-4e3e-b65e-d1c7aa887966
3=	1	http://biodiversity.org.au/afd.taxon/84477912-f55a-4900-8bc6-dbaa101d7635
3=	1	http://biodiversity.org.au/afd.taxon/84497a65-d6f1-4339-8921-febb181e57b1
3=	1	http://biodiversity.org.au/afd.taxon/844d5dac-c1b6-427c-a761-70bad46d928f
3=	1	http://biodiversity.org.au/afd.taxon/84573ff9-9ee2-43f7-9440-a98cb3728c27
3=	1	http://biodiversity.org.au/afd.taxon/845d6c80-6480-47fd-b223-cb9bd8972642
3=	1	http://biodiversity.org.au/afd.taxon/845f5046-b9ed-4f9f-9f5c-100a5deb1f1b
3=	1	http://biodiversity.org.au/afd.taxon/84616451-e464-4812-a4df-9b5d38e8156c
3=	1	http://biodiversity.org.au/afd.taxon/8462e853-034b-40c0-b09c-b889449ed845
3=	1	http://biodiversity.org.au/afd.taxon/8467aa9a-9e10-4e3c-beba-2389bfad8eb7
3=	1	http://biodiversity.org.au/afd.taxon/8467b620-e1fe-42c4-9f8d-e22d6b93a406
3=	1	http://biodiversity.org.au/afd.taxon/846eaad1-4592-4340-8fbf-68becd805c4c
3=	1	http://biodiversity.org.au/afd.taxon/8470258c-54f7-4322-b161-0cd26c44ce80
3=	1	http://biodiversity.org.au/afd.taxon/847166e6-5364-40ae-bdc9-6e1fab3c60b1
3=	1	http://biodiversity.org.au/afd.taxon/8472bf41-c0c1-47fb-86c1-58a80c59bec5
3=	1	http://biodiversity.org.au/afd.taxon/84731060-db9a-4af3-8efa-26f6e411c8a0
3=	1	http://biodiversity.org.au/afd.taxon/84744bfc-727a-44c0-902d-dc6642fe192f
3=	1	http://biodiversity.org.au/afd.taxon/8477657d-fe6b-429f-904f-540c01e06b45
3=	1	http://biodiversity.org.au/afd.taxon/84786a42-3123-43ff-bd48-a615f632b401
3=	1	http://biodiversity.org.au/afd.taxon/847eee0e-c183-4869-aa19-b19b33d387f7
3=	1	http://biodiversity.org.au/afd.taxon/847f76fd-f402-4eac-bb01-7019c935d7c3
3=	1	http://biodiversity.org.au/afd.taxon/8481acc5-6ec1-4938-986d-16bcad84f926
3=	1	http://biodiversity.org.au/afd.taxon/84840c8c-0c34-4849-8a9d-8614ade0516f
3=	1	http://biodiversity.org.au/afd.taxon/8487b1da-5f44-4537-9b43-1e4595c69726
3=	1	http://biodiversity.org.au/afd.taxon/84888328-c72d-4f9d-893a-1d0fdb2ccef5
3=	1	http://biodiversity.org.au/afd.taxon/8488d0e2-7985-4157-90e8-1fb5de07a6b5
3=	1	http://biodiversity.org.au/afd.taxon/848f33a8-5524-41c9-9da7-27818d31f9e8
3=	1	http://biodiversity.org.au/afd.taxon/8495bea4-0dbc-4b99-87ce-36e3a18229da
3=	1	http://biodiversity.org.au/afd.taxon/849bfaac-b55a-427f-bb21-94ee180782cb
3=	1	http://biodiversity.org.au/afd.taxon/849e6c01-68af-48c2-875d-92ad3b2e5b4c
3=	1	http://biodiversity.org.au/afd.taxon/84a600be-8cbd-4e54-b7fa-be36e459c525
3=	1	http://biodiversity.org.au/afd.taxon/84aa9919-c11e-4a7c-8d5b-db73a94885bc
3=	1	http://biodiversity.org.au/afd.taxon/84acd0a8-5751-4fd6-be51-850d63a017a8
3=	1	http://biodiversity.org.au/afd.taxon/84b5556e-1b6f-471f-b529-5c941e805880
3=	1	http://biodiversity.org.au/afd.taxon/84b6782a-d766-47a5-8b87-2288947e95d6
3=	1	http://biodiversity.org.au/afd.taxon/84b6b653-e361-4374-88f2-33a356728987
3=	1	http://biodiversity.org.au/afd.taxon/84b8d690-fe82-4b36-b6b0-b2dbde13149d
3=	1	http://biodiversity.org.au/afd.taxon/84be17a1-d0c9-4682-852c-302a6cdfd092
3=	1	http://biodiversity.org.au/afd.taxon/84c58abe-0283-463e-9dfd-e84e66cbe460
3=	1	http://biodiversity.org.au/afd.taxon/84cb21d0-8f1e-4020-94b5-ffa114f10154
3=	1	http://biodiversity.org.au/afd.taxon/84cda08f-834c-48b7-8ed2-c5bcc561c2c8
3=	1	http://biodiversity.org.au/afd.taxon/84ce23f2-1f2c-4d6b-8169-fe8c7e80b225
3=	1	http://biodiversity.org.au/afd.taxon/84cfa347-cc89-483b-be7f-8fb8f31226fb
3=	1	http://biodiversity.org.au/afd.taxon/84d094ea-d4e9-4980-b9c0-1042829ae86e
3=	1	http://biodiversity.org.au/afd.taxon/84d5a16e-2d46-4456-b844-27251511e4a4
3=	1	http://biodiversity.org.au/afd.taxon/84e24a4b-006f-4024-9e50-24d42b94f17d
3=	1	http://biodiversity.org.au/afd.taxon/84e34cc2-1f68-4212-852a-e3cbec07859b
3=	1	http://biodiversity.org.au/afd.taxon/84e5cb13-f155-4543-aa98-dd6028427885
3=	1	http://biodiversity.org.au/afd.taxon/84e6ce44-d878-4c2b-9c42-08156e019f08
3=	1	http://biodiversity.org.au/afd.taxon/84eacf32-e828-414f-8a26-5d58b85e260e
3=	1	http://biodiversity.org.au/afd.taxon/84eb9180-252c-4bfb-b543-875ea7634fd5
3=	1	http://biodiversity.org.au/afd.taxon/84ed44da-4660-4155-83cb-c58908a80fd2
3=	1	http://biodiversity.org.au/afd.taxon/84edbb9b-0505-4f3a-8125-4cbb63ba1b51
3=	1	http://biodiversity.org.au/afd.taxon/84f5e2eb-57eb-43d8-915e-305c9cdc8dc8
3=	1	http://biodiversity.org.au/afd.taxon/84f6103c-aff4-4169-9b14-6026594248bd
3=	1	http://biodiversity.org.au/afd.taxon/84f6b63f-c437-4023-9134-41feeaf04703
3=	1	http://biodiversity.org.au/afd.taxon/84f72ba7-3006-43cd-9c6a-82401df7f52e
3=	1	http://biodiversity.org.au/afd.taxon/84fabe43-fb78-4d96-a676-da43b27755da
3=	1	http://biodiversity.org.au/afd.taxon/84fd773e-f1b2-47db-965d-1b113146ad91
3=	1	http://biodiversity.org.au/afd.taxon/84fda979-99d6-4739-a4e0-5e9cabf0f94c
3=	1	http://biodiversity.org.au/afd.taxon/84fe645f-4de9-4e4c-9458-aa0e0ac93596
3=	1	http://biodiversity.org.au/afd.taxon/84fe8fc8-7155-42ef-a2c6-1df825f7a96f
3=	1	http://biodiversity.org.au/afd.taxon/8500a7a6-ce3d-4d9e-8912-eec97c8f2f5b
3=	1	http://biodiversity.org.au/afd.taxon/85046c60-cb63-4b36-a573-4a8ea12dd4bc
3=	1	http://biodiversity.org.au/afd.taxon/8505f68a-653a-4b6d-80ea-6d4ed325ac48
3=	1	http://biodiversity.org.au/afd.taxon/850852c4-abf1-421b-9d58-1a24ed7fdca0
3=	1	http://biodiversity.org.au/afd.taxon/850a6519-534c-49c9-844e-07fae8977331
3=	1	http://biodiversity.org.au/afd.taxon/850d4e2b-9078-4ced-8b4b-923425667c95
3=	1	http://biodiversity.org.au/afd.taxon/8514df7a-3906-4c98-ba46-006ab3935bab
3=	1	http://biodiversity.org.au/afd.taxon/851b1ad1-fb9e-45ea-a0e6-dd8277516e8d
3=	1	http://biodiversity.org.au/afd.taxon/851b61f3-cc8c-44db-93cc-ad8175696417
3=	1	http://biodiversity.org.au/afd.taxon/851f5e32-9775-4bae-803a-41a08fbe3400
3=	1	http://biodiversity.org.au/afd.taxon/852075df-fd15-4108-abf2-222a36dee70e
3=	1	http://biodiversity.org.au/afd.taxon/852175d9-9ec2-42ca-aa2a-cf9f9f2eb9dd
3=	1	http://biodiversity.org.au/afd.taxon/85236a67-fca9-4a78-9e86-0dc446636915
3=	1	http://biodiversity.org.au/afd.taxon/85249849-864b-4ecc-a62c-4723ec167eb9
3=	1	http://biodiversity.org.au/afd.taxon/8527bcb1-a219-4fe6-aae5-bec977af8a17
3=	1	http://biodiversity.org.au/afd.taxon/852c0b72-381b-409e-b71e-6ce7a2dfdd8e
3=	1	http://biodiversity.org.au/afd.taxon/852e8a36-31bc-4f3b-87f1-b148410aca2b
3=	1	http://biodiversity.org.au/afd.taxon/852ed4f0-3a21-47c9-8b6e-a6d3dcb2bc49
3=	1	http://biodiversity.org.au/afd.taxon/852f3a16-931c-4ce8-b84c-dbab2aa001ce
3=	1	http://biodiversity.org.au/afd.taxon/85308d12-98c0-48a4-b1a6-bb3913393c84
3=	1	http://biodiversity.org.au/afd.taxon/8530f1ae-f6f6-4619-810e-87ab6f18ad10
3=	1	http://biodiversity.org.au/afd.taxon/8535d12d-08f9-498a-b975-ad7df6eeab19
3=	1	http://biodiversity.org.au/afd.taxon/85372d2c-4f32-4310-800a-196f8ab51e8f
3=	1	http://biodiversity.org.au/afd.taxon/853ad760-f501-4e9f-8afb-4db6f2103bf4
3=	1	http://biodiversity.org.au/afd.taxon/853e465a-d9fd-4e39-b6b4-88705a5636a9
3=	1	http://biodiversity.org.au/afd.taxon/854346c6-2f42-4e41-bd89-399171914b7f
3=	1	http://biodiversity.org.au/afd.taxon/854367e8-3634-4e37-bb58-7abc50497b98
3=	1	http://biodiversity.org.au/afd.taxon/85438819-5c1c-4989-a079-aaee8d4e1668
3=	1	http://biodiversity.org.au/afd.taxon/854ed695-01ee-4e0f-9dac-39ace9078d31
3=	1	http://biodiversity.org.au/afd.taxon/854f3516-cf64-4d19-a579-f932d4791a10
3=	1	http://biodiversity.org.au/afd.taxon/85585cb1-4f70-4c08-87af-5bae3c443e1c
3=	1	http://biodiversity.org.au/afd.taxon/855b527a-7e41-48f9-b038-e8b4a28c3b84
3=	1	http://biodiversity.org.au/afd.taxon/855ee0d2-3985-445d-9e9f-245eda360e34
3=	1	http://biodiversity.org.au/afd.taxon/85607057-9641-4f5b-9026-0950f4833c85
3=	1	http://biodiversity.org.au/afd.taxon/8562e831-1cd1-4180-8200-d728e61fe462
3=	1	http://biodiversity.org.au/afd.taxon/8568cbe5-a1df-48ee-8bf3-cd35e1ea904b
3=	1	http://biodiversity.org.au/afd.taxon/85690a7c-f9c4-493a-b802-e4be5439dbbf
3=	1	http://biodiversity.org.au/afd.taxon/8569f7a7-4db8-4547-91a6-6d7d9cd5c72d
3=	1	http://biodiversity.org.au/afd.taxon/856cf984-7e9a-45e2-baf2-75c7a8869bba
3=	1	http://biodiversity.org.au/afd.taxon/856df8b4-b198-4e4c-b129-c9f36c3af1d0
3=	1	http://biodiversity.org.au/afd.taxon/8571b8ca-d01e-4fde-ae9a-d30237124cab
3=	1	http://biodiversity.org.au/afd.taxon/85738c1f-5d6d-477e-a581-004710875df4
3=	1	http://biodiversity.org.au/afd.taxon/85745212-039c-4c03-b104-a04ebdb80c19
3=	1	http://biodiversity.org.au/afd.taxon/857a3a1f-44bc-4c82-82a9-3568a35f56f5
3=	1	http://biodiversity.org.au/afd.taxon/857fa3b3-e9c2-4eb1-a567-4db26137b4dc
3=	1	http://biodiversity.org.au/afd.taxon/857fe868-7610-4503-aa1e-7ac76d1830e6
3=	1	http://biodiversity.org.au/afd.taxon/8584d10f-1e13-4ed9-9055-57296ac62b9f
3=	1	http://biodiversity.org.au/afd.taxon/85852f45-def9-4fad-bf44-ae5aefcf7003
3=	1	http://biodiversity.org.au/afd.taxon/858a3a2a-4d1b-4670-a436-872c738341c3
3=	1	http://biodiversity.org.au/afd.taxon/858a50a3-e000-4eac-aba6-c5c321799684
3=	1	http://biodiversity.org.au/afd.taxon/858aeb2a-cfbd-4706-b5c2-ca20bae1423a
3=	1	http://biodiversity.org.au/afd.taxon/858d089f-9602-4111-97d7-1539121d02ee
3=	1	http://biodiversity.org.au/afd.taxon/858ede3c-2321-477d-b0ae-ab9322b98e18
3=	1	http://biodiversity.org.au/afd.taxon/85913d86-abc7-49ab-855a-8a26a4800c13
3=	1	http://biodiversity.org.au/afd.taxon/85934d0f-0515-43d7-8d60-2e5936e2330a
3=	1	http://biodiversity.org.au/afd.taxon/8598dbf0-745f-4463-b143-06a6aa405496
3=	1	http://biodiversity.org.au/afd.taxon/859eb5bc-4922-4a0c-922f-c43220ecf272
3=	1	http://biodiversity.org.au/afd.taxon/85a1da6d-4d22-4803-be81-524a99b5bcb2
3=	1	http://biodiversity.org.au/afd.taxon/85a33790-cc27-4945-a6cf-e7da5e09e03a
3=	1	http://biodiversity.org.au/afd.taxon/85a48c04-95f7-4151-887f-b4ad76c437b4
3=	1	http://biodiversity.org.au/afd.taxon/85a4f1c5-dd43-4c88-bb33-e681be3f5df0
3=	1	http://biodiversity.org.au/afd.taxon/85a8f64a-6403-4fd5-884b-5a258311701c
3=	1	http://biodiversity.org.au/afd.taxon/85ab01a0-5c51-4ddc-b793-412826a9ad1a
3=	1	http://biodiversity.org.au/afd.taxon/85ac60e1-0716-4441-be3a-9656f7e744f7
3=	1	http://biodiversity.org.au/afd.taxon/85af3816-38c9-4b87-83e0-5a4aa764b329
3=	1	http://biodiversity.org.au/afd.taxon/85b05cdb-cb58-4dfe-9d7c-c40b0e07906b
3=	1	http://biodiversity.org.au/afd.taxon/85b08b1e-f342-4e43-98de-da7463cbd383
3=	1	http://biodiversity.org.au/afd.taxon/85b1a0ed-b377-412d-8e88-b00898c4e1eb
3=	1	http://biodiversity.org.au/afd.taxon/85b338ba-b7d2-4c74-b8b2-661cf3675a2a
3=	1	http://biodiversity.org.au/afd.taxon/85b95ecc-904d-4f00-a343-a95cea8127fd
3=	1	http://biodiversity.org.au/afd.taxon/85ba4347-ab61-43b7-9127-5bdce7ceed2f
3=	1	http://biodiversity.org.au/afd.taxon/85bd1f14-ba53-47f8-a496-ba1b321b8195
3=	1	http://biodiversity.org.au/afd.taxon/85c16e0d-c938-4ca7-b4d9-3ec419e76e7f
3=	1	http://biodiversity.org.au/afd.taxon/85c39253-e0a4-450e-b01b-58af3f339e43
3=	1	http://biodiversity.org.au/afd.taxon/85c40e8d-509c-4cee-9035-a8612dfd344d
3=	1	http://biodiversity.org.au/afd.taxon/85c4209e-ee25-48d0-83b3-f575da6f8ab7
3=	1	http://biodiversity.org.au/afd.taxon/85c44907-096f-4f4a-b7cd-ba22cc0dc5c3
3=	1	http://biodiversity.org.au/afd.taxon/85c83104-762f-432d-8ee7-4f7b0ee092b8
3=	1	http://biodiversity.org.au/afd.taxon/85cef8b7-fb37-427c-9651-bb4daa6ad0dc
3=	1	http://biodiversity.org.au/afd.taxon/85d49539-a903-4474-85ba-8042a1953bd7
3=	1	http://biodiversity.org.au/afd.taxon/85dec5d4-fe7a-4fa5-aa20-94c4addad95a
3=	1	http://biodiversity.org.au/afd.taxon/85e1d6b3-6950-4d8b-b9f6-d1ea44e3598d
3=	1	http://biodiversity.org.au/afd.taxon/85e3f30e-1b63-4f41-8ada-1a7fd024c2d5
3=	1	http://biodiversity.org.au/afd.taxon/85e43f46-7273-4b7c-b5a8-8d276fb0bb60
3=	1	http://biodiversity.org.au/afd.taxon/85e7117f-e36d-4475-bb91-9996895abad8
3=	1	http://biodiversity.org.au/afd.taxon/85e81815-9486-466a-8d02-4d3ba4daf0c1
3=	1	http://biodiversity.org.au/afd.taxon/85e859a6-bc7c-4d9e-a234-d5b355ed2065
3=	1	http://biodiversity.org.au/afd.taxon/85ec86e4-f1dd-4292-aeb3-bd7a81be0b0e
3=	1	http://biodiversity.org.au/afd.taxon/85eeb887-8bd0-4215-ba63-45628c8c41ed
3=	1	http://biodiversity.org.au/afd.taxon/85ef8454-d4f0-4f7b-8545-bd3e0a0350a2
3=	1	http://biodiversity.org.au/afd.taxon/85f606b2-19dc-4400-a021-32e91c7a7cc1
3=	1	http://biodiversity.org.au/afd.taxon/85f83a21-cc42-462e-a941-9812de0f1245
3=	1	http://biodiversity.org.au/afd.taxon/85fecefa-16a8-452d-973b-86d1964d394d
3=	1	http://biodiversity.org.au/afd.taxon/85ffd929-1cc2-4ea4-b039-0582ad530d1d
3=	1	http://biodiversity.org.au/afd.taxon/85ffebb9-cbff-4a7f-b92e-914dc72bf7ca
3=	1	http://biodiversity.org.au/afd.taxon/8604f22d-cdcc-4f84-9622-660c8678d95b
3=	1	http://biodiversity.org.au/afd.taxon/86064f31-3699-4da8-a081-1e85ac173ed5
3=	1	http://biodiversity.org.au/afd.taxon/86065578-8bfd-4fc8-8e18-364dc248e59c
3=	1	http://biodiversity.org.au/afd.taxon/86069497-52d5-400d-bfc7-c36662b7cf4a
3=	1	http://biodiversity.org.au/afd.taxon/86085cef-e985-44ff-b2b7-0dd70f19be03
3=	1	http://biodiversity.org.au/afd.taxon/860c3e8b-587e-4381-aec2-8d6f163d257c
3=	1	http://biodiversity.org.au/afd.taxon/860f6b90-7e4e-46fa-9511-efdde131c6ef
3=	1	http://biodiversity.org.au/afd.taxon/86114777-513b-4737-81f8-baa377a22643
3=	1	http://biodiversity.org.au/afd.taxon/8614ef11-bc10-47ff-9c7c-d7793d243e6f
3=	1	http://biodiversity.org.au/afd.taxon/861e9615-bf12-4624-8a72-117c9cf11c19
3=	1	http://biodiversity.org.au/afd.taxon/861ea50b-98d2-493f-86a4-5a4c5604a988
3=	1	http://biodiversity.org.au/afd.taxon/861f5448-267c-44c3-bfb7-d6bd1f90fbc9
3=	1	http://biodiversity.org.au/afd.taxon/86217e8b-f1e9-4cbb-b077-1ef110e74eb4
3=	1	http://biodiversity.org.au/afd.taxon/86223c1d-e129-4042-a3f3-cc1c1c62b2fb
