rank	count	NAME_COMPLETE
19=	1	Asquamiceps caeruleus
19=	1	Asquamiceps hjorti
19=	1	Assa darlingtoni
19=	1	Assiculoides desmonotus
19=	1	Assiculus punctatus
19=	1	Assiminea (Metassiminea) buccinoides
19=	1	Assiminea (Metassiminea) relata
19=	1	Assurger anzac
19=	1	Astacops doddi
19=	1	Astacopsis tricornis
19=	1	Astegopteryx rhapidis
19=	1	Astele (Astele) armillatum
19=	1	Astele (Astele) bularra
19=	1	Astele (Astele) speciosum
19=	1	Astele (Astele) stenomphala
19=	1	Astele (Astele) subcarinatum
19=	1	Astele (Astelena) multigranum
19=	1	Astele (Astelena) scitulum
19=	1	Astele (Callistele) calliston
19=	1	Asteracmea axiaerata
19=	1	Asteropus simplex
19=	1	Asterorhombus filifer
19=	1	Asterropteryx senoui
19=	1	Asthelys nitidula
19=	1	Astraeus (Astraeus) acaciae
19=	1	Astraeus (Astraeus) aridus
19=	1	Astraeus (Astraeus) badeni
19=	1	Astraeus (Astraeus) crassus
19=	1	Astraeus (Astraeus) crockerae
19=	1	Astraeus (Astraeus) dilutipes
19=	1	Astraeus (Astraeus) elongatus
19=	1	Astraeus (Astraeus) flavopictus
19=	1	Astraeus (Astraeus) fraterculus
19=	1	Astraeus (Astraeus) intricatus
19=	1	Astraeus (Astraeus) jansoni
19=	1	Astraeus (Astraeus) major
19=	1	Astraeus (Astraeus) mastersii
19=	1	Astraeus (Astraeus) meyricki
19=	1	Astraeus (Astraeus) mourangeensis
19=	1	Astraeus (Astraeus) oberthuri
19=	1	Astraeus (Astraeus) obscurus
19=	1	Astraeus (Astraeus) prothoracicus
19=	1	Astraeus (Astraeus) pygmaeus
19=	1	Astraeus (Astraeus) samouelli
19=	1	Astraeus (Astraeus) simulator
19=	1	Astraeus (Astraeus) smythi
19=	1	Astraeus (Astraeus) watsoni
19=	1	Astraeus (Depollus) irregularis
19=	1	Astraeus (Depollus) lineatus
19=	1	Astralium pileolum
19=	1	Astralium rhodostoma
19=	1	Astrosclera willeyana
19=	1	Astrotia stokesii
19=	1	Asychis victoriae
19=	1	Asymbolus analis
19=	1	Asymbolus funebris
19=	1	Asymbolus occiduus
19=	1	Asymbolus pallidus
19=	1	Asymbolus parvus
19=	1	Asymbolus rubiginosus
19=	1	Asymbolus submaculatus
19=	1	Asymbolus vincenti
19=	1	Asymmetracantha tasmaniensis
19=	1	Ataenius picinus
19=	1	Atalopsis melanossa
19=	1	Atarba (Ischnothrix) grampiana
19=	1	Atarba (Ischnothrix) williamsi
19=	1	Ataxigamia basedowi
19=	1	Ataxigamia bicolor
19=	1	Ataxigamia tatei
19=	1	Ataxocerithium applenum
19=	1	Ataxocerithium beasleyi
19=	1	Ataxocerithium eximium
19=	1	Ataxocerithium gemmulatum
19=	1	Ataxocerithium scruposum
19=	1	Ataxocerithium serotinum
19=	1	Ateleopus japonicus
19=	1	Atelomycterus fasciatus
19=	1	Atelomycterus macleayi
19=	1	Atelomycterus marnkalha
19=	1	Atelosticha phaedrella
19=	1	Atelurodes similatus
19=	1	Atergatis integerrimus
19=	1	Atergatopsis signatus
19=	1	Atergatopsis tweediei
19=	1	Athanas areteformis
19=	1	Athanas dimorphus
19=	1	Athanas djiboutensis
19=	1	Athanas granti
19=	1	Athanas japonicus
19=	1	Athanas ornithorhynchus
19=	1	Athanas parvus
19=	1	Athanas sydneyensis
19=	1	Athanopsis australis
19=	1	Athetis reclusa
19=	1	Athetis tenuis
19=	1	Athetis thoracica
19=	1	Athleta (Ternivoluta) insperata
19=	1	Athleta (Ternivoluta) studeri
19=	1	Athrotaxivora tasmanica
19=	1	Atmetocranium myersi
19=	1	Atopos australis
19=	1	Atractoscion aequidens
19=	1	Atrax robustus
19=	1	Atrina (Atrina) vexillum
19=	1	Atrina (Servatrina) palmensis
19=	1	Atrina (Servatrina) pectinata pectinata
19=	1	Atrina (Servatrina) tasmanica
19=	1	Atriplectides dubius
19=	1	Atrobucca brevis
19=	1	Atrobucca nibe
19=	1	Attiliosa edingeri
19=	1	Atule mate
19=	1	Atypichthys strigatus
19=	1	Atypopenaeus bicornis
19=	1	Atypopenaeus compressipes
19=	1	Atypopenaeus dearmatus
19=	1	Atypopenaeus formosus
19=	1	Atypopenaeus stenodactylus
19=	1	Aubirestus semicirculatus
19=	1	Augeneria verdis
19=	1	Aulacaspis australis
19=	1	Aulacaspis rosae
19=	1	Aulacaspis rosarum
19=	1	Aulacocephalus temminckii
19=	1	Aulacocyclus aliicornis
19=	1	Aulacocyclus collaris
19=	1	Aulacocyclus deyrolli
19=	1	Aulacocyclus edentulus
19=	1	Aulacocyclus fracticornis
19=	1	Aulacocyclus gravelyi
19=	1	Aulacocyclus hangayi
19=	1	Aulacocyclus kaupii
19=	1	Aulacocyclus macleayi
19=	1	Aulacocyclus mastersii
19=	1	Aulacocyclus rosenbergii
19=	1	Aulacocyclus tambourinensis
19=	1	Aulacocyclus teres
19=	1	Aulacolambrus diacanthus
19=	1	Aulacopris reichei
19=	1	Aulacosternum nigrorubrum
19=	1	Aulastomatomorpha phospherops
19=	1	Auletta constricta
19=	1	Aulocalyx irregularis
19=	1	Aulorrhiza intestinalis
19=	1	Aulorrhiza posterium
19=	1	Aulorrhiza procumbens
19=	1	Aulotrachichthys pulsator
19=	1	Aurigequula fasciata
19=	1	Aurigequula longispinis
19=	1	Ausatelson kolle
19=	1	Ausatelson ule
19=	1	Ausejanus albisignatus
19=	1	Ausejanus mcdonaldi
19=	1	Ausejanus vividus
19=	1	Australatya striolata
19=	1	Australaugeneria michaelseni
19=	1	Australaugeneria rutilans
19=	1	Australentulus australiensis
19=	1	Australentulus intermedius
19=	1	Australentulus noseki
19=	1	Australentulus occidentalis
19=	1	Australentulus tillyardi
19=	1	Australentulus victoriae
19=	1	Australiatelura hartmeyeri
19=	1	Australiatelura kraepelini
19=	1	Australiatelura michaelseni
19=	1	Australiatelura tasmanica
19=	1	Australineus albidecus
19=	1	Australiodillo armus
19=	1	Australiodillo insularis
19=	1	Australiodillo muscosus
19=	1	Australitermes dilucidus
19=	1	Australitermes insignitus
19=	1	Australitermes perlevis
19=	1	Australmeida derricki
19=	1	Australobolbus adamsi
19=	1	Australobolbus allsoppi
19=	1	Australobolbus aridulus
19=	1	Australobolbus austrinus
19=	1	Australobolbus basedowi
19=	1	Australobolbus bihamus
19=	1	Australobolbus binasutus
19=	1	Australobolbus canalis
19=	1	Australobolbus carinatus
19=	1	Australobolbus carnabyorum
19=	1	Australobolbus centrus
19=	1	Australobolbus clypealis
19=	1	Australobolbus convergifrons
19=	1	Australobolbus cruciatus
19=	1	Australobolbus distropis
19=	1	Australobolbus fenestratus
19=	1	Australobolbus gayndahensis
19=	1	Australobolbus impressicollis
19=	1	Australobolbus intermedius
19=	1	Australobolbus labratus
19=	1	Australobolbus laevipes
19=	1	Australobolbus lineocollis
19=	1	Australobolbus lobatus
19=	1	Australobolbus lobocapsus
19=	1	Australobolbus loweri laratinus
19=	1	Australobolbus loweri loweri
19=	1	Australobolbus masneri
19=	1	Australobolbus monteithi
19=	1	Australobolbus mouldsi
19=	1	Australobolbus nitens
19=	1	Australobolbus nitidiceps
19=	1	Australobolbus obscurius
19=	1	Australobolbus obtusus
19=	1	Australobolbus occidentalis
19=	1	Australobolbus pseudobscurius
19=	1	Australobolbus pseudolaevipes
19=	1	Australobolbus pygmaeus
19=	1	Australobolbus rossi
19=	1	Australobolbus rotundatus globuliformis
19=	1	Australobolbus rotundatus rotundatus
19=	1	Australobolbus rubescens
19=	1	Australobolbus sedlaceki
19=	1	Australobolbus subretusus
19=	1	Australobolbus tibialis
19=	1	Australobolbus walfordi
19=	1	Australobolbus weiri
19=	1	Australocarcinus riparius
19=	1	Australocnus occiduus
19=	1	Australodynerus aurantiacus
19=	1	Australodynerus bennettensis
19=	1	Australodynerus convexus
19=	1	Australodynerus longicornis
19=	1	Australodynerus merredinensis everardensis
19=	1	Australodynerus merredinensis merredinensis
19=	1	Australodynerus merredinensis victoriensis
19=	1	Australodynerus peculiaris
19=	1	Australodynerus punctiventris
19=	1	Australodynerus pusilloides impudicus
19=	1	Australodynerus pusilloides nigriventris
19=	1	Australodynerus pusilloides pusilloides
19=	1	Australodynerus pusillus
19=	1	Australodynerus rubiginosus
19=	1	Australodynerus unipunctatus
19=	1	Australoecetes (Australoecetes) sellicki
19=	1	Australoecetes (Stebbingoecetes) australis
19=	1	Australoecetes (Stebbingoecetes) jervisi
19=	1	Australomicrodeutopus haswelli
19=	1	Australomicrodeutopus varietensis
19=	1	Australomysis aseta
19=	1	Australonannopus aestuarinus
19=	1	Australonereis ehlersi
19=	1	Australonoe willani
19=	1	Australonuphis parateres
19=	1	Australonuphis teres
19=	1	Australonura grossi
19=	1	Australophiloscia myrmecophila
19=	1	Australophlebotomus brevifilis
19=	1	Australopsylla carinata
19=	1	Australopsylla revoluta
19=	1	Australorchestia occidentalis
19=	1	Australosepsis frontalis
19=	1	Australostolus monteithi
19=	1	Australosymmerus (Crionisca) rieki
19=	1	Australosymmerus naevius
19=	1	Australothele jamiesoni
19=	1	Australothele maculata
19=	1	Australothele magna
19=	1	Australothele montana
19=	1	Australothele nothofagi
19=	1	Australothis rubrescens
19=	1	Australothrips bicolor
19=	1	Australotomurus barbatus
19=	1	Australotomurus johanni
19=	1	Australotomurus montanus
19=	1	Australotomurus womersleyi
19=	1	Australozethus continentalis
19=	1	Australozethus occidentalis
19=	1	Australozethus tasmaniensis montanus
19=	1	Australozethus tasmaniensis tasmaniensis
19=	1	Austrarchaea nodosa
19=	1	Austrarcturella aphelura
19=	1	Austrarcturella callosa
19=	1	Austrarcturella cava
19=	1	Austrarcturella corona
19=	1	Austrarcturella hirsuta
19=	1	Austrarcturella inornata
19=	1	Austrarcturella macrokola
19=	1	Austrarcturella oculata
19=	1	Austrarcturella pictila
19=	1	Austrarcturella sexspinosa
19=	1	Austrarcturella spinipes
19=	1	Austrarcturella thetidis
19=	1	Austrelaps superbus
19=	1	Austrheithrus dubitans
19=	1	Austrheithrus glymma
19=	1	Austrheithrus ronewa
19=	1	Austroaeschna (Austroaeschna) anacantha
19=	1	Austroaeschna (Austroaeschna) atrata
19=	1	Austroaeschna (Austroaeschna) cooloola
19=	1	Austroaeschna (Austroaeschna) flavomaculata
19=	1	Austroaeschna (Austroaeschna) hardyi
19=	1	Austroaeschna (Austroaeschna) inermis
19=	1	Austroaeschna (Austroaeschna) multipunctata
19=	1	Austroaeschna (Austroaeschna) obscura
19=	1	Austroaeschna (Austroaeschna) parvistigma
19=	1	Austroaeschna (Austroaeschna) sigma
19=	1	Austroaeschna (Austroaeschna) speciosa
19=	1	Austroaeschna (Austroaeschna) subapicalis
19=	1	Austroaeschna (Austroaeschna) tasmanica
19=	1	Austroaeschna (Austroaeschna) unicornis
19=	1	Austroaeschna (Pulchaeschna) muelleri
19=	1	Austroaeschna (Pulchaeschna) pulchra
19=	1	Austroagrion cyane
19=	1	Austroagrion exclamationis
19=	1	Austroagrion pindrina
19=	1	Austroagrion watsoni
19=	1	Austroargiolestes alpinus
19=	1	Austroargiolestes amabilis
19=	1	Austroargiolestes aureus
19=	1	Austroargiolestes brookhousei
19=	1	Austroargiolestes calcaris
19=	1	Austroargiolestes christine
19=	1	Austroargiolestes chrysoides
19=	1	Austroargiolestes elke
19=	1	Austroargiolestes icteromelas icteromelas
19=	1	Austroargiolestes icteromelas nigrolabiatus
19=	1	Austroargiolestes isabellae
19=	1	Austroassiminea letha
19=	1	Austrocapsus dallasi
19=	1	Austrocapsus grandis
19=	1	Austrocerca tasmanica
19=	1	Austrocercella christinae
19=	1	Austrocercella columbae
19=	1	Austrocercella mariannae
19=	1	Austrocercella tillyardi
19=	1	Austrocercoides neboissi
19=	1	Austrocercoides zwicki
19=	1	Austrochaetilia capeli
19=	1	Austrochaperina fryi
19=	1	Austrochaperina gracilipes
19=	1	Austrochaperina pluvialis
19=	1	Austrochaperina robusta
19=	1	Austrochiltonia australis
19=	1	Austrochiltonia subtenuis
19=	1	Austrochloritis agamemnon
19=	1	Austrochloritis ascensa
19=	1	Austrochloritis astaeus
19=	1	Austrochloritis bellengerensis
19=	1	Austrochloritis brevipila
19=	1	Austrochloritis buxtoni
19=	1	Austrochloritis disjuncta
19=	1	Austrochloritis layardi
19=	1	Austrochloritis metuenda
19=	1	Austrochloritis nambucca
19=	1	Austrochloritis nundinalis
19=	1	Austrochloritis porteri
19=	1	Austrochloritis pusilla
19=	1	Austrochloritis separanda
19=	1	Austrochloritis victoriae
19=	1	Austrochorema pegidion
19=	1	Austroclerada neboissi
19=	1	Austroclerada victoriensis
19=	1	Austrocnemis maccullochi
19=	1	Austrocnemis obscura
19=	1	Austrocnemis splendida
19=	1	Austrocochlea constricta
19=	1	Austrocochlea rudis
19=	1	Austroconops mcmillani
19=	1	Austrocordulia leonardi
19=	1	Austrocordulia refracta
19=	1	Austrocordulia territoria
19=	1	Austrocrangonyx barringtonensis
19=	1	Austrocroce mira
19=	1	Austrocurupira nicholsoni
19=	1	Austrocypraea reevei
19=	1	Austrodontella trispina
19=	1	Austrodrillia (Austrodrillia) dimidiata
19=	1	Austrodromidia australis
19=	1	Austrodromidia insignis
19=	1	Austrodromidia octodentata
19=	1	Austrodrymus flindersi
19=	1	Austrogammarus haasei
19=	1	Austrogomphus (Austroepigomphus) melaleucae
19=	1	Austrogomphus (Austroepigomphus) praeruptus
19=	1	Austrogomphus (Austrogomphus) angelorum
19=	1	Austrogomphus (Austrogomphus) arbustorum
19=	1	Austrogomphus (Austrogomphus) australis
19=	1	Austrogomphus (Austrogomphus) collaris
19=	1	Austrogomphus (Austrogomphus) cornutus
19=	1	Austrogomphus (Austrogomphus) doddi
19=	1	Austrogomphus (Austrogomphus) guerini
19=	1	Austrogomphus (Austrogomphus) mjobergi
19=	1	Austrogomphus (Austrogomphus) mouldsorum
19=	1	Austrogomphus (Austrogomphus) ochraceus
19=	1	Austrogomphus (Austrogomphus) pusillus
19=	1	Austrogomphus (Pleiogomphus) amphiclitus
19=	1	Austrogomphus (Pleiogomphus) bifurcatus
19=	1	Austrogomphus (Pleiogomphus) divaricatus
19=	1	Austrogomphus (Pleiogomphus) prasinus
19=	1	Austrogomphus (Xerogomphus) gordoni
19=	1	Austrogomphus (Xerogomphus) turneri
19=	1	Austrogoniodes antarcticus
19=	1	Austrogoniodes bicornutus
19=	1	Austrogoniodes brevipes
19=	1	Austrogoniodes cristati
19=	1	Austrogoniodes hamiltoni
19=	1	Austrogoniodes macquariensis
19=	1	Austrogoniodes mawsoni
19=	1	Austrogoniodes metoecus
19=	1	Austrogoniodes waterstoni
19=	1	Austrogorytes aurantiacus
19=	1	Austrogorytes bellicosus
19=	1	Austrogorytes browni
19=	1	Austrogorytes chrysozonus
19=	1	Austrogorytes ciliatus
19=	1	Austrogorytes cygnorum
19=	1	Austrogorytes frenchii
19=	1	Austrogorytes perkinsi
19=	1	Austrogorytes pretiosus
19=	1	Austrogorytes spinicornis
19=	1	Austrogorytes spryi
19=	1	Austrogorytes tarsatus
19=	1	Austrogynacantha heterogena
19=	1	Austroharpa (Palamharpa) exquisita
19=	1	Austroharpa (Palamharpa) punctata
19=	1	Austroharpa learorum
19=	1	Austroheptura neboissi
19=	1	Austroheptura picta
19=	1	Austrohorus exsul
19=	1	Austrolepidopa trigonops
19=	1	Austrolestes aleison
19=	1	Austrolestes analis
19=	1	Austrolestes annulosus
19=	1	Austrolestes aridus
19=	1	Austrolestes cingulatus
19=	1	Austrolestes insularis
19=	1	Austrolestes io
19=	1	Austrolestes leda
19=	1	Austrolestes minjerriba
19=	1	Austrolestes psyche
19=	1	Austroleucon levis
19=	1	Austrolibinia capricornensis
19=	1	Austrolibinia gracilipes
19=	1	Austrolimnophila (Austrolimnophila) antiqua
19=	1	Austrolimnophila (Austrolimnophila) interventa
19=	1	Austroliotia darwinensis
19=	1	Austromaera brevicaudata
19=	1	Austromaera mastersii
19=	1	Austromantispa imbecilla
19=	1	Austromenopon aegialitidis
19=	1	Austromenopon affine
19=	1	Austromenopon atrofulvum
19=	1	Austromenopon beckii
19=	1	Austromenopon brevifimbriatum
19=	1	Austromenopon elliotti
19=	1	Austromenopon enigki
19=	1	Austromenopon fuscofasciatum
19=	1	Austromenopon himantopi
19=	1	Austromenopon micrandum
19=	1	Austromenopon navigans
19=	1	Austromenopon ossifragae
19=	1	Austromenopon paululum
19=	1	Austromenopon pinguis
19=	1	Austromenopon popellus
19=	1	Austromenopon stammeri
19=	1	Austromenopon transversum
19=	1	Austromitra analogica
19=	1	Austromitra arnoldi
19=	1	Austromitra tasmanica
19=	1	Austromitra volucra
19=	1	Austromorium flavigaster
19=	1	Austronysius sericus
19=	1	Austropassalus hultgreni
19=	1	Austropenaeus nitidus
19=	1	Austropentura hynesorum
19=	1	Austropentura victoria
19=	1	Austroperipatus aequabilis
19=	1	Austroperipatus eridelos
19=	1	Austroperipatus paradoxus
19=	1	Austroperipatus superbus
19=	1	Austropetalia patricia
19=	1	Austropetalia tonyana
19=	1	Austropheonoides mallee
19=	1	Austropheonoides mundoe
19=	1	Austropheonoides splendens
19=	1	Austropheonoides takkure
19=	1	Austropheonoides truganini
19=	1	Austrophlebia costalis
19=	1	Austrophorella quadrisignata
19=	1	Austrophya mystica
19=	1	Austroplebeia australis
19=	1	Austroplebeia cassiae
19=	1	Austroplebeia cincta
19=	1	Austroplebeia cockerelli
19=	1	Austroplebeia essingtoni
19=	1	Austroplebeia ornata
19=	1	Austroplebeia percincta
19=	1	Austroplebeia symei
19=	1	Austroplebeia websteri
19=	1	Austropolyphaga perkinsi
19=	1	Austropolyphaga queenslandensis
19=	1	Austropsocus antennalis
19=	1	Austropsocus tibialis
19=	1	Austropsocus viridis
19=	1	Austropsyche bifurcata
19=	1	Austropsyche bispinosa
19=	1	Austropsyche victoriana
19=	1	Austropsylla brevipecten
19=	1	Austropyrgus angasi
19=	1	Austropyrgus aslini
19=	1	Austropyrgus avius
19=	1	Austropyrgus buchanensis
19=	1	Austropyrgus bullerensis
19=	1	Austropyrgus bungoniensis
19=	1	Austropyrgus bunyaensis
19=	1	Austropyrgus centralia
19=	1	Austropyrgus colensis
19=	1	Austropyrgus colludens
19=	1	Austropyrgus conicus
19=	1	Austropyrgus cooma
19=	1	Austropyrgus daylesfordensis
19=	1	Austropyrgus dekeyzeri
19=	1	Austropyrgus diemensis
19=	1	Austropyrgus dyerianus
19=	1	Austropyrgus elongatus
19=	1	Austropyrgus eumekes
19=	1	Austropyrgus exiguus
19=	1	Austropyrgus flindersensis
19=	1	Austropyrgus fonscultus
19=	1	Austropyrgus foris
19=	1	Austropyrgus gippslandicus
19=	1	Austropyrgus glenelgensis
19=	1	Austropyrgus goliathus
19=	1	Austropyrgus gordonensis
19=	1	Austropyrgus grampianensis
19=	1	Austropyrgus gunnii
19=	1	Austropyrgus halletensis
19=	1	Austropyrgus juliae
19=	1	Austropyrgus latus
19=	1	Austropyrgus lippus
19=	1	Austropyrgus lochi
19=	1	Austropyrgus macaulayi
19=	1	Austropyrgus macedonensis
19=	1	Austropyrgus macropus
19=	1	Austropyrgus mersus
19=	1	Austropyrgus monaroensis
19=	1	Austropyrgus nanoacuminatus
19=	1	Austropyrgus nepeanensis
19=	1	Austropyrgus niger
19=	1	Austropyrgus nitidus
19=	1	Austropyrgus ora
19=	1	Austropyrgus otwayensis
19=	1	Austropyrgus pagodoides
19=	1	Austropyrgus parvus
19=	1	Austropyrgus petterdianus
19=	1	Austropyrgus pisinnus
19=	1	Austropyrgus praecipitis
19=	1	Austropyrgus privus
19=	1	Austropyrgus procerus
19=	1	Austropyrgus pusillus
19=	1	Austropyrgus rectoides
19=	1	Austropyrgus rectus
19=	1	Austropyrgus ronkershawi
19=	1	Austropyrgus salvus
19=	1	Austropyrgus simsonianus
19=	1	Austropyrgus sinuatus
19=	1	Austropyrgus smithii
19=	1	Austropyrgus sparsus
19=	1	Austropyrgus spectus
19=	1	Austropyrgus stevensmithi
19=	1	Austropyrgus synoria
19=	1	Austropyrgus tateiformis
19=	1	Austropyrgus tathraensis
19=	1	Austropyrgus tebus
19=	1	Austropyrgus tumidus
19=	1	Austropyrgus turbatus
19=	1	Austropyrgus vastus
19=	1	Austropyrgus viridarium
19=	1	Austropyrgus vulgaris
19=	1	Austropyrgus wombeyanensis
19=	1	Austropyrgus zeidleri
19=	1	Austrorhytida barringtoniana
19=	1	Austrorhytida capillacea
19=	1	Austrorhytida nandewarensis
19=	1	Austrorhytida warrumbunglensis
19=	1	Austrosciara termitophila
19=	1	Austrosialis maxmouldsi
19=	1	Austrosimulium (Austrosimulium) cornutum
19=	1	Austrosimulium (Austrosimulium) fulvicorne
19=	1	Austrosimulium (Austrosimulium) mirabile
19=	1	Austrosimulium (Austrosimulium) montanum
19=	1	Austrosimulium (Novaustrosimulium) bancrofti
19=	1	Austrosimulium (Novaustrosimulium) furiosum
19=	1	Austrosimulium (Novaustrosimulium) magnum
19=	1	Austrosimulium (Novaustrosimulium) pestilens
19=	1	Austrosimulium (Novaustrosimulium) torrentium
19=	1	Austrosimulium (Novaustrosimulium) victoriae
19=	1	Austrosipyloidea carterus
19=	1	Austrosquilla melanocauda
19=	1	Austrosquilla middletoni
19=	1	Austrosquilla osculans
19=	1	Austrosquilla rachelae
19=	1	Austrosquilla tsangi
19=	1	Austrosticta soror
19=	1	Austrostrongylus aggregatus
19=	1	Austrostrongylus bancrofti
19=	1	Austrostrongylus chandleri
19=	1	Austrostrongylus incurvispiculum
19=	1	Austrostrongylus macropodis
19=	1	Austrostrongylus minutus
19=	1	Austrostrongylus notoryctis
19=	1	Austrostrongylus petrogale
19=	1	Austrostrongylus safestatus
19=	1	Austrostrongylus smalesae
19=	1	Austrostrongylus thylogale
19=	1	Austrostrongylus victoriensis
19=	1	Austrostrongylus wallabiae
19=	1	Austrosynthemis cyanitincta
19=	1	Austrotroides crenatus
19=	1	Austrotroides leptomerus
19=	1	Austrotroides maritimus
19=	1	Austrotroides occidentalis
19=	1	Austrotroides pectinalis
19=	1	Austroturris steira
19=	1	Austrovannius scutica
19=	1	Austrovates variegata
19=	1	Austrovelia queenslandica
19=	1	Austroxestus australiensis
19=	1	Austroxestus carnarvoni
19=	1	Austroxestus taylori
19=	1	Austroxestus westraliensis
19=	1	Austroxyuris finlaysoni
19=	1	Autonoe seurati
19=	1	Aviassiminea palitans
19=	1	Axechina raspailioides
19=	1	Axelsonia littoralis
19=	1	Axinella clathrata
19=	1	Axinella crassa
19=	1	Axinella irregularis
19=	1	Axinella kirki
19=	1	Axinella multiformis
19=	1	Axinella symbiotica
19=	1	Axinella tricalyciformis
19=	1	Axinella vermiculata
19=	1	Axinella villosa
19=	1	Axinyssa aplysinoides
19=	1	Axinyssa bergquistae
19=	1	Axiogynodiastylis reticulata
19=	1	Axiogynodiastylis rochfordi
19=	1	Axiopsis consobrina
19=	1	Axiopsis tsushimaensis
19=	1	Axiothella australis
19=	1	Axiothella quadrimaculata
19=	1	Axos cliftoni
19=	1	Axos flabelliformis
19=	1	Azorinus minutus
19=	1	Azoritoma macquariensis
19=	1	Azotostoma fusta
19=	1	Azygopus pinnifasciatus
19=	1	Babelomurex (Babelomurex) kawamurai
19=	1	Babelomurex (Babelomurex) lischkeanus
19=	1	Baclozygum brevipilosum
19=	1	Baclozygum depressum
19=	1	Badamia exclamationis
19=	1	Baffinia biseriata
19=	1	Bajacalifornia arcylepis
19=	1	Bajacalifornia calcarata
19=	1	Bajacalifornia megalops
19=	1	Bajauana acuminata
19=	1	Bajauana austrina
19=	1	Balaenoptera musculus
19=	1	Balanoglossus australiensis
19=	1	Balanoglossus carnosus
19=	1	Baliomorpha banksi
19=	1	Baliomorpha dubia
19=	1	Baliomorpha pulchripennis
19=	1	Baliomorpha urbana
19=	1	Ballistura schoetti schoetti
19=	1	Balta athertonae
19=	1	Balta epilamproides
19=	1	Balta fragilis
19=	1	Balta luteicosta
19=	1	Balta mundicola
19=	1	Balta perpallida
19=	1	Balta personata
19=	1	Balta quadricaudata
19=	1	Balta scripta
19=	1	Balta stylata
19=	1	Balta toowoomba
19=	1	Balta torresiana
19=	1	Balta tricolor
19=	1	Balta ventralis
19=	1	Balta verticalis
19=	1	Balyadimetopia frederi
19=	1	Balyadimetopia krahalla
19=	1	Balyadimetopia marci
19=	1	Bamarooka anomala
19=	1	Bamarooka bathycephala
19=	1	Bamarooka dinjerra
19=	1	Bamarooka endota
19=	1	Bamarooka kimbla
19=	1	Bamarooka tropicalis
19=	1	Banareia acies
19=	1	Banareia australis
19=	1	Banareia banareias
19=	1	Banareia inconspicua
19=	1	Banjos banjos
19=	1	Barantolla lepte
19=	1	Barbatia (Barbatia) pistachia
19=	1	Barbatia (Barbatirus) terebrans
19=	1	Barbonia spectabilis
19=	1	Barea asbolaea
19=	1	Barea atmophora
19=	1	Barea basigramma
19=	1	Barea codrella
19=	1	Barea confusella
19=	1	Barea consignatella
19=	1	Barea euprepes
19=	1	Barea melanodelta
19=	1	Barea orthoptila
19=	1	Barea psologramma
19=	1	Barea turbatella
19=	1	Barentsia discreta
19=	1	Bargylia grossi
19=	1	Barnardius zonarius barnardi
19=	1	Barnardius zonarius macgillivrayi
19=	1	Barnardius zonarius semitorquatus
19=	1	Barnardius zonarius zonarius
19=	1	Barnea (Anchomasa) latissima
19=	1	Barnea (Anchomasa) obturamentum
19=	1	Barrowia insularis
19=	1	Baruna trigranulum
19=	1	Baruscapillaria conspecta
19=	1	Barynema costatum
19=	1	Bascanichthys sibogae
19=	1	Basedowena elderi
19=	1	Basedowena katjawarana
19=	1	Basedowena vulgata
19=	1	Baseodiscus delineatus
19=	1	Baseodiscus hemprichii
19=	1	Baseodiscus punnetti
19=	1	Baseodiscus quinquelineatus
19=	1	Basileocephalus thaumatonotus
19=	1	Basserolis franklinae
19=	1	Basserolis kimblae
19=	1	Bassethullia glypta
19=	1	Bassethullia matthewsi
19=	1	Bassethullia porcina
19=	1	Bassina (Bassina) jacksoni
19=	1	Bassina (Callanaitis) disjecta
19=	1	Bassina foliacea
19=	1	Batella parvimanus
19=	1	Batepenaeopsis tenella
19=	1	Batepenaeopsis venusta
19=	1	Bathochordaeus charon
19=	1	Bathoxiphus colmani
19=	1	Bathoxiphus stanisici
19=	1	Bathoxiphus steineri
19=	1	Bathoxiphus tricarinatus
19=	1	Bathrips melanicornis
19=	1	Bathyamaryllis kapala
19=	1	Bathyarca (Bathyarca) corpulenta
19=	1	Bathyarca (Microcuculaea) adelaideana
19=	1	Bathyarca (Microcuculaea) perversidens
19=	1	Bathyarctus rubens
19=	1	Bathycallionymus bifilum
19=	1	Bathycallionymus kailolae
19=	1	Bathycopea typhlops
19=	1	Bathycorbis despecta
19=	1	Bathycorbis percostata
19=	1	Bathydorus spinosus
19=	1	Bathyfautor rapuhia
19=	1	Bathylagichthys australis
19=	1	Bathylagichthys greyae
19=	1	Bathylagichthys problematicus
19=	1	Bathylagoides argyrogaster
19=	1	Bathylagus antarcticus
19=	1	Bathypaguropsis marionensis
19=	1	Bathypalaemonella brevirostris
19=	1	Bathypalaemonella pilosipes
19=	1	Bathyphylax bombifrons
19=	1	Bathypilumnus nigrispinifer
19=	1	Bathypilumnus pugilator
19=	1	Bathypoma enigma
19=	1	Bathyprion danae
19=	1	Bathypterois longipes
19=	1	Bathyraja ishiharai
19=	1	Bathyraja murrayi
19=	1	Bathyraja richardsoni
19=	1	Bathysquilla crassispinosa
19=	1	Bathysquilla microps
19=	1	Bathystylodactylus bathyalis
19=	1	Bathytricha aethalion
19=	1	Bathytricha truncata
19=	1	Bathytroctes squamosus
19=	1	Bathytroctes zugmayeri
19=	1	Bathytyphlops marionae
19=	1	Bathyxylophila iota
19=	1	Batillaria zonalis
