count$path$bad_name$	suggested_name
    2$_NO_HIGHERTAXON$Coridromius minusculus$	Coridromius sp_ms_minusculus
  428$_NO_HIGHERTAXON$Coridromius monotocopsis$	Coridromius sp_ms_monotocopsis
    9$_NO_HIGHERTAXON$Coridromius neoguineanus$	Coridromius sp_ms_neoguineanus
    1$_NO_HIGHERTAXON$Coridromius nigrus$	Coridromius sp_ms_nigrus
   17$_NO_HIGHERTAXON$Coridromius norfolkensis$	Coridromius sp_ms_norfolkensis
  162$_NO_HIGHERTAXON$Coridromius pilbarensis$	Coridromius sp_ms_pilbarensis
    1$_NO_HIGHERTAXON$Coridromius prolixipenis$	Coridromius sp_ms_prolixipenis
   13$_NO_HIGHERTAXON$Coridromius pteraulos$	Coridromius sp_ms_pteraulos
   14$_NO_HIGHERTAXON$Coridromius punctatus$	Coridromius sp_ms_punctatus
    6$_NO_HIGHERTAXON$Coridromius sommelieri$	Coridromius sp_ms_sommelieri
    1$_NO_HIGHERTAXON$Coridromius sp$	Coridromius sp
    1$_NO_HIGHERTAXON$Coridromius testaceus$	Coridromius sp_ms_testaceus
    1$_NO_HIGHERTAXON$Coridromius thalame$	Coridromius sp_ms_thalame
  107$_NO_HIGHERTAXON$Coridromius variegatus$	Coridromius sp_ms_variegatus
    1$_NO_HIGHERTAXON$Cornaus callosus$	Cornaus sp_ms_callosus
    5$_NO_HIGHERTAXON$Cottothucha oceanae$	Cottothucha sp_ms_oceanae
    2$_NO_HIGHERTAXON$Cottothucha sp$	Cottothucha sp
    5$_NO_HIGHERTAXON$Cottothucha sp_ms_kalathis$	Cottothucha sp_ms_kalathis
    6$_NO_HIGHERTAXON$Cranberrus MS baccus$	Cranberrus sp_MS_baccus
   34$_NO_HIGHERTAXON$Creontiades dilutus$	Creontiades sp_ms_dilutus
    3$_NO_HIGHERTAXON$Creontiades sp.$	Creontiades sp.
    1$_NO_HIGHERTAXON$Cromerus hackeri$	Cromerus sp_ms_hackeri
    8$_NO_HIGHERTAXON$Cromerus sp_01$	Cromerus sp_01
    2$_NO_HIGHERTAXON$Cryptocoris fasciatus$	Cryptocoris sp_ms_fasciatus
    3$_NO_HIGHERTAXON$Ctypomiris brendae$	Ctypomiris sp_ms_brendae
    6$_NO_HIGHERTAXON$Ctypomiris kokure$	Ctypomiris sp_ms_kokure
    2$_NO_HIGHERTAXON$Ctypomiris solomonensis$	Ctypomiris sp_ms_solomonensis
   13$_NO_HIGHERTAXON$Cuspicona sp_1$	Cuspicona sp_1
    6$_NO_HIGHERTAXON$Cuspicona sp_2$	Cuspicona sp_2
    1$_NO_HIGHERTAXON$Cymodema basicornis$	Cymodema sp_ms_basicornis
    1$_NO_HIGHERTAXON$Cymus sp$	Cymus sp
    1$_NO_HIGHERTAXON$Cymus sp_2$	Cymus sp_2
    1$_NO_HIGHERTAXON$Cyperobia sp$	Cyperobia sp
  103$_NO_HIGHERTAXON$Cyrtorhinus carvalhoi$	Cyrtorhinus sp_ms_carvalhoi
    4$_NO_HIGHERTAXON$Cyrtorhinus cumberi$	Cyrtorhinus sp_ms_cumberi
   32$_NO_HIGHERTAXON$Cyrtorhinus defectus$	Cyrtorhinus sp_ms_defectus
    3$_NO_HIGHERTAXON$Cyrtorhinus eylesi$	Cyrtorhinus sp_ms_eylesi
   15$_NO_HIGHERTAXON$Cyrtorhinus fulvus$	Cyrtorhinus sp_ms_fulvus
  232$_NO_HIGHERTAXON$Cyrtorhinus lividipennis$	Cyrtorhinus sp_ms_lividipennis
    6$_NO_HIGHERTAXON$Cyrtorhinus ms_palauensis$	Cyrtorhinus sp_ms_palauensis
    5$_NO_HIGHERTAXON$Cyrtorhinus ms_rarus$	Cyrtorhinus sp_ms_rarus
   36$_NO_HIGHERTAXON$Cyrtorhinus sp_3_malaya$	Cyrtorhinus sp_3_malaya
   56$_NO_HIGHERTAXON$Cyrtorhinus sp_3_nr_lividipennis$	Cyrtorhinus sp_3_nr_lividipennis
   11$_NO_HIGHERTAXON$Cyrtorhinus sp_5m$	Cyrtorhinus sp_5m
   64$_NO_HIGHERTAXON$Cyrtorhinus sp_nr_carvalhoi_nb$	Cyrtorhinus sp_nr_carvalhoi_nb
   36$_NO_HIGHERTAXON$Cyrtorhinus sp_nr_fulvus_philippines$	Cyrtorhinus sp_nr_fulvus_philippines
    2$_NO_HIGHERTAXON$Cyrtorhinus sp_nr_lividipennis_luzon$	Cyrtorhinus sp_nr_lividipennis_luzon
    8$_NO_HIGHERTAXON$Cyrtorhinus sp_nr_lividipennis_subc$	Cyrtorhinus sp_nr_lividipennis_subc
    1$_NO_HIGHERTAXON$Cyrtorhinus vitiensis$	Cyrtorhinus sp_ms_vitiensis
    1$_NO_HIGHERTAXON$Cysteochila aletheia$	Cysteochila sp_ms_aletheia
    1$_NO_HIGHERTAXON$Cysteochila brunnea$	Cysteochila sp_ms_brunnea
    5$_NO_HIGHERTAXON$Cysteochila sp_01$	Cysteochila sp_01
    1$_NO_HIGHERTAXON$Cysteochila sp_03$	Cysteochila sp_03
    2$_NO_HIGHERTAXON$Cysteochila sp_04$	Cysteochila sp_04
    1$_NO_HIGHERTAXON$Cysteochila sp_05$	Cysteochila sp_05
    3$_NO_HIGHERTAXON$Cysteochila sp_06$	Cysteochila sp_06
    2$_NO_HIGHERTAXON$Cysteochila sp_07$	Cysteochila sp_07
    1$_NO_HIGHERTAXON$Cysteochila sp_nr_idonea$	Cysteochila sp_nr_idonea
   31$_NO_HIGHERTAXON$Daerlac apicalis$	Daerlac sp_ms_apicalis
   78$_NO_HIGHERTAXON$Daerlac cephalotes$	Daerlac sp_ms_cephalotes
   52$_NO_HIGHERTAXON$Daerlac nigricans$	Daerlac sp_ms_nigricans
   11$_NO_HIGHERTAXON$Daerlac picturatus$	Daerlac sp_ms_picturatus
   91$_NO_HIGHERTAXON$Dampierella schwartzi$	Dampierella sp_ms_schwartzi
    2$_NO_HIGHERTAXON$Dasymiris schoutedeni$	Dasymiris sp_ms_schoutedeni
   20$_NO_HIGHERTAXON$Dasymiris sp.$	Dasymiris sp.
    1$_NO_HIGHERTAXON$Decomia appendix$	Decomia sp_ms_appendix
   11$_NO_HIGHERTAXON$Decomia microgonoporos$	Decomia sp_ms_microgonoporos
   40$_NO_HIGHERTAXON$Decomia notata$	Decomia sp_ms_notata
    2$_NO_HIGHERTAXON$Decomia papuensis$	Decomia sp_ms_papuensis
    1$_NO_HIGHERTAXON$Decomia pendleburyi$	Decomia sp_ms_pendleburyi
    2$_NO_HIGHERTAXON$Decomia perparvula$	Decomia sp_ms_perparvula
    1$_NO_HIGHERTAXON$Decomioides bacchusi$	Decomioides sp_ms_bacchusi
    2$_NO_HIGHERTAXON$Decomioides innotata$	Decomioides sp_ms_innotata
    1$_NO_HIGHERTAXON$Decomioides philippinensis$	Decomioides sp_ms_philippinensis
    3$_NO_HIGHERTAXON$Decomioides schneirlai$	Decomioides sp_ms_schneirlai
    2$_NO_HIGHERTAXON$Deraeocoris australicus$	Deraeocoris sp_ms_australicus
    4$_NO_HIGHERTAXON$Deraeocoris signatus$	Deraeocoris sp_ms_signatus
   21$_NO_HIGHERTAXON$Deraeocoris sp.$	Deraeocoris sp.
   34$_NO_HIGHERTAXON$Deraeocoris sp_ms_gillespieae$	Deraeocoris sp_ms_gillespieae
   12$_NO_HIGHERTAXON$Deraeocoris stilipsis$	Deraeocoris sp_ms_stilipsis
    1$_NO_HIGHERTAXON$Dicranocephalus aroonanus$	Dicranocephalus sp_ms_aroonanus
    5$_NO_HIGHERTAXON$Dictyla aima$	Dictyla sp_ms_aima
   47$_NO_HIGHERTAXON$Dictyla amitina$	Dictyla sp_ms_amitina
    1$_NO_HIGHERTAXON$Dictyla sp_01$	Dictyla sp_01
    1$_NO_HIGHERTAXON$Dictyla sp_02$	Dictyla sp_02
    2$_NO_HIGHERTAXON$Dictyla sp_03$	Dictyla sp_03
    1$_NO_HIGHERTAXON$Dictyla sp_04$	Dictyla sp_04
    2$_NO_HIGHERTAXON$Dictyla sp_05$	Dictyla sp_05
    1$_NO_HIGHERTAXON$Dictyla sp_06$	Dictyla sp_06
   83$_NO_HIGHERTAXON$Dictyla sp_nsp_forty_mile_scrub$	Dictyla sp_nsp_forty_mile_scrub
   28$_NO_HIGHERTAXON$Dictyotus caenosus$	Dictyotus sp_ms_caenosus
   24$_NO_HIGHERTAXON$Dictyotus inconspicuus$	Dictyotus sp_ms_inconspicuus
    1$_NO_HIGHERTAXON$Dicyphus hyalinipennis$	Dicyphus sp_ms_hyalinipennis
   13$_NO_HIGHERTAXON$Dicyphylus beaglensis$	Dicyphylus sp_ms_beaglensis
   67$_NO_HIGHERTAXON$Dicyphylus brachyscome$	Dicyphylus sp_ms_brachyscome
  107$_NO_HIGHERTAXON$Dicyphylus halganii$	Dicyphylus sp_ms_halganii
  148$_NO_HIGHERTAXON$Dicyphylus pilbara$	Dicyphylus sp_ms_pilbara
   58$_NO_HIGHERTAXON$Dicyphylus scaevolae$	Dicyphylus sp_ms_scaevolae
   18$_NO_HIGHERTAXON$Dicyphylus solani$	Dicyphylus sp_ms_solani
    1$_NO_HIGHERTAXON$Dieuches sp.$	Dieuches sp.
   19$_NO_HIGHERTAXON$Dilatops fici$	Dilatops sp_ms_fici
    1$_NO_HIGHERTAXON$Dilompus robustus$	Dilompus sp_ms_robustus
    2$_NO_HIGHERTAXON$Dimifacoris fasciatus$	Dimifacoris sp_ms_fasciatus
   17$_NO_HIGHERTAXON$Dimifacoris ma_trifurcata$	Dimifacoris sp_ma_trifurcata
    4$_NO_HIGHERTAXON$Dimifacoris ms_bifurcata$	Dimifacoris sp_ms_bifurcata
   11$_NO_HIGHERTAXON$Dimifacoris ms_splendida$	Dimifacoris sp_ms_splendida
   16$_NO_HIGHERTAXON$Dimifacoris sp_k03$	Dimifacoris sp_k03
   10$_NO_HIGHERTAXON$Dimifacoris sp_np7$	Dimifacoris sp_np7
    4$_NO_HIGHERTAXON$Diocleroides sulawesi$	Diocleroides sp_ms_sulawesi
    2$_NO_HIGHERTAXON$Dioclerus malayensis$	Dioclerus sp_ms_malayensis
  192$_NO_HIGHERTAXON$Diomocoris sp.$	Diomocoris sp.
  309$_NO_HIGHERTAXON$Diomocoris sp_ms_nebulosus$	Diomocoris sp_ms_nebulosus
  112$_NO_HIGHERTAXON$Diplazicoris lombokianus$	Diplazicoris sp_ms_lombokianus
  140$_NO_HIGHERTAXON$Diplocysta bilobata$	Diplocysta sp_ms_bilobata
    6$_NO_HIGHERTAXON$Diplocysta globuliformis$	Diplocysta sp_ms_globuliformis
    8$_NO_HIGHERTAXON$Diplocysta sp.$	Diplocysta sp.
  222$_NO_HIGHERTAXON$Diplocysta trilobata$	Diplocysta sp_ms_trilobata
    8$_NO_HIGHERTAXON$Dippilana membranacea$	Dippilana sp_ms_membranacea
    1$_NO_HIGHERTAXON$Dolichomiris linearis$	Dolichomiris sp_ms_linearis
    1$_NO_HIGHERTAXON$Dysaphis &#40;Dysaphis&#41; apiifolia$	Dysaphis sp_Dysaphis_apiifolia
    1$_NO_HIGHERTAXON$Ectomocoris ornatus$	Ectomocoris sp_ms_ornatus
    1$_NO_HIGHERTAXON$Ectrychotes serdangensis$	Ectrychotes sp_ms_serdangensis
    1$_NO_HIGHERTAXON$Ectrychotes sp_2$	Ectrychotes sp_2
    1$_NO_HIGHERTAXON$Edessa spp.$	Edessa spp.
    3$_NO_HIGHERTAXON$Emesopsis cirratus$	Emesopsis sp_ms_cirratus
    1$_NO_HIGHERTAXON$Empicoris sp_2$	Empicoris sp_2
    5$_NO_HIGHERTAXON$Engynoma immaculata$	Engynoma sp_ms_immaculata
    1$_NO_HIGHERTAXON$Engynoma isolata$	Engynoma sp_ms_isolata
    1$_NO_HIGHERTAXON$Engynoma sp_02$	Engynoma sp_02
    1$_NO_HIGHERTAXON$Engynoma sp_03$	Engynoma sp_03
   22$_NO_HIGHERTAXON$Engynoma sp_04$	Engynoma sp_04
    1$_NO_HIGHERTAXON$Engynoma spinicollis$	Engynoma sp_ms_spinicollis
    7$_NO_HIGHERTAXON$Engytatus nicotianae$	Engytatus sp_ms_nicotianae
   25$_NO_HIGHERTAXON$Epimixia alitophrosyne$	Epimixia sp_ms_alitophrosyne
   25$_NO_HIGHERTAXON$Epimixia nigriceps$	Epimixia sp_ms_nigriceps
  211$_NO_HIGHERTAXON$Epimixia nigripes ssp. dysmica$	Epimixia sp_nigripes_ssp_dysmica
    1$_NO_HIGHERTAXON$Epimixia nigripes ssp. nigripes$	Epimixia sp_nigripes_ssp_nigripes
   14$_NO_HIGHERTAXON$Epimixia sp$	Epimixia sp
  414$_NO_HIGHERTAXON$Epimixia sp_ms_aboccidente$	Epimixia sp_ms_aboccidente
    4$_NO_HIGHERTAXON$Epimixia sp_ms_acclivis$	Epimixia sp_ms_acclivis
   32$_NO_HIGHERTAXON$Epimixia sp_ms_allocasuarina$	Epimixia sp_ms_allocasuarina
    1$_NO_HIGHERTAXON$Epimixia sp_ms_bicolor$	Epimixia sp_ms_bicolor
    8$_NO_HIGHERTAXON$Epimixia sp_ms_caerulamons$	Epimixia sp_ms_caerulamons
    8$_NO_HIGHERTAXON$Epimixia sp_ms_christopherdarwini$	Epimixia sp_ms_christopherdarwini
   67$_NO_HIGHERTAXON$Epimixia sp_ms_eneabba$	Epimixia sp_ms_eneabba
    3$_NO_HIGHERTAXON$Epimixia sp_ms_fulva$	Epimixia sp_ms_fulva
    1$_NO_HIGHERTAXON$Epimixia sp_ms_gagne$	Epimixia sp_ms_gagne
    4$_NO_HIGHERTAXON$Epimixia sp_ms_leai$	Epimixia sp_ms_leai
    1$_NO_HIGHERTAXON$Epimixia sp_ms_megacosta$	Epimixia sp_ms_megacosta
    5$_NO_HIGHERTAXON$Epimixia sp_ms_minor$	Epimixia sp_ms_minor
    6$_NO_HIGHERTAXON$Epimixia sp_ms_schuhi$	Epimixia sp_ms_schuhi
   71$_NO_HIGHERTAXON$Epimixia sp_ms_tropica$	Epimixia sp_ms_tropica
   19$_NO_HIGHERTAXON$Epimixia sp_pbi_wa04$	Epimixia sp_pbi_wa04
  239$_NO_HIGHERTAXON$Epimixia veteris$	Epimixia sp_ms_veteris
   33$_NO_HIGHERTAXON$Epimixia vittata$	Epimixia sp_ms_vittata
  304$_NO_HIGHERTAXON$Epimixia vulturna$	Epimixia sp_ms_vulturna
   22$_NO_HIGHERTAXON$Eremotylus betoota$	Eremotylus sp_ms_betoota
    5$_NO_HIGHERTAXON$Eremotylus glaber$	Eremotylus sp_ms_glaber
    5$_NO_HIGHERTAXON$Eremotylus hibbertii$	Eremotylus sp_ms_hibbertii
   75$_NO_HIGHERTAXON$Eremotylus mosmanensis$	Eremotylus sp_ms_mosmanensis
   30$_NO_HIGHERTAXON$Eremotylus stuarti$	Eremotylus sp_ms_stuarti
   17$_NO_HIGHERTAXON$Eritingis agyiates$	Eritingis sp_ms_agyiates
    1$_NO_HIGHERTAXON$Eritingis amoena$	Eritingis sp_ms_amoena
  187$_NO_HIGHERTAXON$Eritingis aporema$	Eritingis sp_ms_aporema
    2$_NO_HIGHERTAXON$Eritingis exalla$	Eritingis sp_ms_exalla
    2$_NO_HIGHERTAXON$Eritingis hylaea$	Eritingis sp_ms_hylaea
  527$_NO_HIGHERTAXON$Eritingis koebeli$	Eritingis sp_ms_koebeli
   21$_NO_HIGHERTAXON$Eritingis sp$	Eritingis sp
  128$_NO_HIGHERTAXON$Eritingis sp_01$	Eritingis sp_01
  122$_NO_HIGHERTAXON$Eritingis sp_02$	Eritingis sp_02
  174$_NO_HIGHERTAXON$Eritingis sp_03_poss_aporema$	Eritingis sp_03_poss_aporema
    9$_NO_HIGHERTAXON$Eritingis sp_05$	Eritingis sp_05
    6$_NO_HIGHERTAXON$Eritingis sp_06$	Eritingis sp_06
    2$_NO_HIGHERTAXON$Eritingis sp_07$	Eritingis sp_07
    9$_NO_HIGHERTAXON$Eritingis sp_08$	Eritingis sp_08
   34$_NO_HIGHERTAXON$Eritingis sp_09$	Eritingis sp_09
    6$_NO_HIGHERTAXON$Eritingis sp_10$	Eritingis sp_10
    2$_NO_HIGHERTAXON$Eritingis sp_ms_almaden$	Eritingis sp_ms_almaden
    5$_NO_HIGHERTAXON$Eritingis sp_ms_chillagoe$	Eritingis sp_ms_chillagoe
    1$_NO_HIGHERTAXON$Eritingis sp_ms_groote_eylandt$	Eritingis sp_ms_groote_eylandt
    2$_NO_HIGHERTAXON$Eritingis sp_ms_halls_creek$	Eritingis sp_ms_halls_creek
    1$_NO_HIGHERTAXON$Eritingis sp_ms_nr_kalbarri$	Eritingis sp_ms_nr_kalbarri
    7$_NO_HIGHERTAXON$Eritingis sp_x$	Eritingis sp_x
   15$_NO_HIGHERTAXON$Eritingis trivirgata$	Eritingis sp_ms_trivirgata
    1$_NO_HIGHERTAXON$Eritingis violina$	Eritingis sp_ms_violina
   31$_NO_HIGHERTAXON$Esocampylia sp_01$	Esocampylia sp_01
    4$_NO_HIGHERTAXON$Esocampylia sp_04$	Esocampylia sp_04
    3$_NO_HIGHERTAXON$Esocampylia sp_05$	Esocampylia sp_05
    1$_NO_HIGHERTAXON$Euagoras sp_1$	Euagoras sp_1
   14$_NO_HIGHERTAXON$Euander cicero$	Euander sp_ms_cicero
   75$_NO_HIGHERTAXON$Euander lacertosus$	Euander sp_ms_lacertosus
    5$_NO_HIGHERTAXON$Euaulana sp_01$	Euaulana sp_01
    9$_NO_HIGHERTAXON$Euaulana sp_02$	Euaulana sp_02
    1$_NO_HIGHERTAXON$Euaulana sp_03$	Euaulana sp_03
    1$_NO_HIGHERTAXON$Euaulana sp_04$	Euaulana sp_04
   26$_NO_HIGHERTAXON$Euaulana sp_ms_mt william$	Euaulana sp_ms_mt_william
   10$_NO_HIGHERTAXON$Euaulana tasmaniae$	Euaulana sp_ms_tasmaniae
    2$_NO_HIGHERTAXON$Eupachypeltis pilosus$	Eupachypeltis sp_ms_pilosus
    2$_NO_HIGHERTAXON$Eurynysius sp$	Eurynysius sp
   10$_NO_HIGHERTAXON$Everardia picta$	Everardia sp_ms_picta
  351$_NO_HIGHERTAXON$Exocarpocoris aurum$	Exocarpocoris sp_ms_aurum
    4$_NO_HIGHERTAXON$Exocarpocoris praegracilis$	Exocarpocoris sp_ms_praegracilis
    9$_NO_HIGHERTAXON$Exocarpocoris sp.$	Exocarpocoris sp.
  157$_NO_HIGHERTAXON$Exocarpocoris tantulus$	Exocarpocoris sp_ms_tantulus
    3$_NO_HIGHERTAXON$Felisacoris ponaponensis$	Felisacoris sp_ms_ponaponensis
    2$_NO_HIGHERTAXON$Felisacus adamsi$	Felisacus sp_ms_adamsi
   10$_NO_HIGHERTAXON$Felisacus amboinae$	Felisacus sp_ms_amboinae
    9$_NO_HIGHERTAXON$Felisacus dauloi$	Felisacus sp_ms_dauloi
  162$_NO_HIGHERTAXON$Felisacus elegantulus$	Felisacus sp_ms_elegantulus
  109$_NO_HIGHERTAXON$Felisacus filicicola$	Felisacus sp_ms_filicicola
    7$_NO_HIGHERTAXON$Felisacus jacobsoni$	Felisacus sp_ms_jacobsoni
   52$_NO_HIGHERTAXON$Felisacus javanus$	Felisacus sp_ms_javanus
   86$_NO_HIGHERTAXON$Felisacus longiceps$	Felisacus sp_ms_longiceps
   13$_NO_HIGHERTAXON$Felisacus magnificus$	Felisacus sp_ms_magnificus
    2$_NO_HIGHERTAXON$Felisacus minutus$	Felisacus sp_ms_minutus
   12$_NO_HIGHERTAXON$Felisacus nigrescens$	Felisacus sp_ms_nigrescens
   10$_NO_HIGHERTAXON$Felisacus philippinensis$	Felisacus sp_ms_philippinensis
    2$_NO_HIGHERTAXON$Felisacus rubricuneus$	Felisacus sp_ms_rubricuneus
    2$_NO_HIGHERTAXON$Felisacus signis$	Felisacus sp_ms_signis
   53$_NO_HIGHERTAXON$Felisacus sp$	Felisacus sp
    3$_NO_HIGHERTAXON$Felisacus sp_ms_australus$	Felisacus sp_ms_australus
    2$_NO_HIGHERTAXON$Felisacus sp_ms_bau$	Felisacus sp_ms_bau
    5$_NO_HIGHERTAXON$Felisacus sp_ms_bismarckiensis$	Felisacus sp_ms_bismarckiensis
   73$_NO_HIGHERTAXON$Felisacus sp_ms_caledonicus$	Felisacus sp_ms_caledonicus
    3$_NO_HIGHERTAXON$Felisacus sp_ms_cristobalus$	Felisacus sp_ms_cristobalus
    4$_NO_HIGHERTAXON$Felisacus sp_ms_fedori$	Felisacus sp_ms_fedori
    8$_NO_HIGHERTAXON$Felisacus sp_ms_lambkinae$	Felisacus sp_ms_lambkinae
   19$_NO_HIGHERTAXON$Felisacus sp_ms_linae$	Felisacus sp_ms_linae
   17$_NO_HIGHERTAXON$Felisacus sp_ms_lindbergae$	Felisacus sp_ms_lindbergae
    7$_NO_HIGHERTAXON$Felisacus sp_ms_liui$	Felisacus sp_ms_liui
   20$_NO_HIGHERTAXON$Felisacus sp_ms_lordhowensis$	Felisacus sp_ms_lordhowensis
    3$_NO_HIGHERTAXON$Felisacus sp_ms_malayensis$	Felisacus sp_ms_malayensis
   30$_NO_HIGHERTAXON$Felisacus sp_ms_meilingae$	Felisacus sp_ms_meilingae
   27$_NO_HIGHERTAXON$Felisacus sp_ms_myersi$	Felisacus sp_ms_myersi
    1$_NO_HIGHERTAXON$Felisacus sp_ms_ovalau$	Felisacus sp_ms_ovalau
   39$_NO_HIGHERTAXON$Felisacus sp_ms_schuhi$	Felisacus sp_ms_schuhi
   50$_NO_HIGHERTAXON$Felisacus sp_ms_senaru$	Felisacus sp_ms_senaru
    7$_NO_HIGHERTAXON$Felisacus sp_ms_solomonicus$	Felisacus sp_ms_solomonicus
   23$_NO_HIGHERTAXON$Felisacus sp_ms_tanna$	Felisacus sp_ms_tanna
   31$_NO_HIGHERTAXON$Felisacus sp_ms_vitilevu$	Felisacus sp_ms_vitilevu
    4$_NO_HIGHERTAXON$Felisacus sp_ms_wangae$	Felisacus sp_ms_wangae
   12$_NO_HIGHERTAXON$Felisacus sp_ms_zuparkoi$	Felisacus sp_ms_zuparkoi
    6$_NO_HIGHERTAXON$Fontejus sp_a$	Fontejus sp_a
    4$_NO_HIGHERTAXON$Fontejus westraliensis$	Fontejus sp_ms_westraliensis
  125$_NO_HIGHERTAXON$Froggattia olivinia$	Froggattia sp_ms_olivinia
  124$_NO_HIGHERTAXON$Froggattia sp.$	Froggattia sp.
    9$_NO_HIGHERTAXON$Fronsetta geraldtoni$	Fronsetta sp_ms_geraldtoni
    3$_NO_HIGHERTAXON$Fronsetta maculatus$	Fronsetta sp_ms_maculatus
    1$_NO_HIGHERTAXON$Furcilliger comptus$	Furcilliger sp_ms_comptus
    7$_NO_HIGHERTAXON$Furcilliger sp_ms_kuranda$	Furcilliger sp_ms_kuranda
    1$_NO_HIGHERTAXON$Germalus sp_1$	Germalus sp_1
   38$_NO_HIGHERTAXON$Gn_A sp_1$	Gn_A sp_1
   55$_NO_HIGHERTAXON$Gn_A sp_2$	Gn_A sp_2
    7$_NO_HIGHERTAXON$Gn_B sp_1$	Gn_B sp_1
    7$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11_ac$	Gn_BB_Orthotylini sp_bbcre11_ac
    3$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_bbcre11_ad$	Gn_BB_Orthotylini sp_bbcre11_ad
    3$_NO_HIGHERTAXON$Gn_BB_Orthotylini sp_pbitas04_stripey$	Gn_BB_Orthotylini sp_pbitas04_stripey
   88$_NO_HIGHERTAXON$Gn_C sp_1$	Gn_C sp_1
   14$_NO_HIGHERTAXON$Gn_KNG01 sp_ms_kng01$	Gn_KNG01 sp_ms_kng01
   11$_NO_HIGHERTAXON$Gn_LeucophoropteriniGn1 sp_1$	Gn_LeucophoropteriniGn1 sp_1
    3$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp$	Gn_OrthotyliniGp1 sp
  249$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_005$	Gn_OrthotyliniGp1 sp_005
   23$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_006$	Gn_OrthotyliniGp1 sp_006
    2$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_nsp$	Gn_OrthotyliniGp1 sp_nsp
    3$_NO_HIGHERTAXON$Gn_OrthotyliniGp1 sp_w_orange_cuneus_2prong_tergproc$	Gn_OrthotyliniGp1 sp_w_orange_cuneus_2prong_tergproc
   68$_NO_HIGHERTAXON$Gn_OrthotyliniGp10 sp_001$	Gn_OrthotyliniGp10 sp_001
  198$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_001$	Gn_OrthotyliniGp11 sp_001
   65$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_002$	Gn_OrthotyliniGp11 sp_002
   25$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_003$	Gn_OrthotyliniGp11 sp_003
   15$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_004$	Gn_OrthotyliniGp11 sp_004
    2$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_005$	Gn_OrthotyliniGp11 sp_005
    1$_NO_HIGHERTAXON$Gn_OrthotyliniGp11 sp_nsp_001$	Gn_OrthotyliniGp11 sp_nsp_001
   20$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_001$	Gn_OrthotyliniGp12 sp_001
   84$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_002$	Gn_OrthotyliniGp12 sp_002
   83$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_003$	Gn_OrthotyliniGp12 sp_003
   52$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_004$	Gn_OrthotyliniGp12 sp_004
   17$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_005$	Gn_OrthotyliniGp12 sp_005
    3$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_006$	Gn_OrthotyliniGp12 sp_006
   65$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_007$	Gn_OrthotyliniGp12 sp_007
    4$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_008$	Gn_OrthotyliniGp12 sp_008
    1$_NO_HIGHERTAXON$Gn_OrthotyliniGp12 sp_009$	Gn_OrthotyliniGp12 sp_009
   37$_NO_HIGHERTAXON$Gn_OrthotyliniGp13 sp_001$	Gn_OrthotyliniGp13 sp_001
   69$_NO_HIGHERTAXON$Gn_OrthotyliniGp14 sp_001$	Gn_OrthotyliniGp14 sp_001
    2$_NO_HIGHERTAXON$Gn_OrthotyliniGp14 sp_elong_senslobe_on_lp$	Gn_OrthotyliniGp14 sp_elong_senslobe_on_lp
   16$_NO_HIGHERTAXON$Gn_OrthotyliniGp15 sp_001$	Gn_OrthotyliniGp15 sp_001
   22$_NO_HIGHERTAXON$Gn_OrthotyliniGp15 sp_002$	Gn_OrthotyliniGp15 sp_002
   10$_NO_HIGHERTAXON$Gn_OrthotyliniGp15 sp_003$	Gn_OrthotyliniGp15 sp_003
   11$_NO_HIGHERTAXON$Gn_OrthotyliniGp15 sp_004$	Gn_OrthotyliniGp15 sp_004
  120$_NO_HIGHERTAXON$Gn_OrthotyliniGp16 sp_001$	Gn_OrthotyliniGp16 sp_001
   10$_NO_HIGHERTAXON$Gn_OrthotyliniGp17 sp_001$	Gn_OrthotyliniGp17 sp_001
    6$_NO_HIGHERTAXON$Gn_OrthotyliniGp17 sp_002$	Gn_OrthotyliniGp17 sp_002
   51$_NO_HIGHERTAXON$Gn_OrthotyliniGp18 sp_001$	Gn_OrthotyliniGp18 sp_001
    4$_NO_HIGHERTAXON$Gn_OrthotyliniGp1C sp_brachypt_females$	Gn_OrthotyliniGp1C sp_brachypt_females
