rank	count	NAME_COMPLETE
3676=	2	Theileria sergenti
3676=	2	Theileria tachyglossi
3676=	2	Thelandros trachysauri
3676=	2	Thelohania montirivulorum
3676=	2	Thelohania parastaci
3676=	2	Therioaphis (Therioaphis) trifolii
3676=	2	Theseus grossi
3676=	2	Theseus modestus lyricus
3676=	2	Theseus modestus modestus
3676=	2	Theseus modestus occidentalis
3676=	2	Theseus modestus scutellatus
3676=	2	Theseus modestus tasmanicus
3676=	2	Thripsaphis (Trichocallis) foxtonensis
3676=	2	Thryptomenecoris officeri
3676=	2	Thryptomenomiris yalgoo
3676=	2	Thylostrongylus parvus
3676=	2	Thysaniezia ovilla
3676=	2	Tiracerus angusticollis
3676=	2	Tiracerus aurifluus
3676=	2	Tiracerus bispinosus
3676=	2	Tiracerus constricticornis
3676=	2	Tiracerus cremastogastri
3676=	2	Tiracerus cylindricornis
3676=	2	Tiracerus dentiventris
3676=	2	Tiracerus dilaticornis
3676=	2	Tiracerus femoralis
3676=	2	Tiracerus fimbriatus
3676=	2	Tiracerus fortnumi
3676=	2	Tiracerus foveicollis
3676=	2	Tiracerus griffithi
3676=	2	Tiracerus hamatipes
3676=	2	Tiracerus intercoxalis
3676=	2	Tiracerus irregularis
3676=	2	Tiracerus leai
3676=	2	Tiracerus lophosternus
3676=	2	Tiracerus mastersi
3676=	2	Tiracerus mesosternalis
3676=	2	Tiracerus pascoeus
3676=	2	Tiracerus subcylindricornis
3676=	2	Tiracerus sulciventris
3676=	2	Tmesiphorus brevicornis
3676=	2	Tmesiphorus camponoti
3676=	2	Tmesiphorus curvipes
3676=	2	Tmesiphorus formicinus
3676=	2	Tmesiphorus gayi
3676=	2	Tmesiphorus ponerae
3676=	2	Tokophrya cyclopum
3676=	2	Tonkinopsis transfretanus
3676=	2	Torresita cuprifera
3676=	2	Toxascaris leonina
3676=	2	Toxocara canis
3676=	2	Toxoplasma wenyoni
3676=	2	Trichocephaloidis megalocephala
3676=	2	Trichodina acuta
3676=	2	Trichodina bassonae
3676=	2	Trichodina jadranica
3676=	2	Trichodina nesogobii
3676=	2	Trichomonas equi
3676=	2	Trichomonas hominis
3676=	2	Trichomonas suis
3676=	2	Trichomonas vaginalis
3676=	2	Trichonympha leidyi
3676=	2	Trichonympha magna
3676=	2	Trichonympha zeylanica
3676=	2	Trichosiphonaphis (Xenomyzus) polygoni
3676=	2	Trichosirocalus horridus
3676=	2	Trichostrongylus incertus
3676=	2	Trichuris globulosa
3676=	2	Trichuris parvispiculum
3676=	2	Trichuris sp.
3676=	2	Trichuris trichiura
3676=	2	Trichuris vulpis
3676=	2	Trilocularia acanthiaevulgaris
3676=	2	Triloculotrema japanicae
3676=	2	Truncatothrips terryae
3676=	2	Trypanoplasma parmae
3676=	2	Trypanosoma anguillicola
3676=	2	Trypanosoma aulopi
3676=	2	Trypanosoma bancrofti
3676=	2	Trypanosoma binneyi
3676=	2	Trypanosoma brucei rhodesiense
3676=	2	Trypanosoma carchariasi
3676=	2	Trypanosoma chlamydoderae
3676=	2	Trypanosoma corvi
3676=	2	Trypanosoma eudyptulae
3676=	2	Trypanosoma gargantua
3676=	2	Trypanosoma granulosum
3676=	2	Trypanosoma hipposideri
3676=	2	Trypanosoma irwini
3676=	2	Trypanosoma mackerasi
3676=	2	Trypanosoma melophagium
3676=	2	Trypanosoma myzanthae
3676=	2	Trypanosoma phylluri
3676=	2	Trypanosoma taeniurae
3676=	2	Trypanosoma theileri
3676=	2	Trypanosoma thylacis
3676=	2	Trypanosoma vespertilionis
3676=	2	Tuberculatus (Tuberculoides) annulatus
3676=	2	Turmathrips apistus
3676=	2	Turrubulana plana
3676=	2	Tuzetia boeckella
3676=	2	Tylocephalum campanulatum
3676=	2	Tylocephalum koenneckorum
3676=	2	Uncinaria hamiltoni
3676=	2	Uncinaria stenocephala
3676=	2	Uronema nigricans
3676=	2	Urosporidium cannoni
3676=	2	Utheria dixoni
3676=	2	Vairimorpha cheracis
3676=	2	Vampirolepis miniopteri
3676=	2	Vicinothrips bullatus
3676=	2	Viktorocara limosae
3676=	2	Vitellus antemna
3676=	2	Vitellus warreni
3676=	2	Waginella axotremata
3676=	2	Wardium farcimiosum
3676=	2	Warithrips polydens
3676=	2	Xaniothrips foederatus
3676=	2	Xaniothrips leukandrus
3676=	2	Xaniothrips mulga
3676=	2	Xaniothrips rhodopus
3676=	2	Xenopsylla cheopis
3676=	2	Yorkeria parva
3676=	2	Zaletta filda
3676=	2	Zaletta kisseis
3676=	2	Zaletta nereias
3676=	2	Zelleriella camusi
3676=	2	Zeuxapta seriolae
3676=	2	Zoniolaimus buccalis
3676=	2	Zygorhynchus robertsoni
5378=	1	Abbreviata occidentalis
5378=	1	Acalyphes philorites
5378=	1	Acanthamoeba lenticulata
5378=	1	Acanthobothrium nanogravidum
5378=	1	Acanthocanthopsis quadrata
5378=	1	Acanthocheilus rotundatus
5378=	1	Acanthoplacatus adlardi
5378=	1	Acanthoplacatus amplihamus
5378=	1	Acanthoplacatus brauni
5378=	1	Acanthoplacatus parvihamus
5378=	1	Acanthoplacatus puelli
5378=	1	Acanthoplacatus shieldsi
5378=	1	Acanthoplacatus sigani
5378=	1	Acanthopsylla dunneti
5378=	1	Acanthopsylla franklinensis
5378=	1	Acanthopsylla jordani
5378=	1	Acanthopsylla rothschildi multidentata
5378=	1	Acanthopsylla rothschildi nereis
5378=	1	Acanthopsylla saphes
5378=	1	Acanthopsylla scintilla scintilla
5378=	1	Acanthotomicus australis
5378=	1	Acidoproctus granthami
5378=	1	Acidoproctus hilli
5378=	1	Acidoproctus moschatae
5378=	1	Acleotrema girellae
5378=	1	Acontylus vipriensis
5378=	1	Actornithophilus incisus
5378=	1	Actornithophilus pauliani
5378=	1	Actornithophilus piceus piceus
5378=	1	Acuaria mirafrae
5378=	1	Acuaria skrjabini
5378=	1	Adelotopus punctatus
5378=	1	Adrisa sepulchralis
5378=	1	Aelurostrongylus abstrusus
5378=	1	Agathicis distinctus
5378=	1	Agonosoma trilineatum
5378=	1	Alainchabaudia aegotheles
5378=	1	Alcedoecus alatoclypeatus
5378=	1	Alcedoecus delphax
5378=	1	Allocotylophora polyprionum
5378=	1	Allodapa differens
5378=	1	Alloionema sp.
5378=	1	Alucita pygmaea
5378=	1	Amblyonema terdentatum
5378=	1	Amphimermis bogongae
5378=	1	Amphimermis buraki
5378=	1	Amphimermis mirabinda
5378=	1	Amphimermis sp
5378=	1	Amyrsidea (Argimenopon) minuta
5378=	1	Anachloris tofocolorata
5378=	1	Anagonia dayi
5378=	1	Anagonia errator
5378=	1	Anagonia norrisi
5378=	1	Anaticola australis
5378=	1	Anaticola crassicornis nyrocae
5378=	1	Anaticola megaceros
5378=	1	Anatoecus clayae
5378=	1	Anchylodiscus caballeroi
5378=	1	Anchylodiscus gadopsis
5378=	1	Anchylodiscus tandani
5378=	1	Ancyracanthopsis sp.
5378=	1	Ancyrocephalus bassensis
5378=	1	Ancyrocephalus macrogaster
5378=	1	Ancyrocephalus platycephali
5378=	1	Ancyrocephalus spinicirrus
5378=	1	Ancyrocephalus vesiculosus
5378=	1	Angiostrongylus vasorum
5378=	1	Anguina australis
5378=	1	Anguina tritici
5378=	1	Anilara anthaxoides
5378=	1	Anilara antiqua
5378=	1	Anilara convexa
5378=	1	Anilara nigrita
5378=	1	Anilara olivia
5378=	1	Anilara pagana
5378=	1	Anilara sulcipennis
5378=	1	Anisakis oceanicus
5378=	1	Anoplodiscus cirrusspiralis
5378=	1	Anoplostethus laetus
5378=	1	Antarctophthirus lobodontis
5378=	1	Antarctophthirus mawsoni
5378=	1	Antarctophthirus microchir
5378=	1	Antechinostrongylus disgubernaculus
5378=	1	Anuronema kuringa
5378=	1	Anzygina agni
5378=	1	Aonchotheca praeputialis
5378=	1	Aphelenchoides sp.
5378=	1	Apoclavelia aganippeae
5378=	1	Aporhynchus tasmaniensis
5378=	1	Aprivesa exuta
5378=	1	Aprivesa pronotalis
5378=	1	Aprocta australis
5378=	1	Aprocta boulengeri
5378=	1	Aprocta corvicola
5378=	1	Aprocta sp.
5378=	1	Aprocta vestibulata
5378=	1	Aragomacer uniformis
5378=	1	Ardeicola australis
5378=	1	Ardeicola harrisoni
5378=	1	Ardeicola ibis
5378=	1	Ardeicola pilgrimi
5378=	1	Ardeicola plataleae
5378=	1	Ardeicola rhaphidius
5378=	1	Ardeicola stellaris
5378=	1	Argulus australiensis
5378=	1	Argulus diversicolor
5378=	1	Argulus japonicus
5378=	1	Argulus macropterus
5378=	1	Arhodia lasiocamparia
5378=	1	Ascaridia catheturina
5378=	1	Ascaridia lineata
5378=	1	Ascaris lumbricoides
5378=	1	Ascaris suum
5378=	1	Ascarophis australis
5378=	1	Ascarophis cooperi
5378=	1	Ascarophis lycodichthys
5378=	1	Ascarophis murrayensis
5378=	1	Ascarophis upeneichthys
5378=	1	Ascarops strongylina
5378=	1	Ascodipteron archboldi
5378=	1	Aspiculuris tetraptera
5378=	1	Aspinatrium spari
5378=	1	Astrothrips aureolus
5378=	1	Astrothrips tumiceps
5378=	1	Attacus wardi
5378=	1	Australophilopterus curviconus
5378=	1	Australophilopterus strepericus
5378=	1	Australotaenia grobeli
5378=	1	Australothrips aliceae
5378=	1	Austroclavelia venator
5378=	1	Austrogoniodes antarcticus
5378=	1	Austrogoniodes bicornutus
5378=	1	Austrogoniodes brevipes
5378=	1	Austromenopon aegialitidis
5378=	1	Austromenopon beckii
5378=	1	Austromenopon fuscofasciatum
5378=	1	Austromenopon himantopi
5378=	1	Austromenopon micrandum
5378=	1	Austrophorella quadrisignata
5378=	1	Austropsylla brevipecten
5378=	1	Austrostrongylus mawsonae
5378=	1	Austroxyuris finlaysoni
5378=	1	Baccalaureus cannoni
5378=	1	Baccalaureus isauricola
5378=	1	Baccalaureus torrensis
5378=	1	Bagnalliella yuccae
5378=	1	Balyadimetopia krahalla
5378=	1	Bancroftinema dentatum
5378=	1	Baris niveodispersa
5378=	1	Baris porosa
5378=	1	Basilia brevicauda
5378=	1	Basilia burrelli
5378=	1	Basilia falcozi
5378=	1	Basilia hamsmithi
5378=	1	Basilia longispinosa
5378=	1	Basilia musgravei
5378=	1	Basilia techna
5378=	1	Basilia transversa
5378=	1	Basilia troughtoni
5378=	1	Basiliogeus prasinus
5378=	1	Basiliorhinus araucariae
5378=	1	Baylisascaris sp.
5378=	1	Benedenia haywardi
5378=	1	Benedenia lutjani
5378=	1	Benedenia rohdei
5378=	1	Benedenia sciaenae
5378=	1	Benedenia sekii
5378=	1	Bhattithrips borealis
5378=	1	Bialovarium tandani
5378=	1	Bibikovana arcuata
5378=	1	Bibikovana gravis
5378=	1	Bibikovana rainbowi inusitata
5378=	1	Birdantis virginiae
5378=	1	Bivagina pagrosomi
5378=	1	Blattodeaphagus beckmani
5378=	1	Boopia aquilonia
5378=	1	Boopia murrayi
5378=	1	Boopia occidua
5378=	1	Boopia spinosa
5378=	1	Boopia tarsata
5378=	1	Bovicola (Bovicola) bovis
5378=	1	Bovicola (Bovicola) caprae
5378=	1	Bovicola (Bovicola) limbatus
5378=	1	Bovicola (Bovicola) ovis
5378=	1	Bradiopsylla echidnae
5378=	1	Braula coeca
5378=	1	Breinlia (Breinlia) beveridgei
5378=	1	Breinlia (Breinlia) dentifera
5378=	1	Breinlia (Breinlia) mackerrasae
5378=	1	Breinlia (Breinlia) melomyos
5378=	1	Breinlia (Breinlia) oweni
5378=	1	Breinlia (Breinlia) tricondylus
5378=	1	Breinlia (Johnstonema) woerlei
5378=	1	Brevimulticaecum scleropagi
5378=	1	Bromocoris souefi
5378=	1	Bubastes cylindrica
5378=	1	Bubastes suturalis
5378=	1	Budginmaya eulae
5378=	1	Bunostomoides phlebotomum
5378=	1	Bunostomum trigonocephalum
5378=	1	Bunyaeus eutactae
5378=	1	Bunyaeus monteithi
5378=	1	Bythiopagurus macrocolus
5378=	1	Calcarsynotaxus benrobertsi
5378=	1	Calicotyle australiensis
5378=	1	Calicotyle kroyeri
5378=	1	Calicotyle stossichi
5378=	1	Caligus furcisetifer
5378=	1	Caligus nuenonnae
5378=	1	Caligus oculicola
5378=	1	Calliactis polypus
5378=	1	Calliscyta stalii
5378=	1	Calloodes atkinsoni
5378=	1	Callorhynchocotyle hydrolagi
5378=	1	Calodema plebeium
5378=	1	Calodema regale
5378=	1	Calodema rubrimarginatum
5378=	1	Calotemognatha yarelli yarelli
5378=	1	Calydiscoides australis
5378=	1	Calydiscoides difficilis
5378=	1	Calydiscoides flexuosus
5378=	1	Calydiscoides gussevi
5378=	1	Calydiscoides nemipteris
5378=	1	Camallanus beveridgei
5378=	1	Camallanus nithoggi
5378=	1	Camallanus sprenti
5378=	1	Capillaria aerophila
5378=	1	Capillaria ellisi
5378=	1	Capillaria grallinae
5378=	1	Capillaria graucalina
5378=	1	Capillaria gymnorhinae
5378=	1	Capillaria hepatica
5378=	1	Capillaria laricola
5378=	1	Capillaria latridopsis
5378=	1	Capillaria lepidopodis
5378=	1	Capillaria murrayensis
5378=	1	Capillaria obsignata
5378=	1	Capillaria orectolobi
5378=	1	Capillaria physiculi
5378=	1	Capillaria pomatostomi
5378=	1	Capillaria recurvirostrae
5378=	1	Capillaria rhinobati
5378=	1	Capillaria rickardi
5378=	1	Capillaria tandani
5378=	1	Capillaria tasmanica
5378=	1	Capillaria thomascameroni
5378=	1	Capsala foliacea
5378=	1	Capsala manteri
5378=	1	Cardiodectes bellwoodi
5378=	1	Cardiofilaria dubia
5378=	1	Cardomanica andersoni
5378=	1	Caryoaustralus sprenti
5378=	1	Castiarina acuminata
5378=	1	Castiarina acuticollis
5378=	1	Castiarina adelaidae
5378=	1	Castiarina affabilis
5378=	1	Castiarina aglaia
5378=	1	Castiarina alecgemmelli
5378=	1	Castiarina alternecosta
5378=	1	Castiarina amabilis
5378=	1	Castiarina amplipennis
5378=	1	Castiarina analis
5378=	1	Castiarina anchoralis
5378=	1	Castiarina andersoni
5378=	1	Castiarina argillacea
5378=	1	Castiarina ariel
5378=	1	Castiarina armata
5378=	1	Castiarina athertonensis
5378=	1	Castiarina atronotata
5378=	1	Castiarina aurantia
5378=	1	Castiarina aurea
5378=	1	Castiarina australasiae
5378=	1	Castiarina balteata
5378=	1	Castiarina beatrix
5378=	1	Castiarina bella
5378=	1	Castiarina bifasciata
5378=	1	Castiarina biguttata
5378=	1	Castiarina bimaculata
5378=	1	Castiarina blackdownensis
5378=	1	Castiarina booanyia
5378=	1	Castiarina browningi
5378=	1	Castiarina brutella
5378=	1	Castiarina bucolica
5378=	1	Castiarina burchellii
5378=	1	Castiarina carinata
5378=	1	Castiarina castelnaudi
5378=	1	Castiarina chamelauci
5378=	1	Castiarina charientessa
5378=	1	Castiarina chinnocki
5378=	1	Castiarina cincta
5378=	1	Castiarina cinnamomea
5378=	1	Castiarina coeruleipes
5378=	1	Castiarina commixta
5378=	1	Castiarina cornishi
5378=	1	Castiarina costata
5378=	1	Castiarina costipennis
5378=	1	Castiarina crenata
5378=	1	Castiarina creta
5378=	1	Castiarina crocicolor
5378=	1	Castiarina crockerae
5378=	1	Castiarina cruenta
5378=	1	Castiarina cruentata
5378=	1	Castiarina cupida
5378=	1	Castiarina cupricollis
5378=	1	Castiarina cydista
5378=	1	Castiarina decemmaculata
5378=	1	Castiarina decipiens
5378=	1	Castiarina delectabilis
5378=	1	Castiarina delta
5378=	1	Castiarina deuqueti
5378=	1	Castiarina deyrollei
5378=	1	Castiarina dimidiata
5378=	1	Castiarina discoidea
5378=	1	Castiarina distantia
5378=	1	Castiarina diversa
5378=	1	Castiarina doddi
5378=	1	Castiarina duaringae
5378=	1	Castiarina eborica
5378=	1	Castiarina elderi
5378=	1	Castiarina elongata
5378=	1	Castiarina erubescens
5378=	1	Castiarina erythroptera
5378=	1	Castiarina euclae
5378=	1	Castiarina eyrensis
5378=	1	Castiarina filiformis
5378=	1	Castiarina flavopicta
5378=	1	Castiarina flavopurpurea
5378=	1	Castiarina flavoviridis
5378=	1	Castiarina forresti
5378=	1	Castiarina galactica
5378=	1	Castiarina garnettensis
5378=	1	Castiarina garrawillae
5378=	1	Castiarina gentilis
5378=	1	Castiarina gibbicollis
5378=	1	Castiarina goodingi
5378=	1	Castiarina grata
5378=	1	Castiarina guttaticollis
5378=	1	Castiarina hasenpuschi
5378=	1	Castiarina haswelli
5378=	1	Castiarina hawkeswoodi
5378=	1	Castiarina helmsi
5378=	1	Castiarina hemizostera
5378=	1	Castiarina hilaris
5378=	1	Castiarina hilleri
5378=	1	Castiarina hoffmanseggii
5378=	1	Castiarina humeralis
5378=	1	Castiarina ignota
5378=	1	Castiarina imitator
5378=	1	Castiarina inconspicua
5378=	1	Castiarina indigesta
5378=	1	Castiarina indistincta
5378=	1	Castiarina inermis
5378=	1	Castiarina inflata
5378=	1	Castiarina insculpta
5378=	1	Castiarina insignis
5378=	1	Castiarina jeanae
5378=	1	Castiarina jekellii
5378=	1	Castiarina jubata
5378=	1	Castiarina jucunda
5378=	1	Castiarina kanangara
5378=	1	Castiarina kempsteri
5378=	1	Castiarina kerremansi
5378=	1	Castiarina kershawi
5378=	1	Castiarina kiatae
5378=	1	Castiarina kirbyi
5378=	1	Castiarina klugii
5378=	1	Castiarina laena
5378=	1	Castiarina latipes
5378=	1	Castiarina leai
5378=	1	Castiarina liliputana
5378=	1	Castiarina loriae
5378=	1	Castiarina lukini
5378=	1	Castiarina luteipennis
5378=	1	Castiarina luteofusca
5378=	1	Castiarina macquillani
5378=	1	Castiarina melrosensis
5378=	1	Castiarina metallica
5378=	1	Castiarina mima
5378=	1	Castiarina minuta
5378=	1	Castiarina moribunda
5378=	1	Castiarina mustelamajor
5378=	1	Castiarina nasata
5378=	1	Castiarina neglecta
5378=	1	Castiarina oblita
5378=	1	Castiarina obsepta
5378=	1	Castiarina occidentalis
5378=	1	Castiarina ocelligera
5378=	1	Castiarina ochreiventris
5378=	1	Castiarina octomaculata
5378=	1	Castiarina octosignata
5378=	1	Castiarina octospilota
5378=	1	Castiarina pallidipennis
5378=	1	Castiarina pallidiventris
5378=	1	Castiarina parallelipennis
5378=	1	Castiarina parvula
5378=	1	Castiarina pearsoni
5378=	1	Castiarina pertii
5378=	1	Castiarina phaeorrhaea
5378=	1	Castiarina piliventris
5378=	1	Castiarina placida
5378=	1	Castiarina prolata
5378=	1	Castiarina puella
5378=	1	Castiarina pulchripes
5378=	1	Castiarina pulla
5378=	1	Castiarina punctatosulcata
5378=	1	Castiarina puteolata
5378=	1	Castiarina quadriplagiata
5378=	1	Castiarina rectifasciata
5378=	1	Castiarina rediviva
5378=	1	Castiarina robusta
5378=	1	Castiarina rollei
5378=	1	Castiarina rudis
5378=	1	Castiarina rufa
5378=	1	Castiarina rufipes
5378=	1	Castiarina rutila
5378=	1	Castiarina sanguinolenta
5378=	1	Castiarina scalaris
5378=	1	Castiarina scintillata
5378=	1	Castiarina semicincta
5378=	1	Castiarina sexcavata
5378=	1	Castiarina sexguttata
5378=	1	Castiarina sexnotata
5378=	1	Castiarina sexplagiata
5378=	1	Castiarina sexualis
5378=	1	Castiarina simulata
5378=	1	Castiarina skusei
5378=	1	Castiarina spilota
5378=	1	Castiarina spinolae
5378=	1	Castiarina stellata
5378=	1	Castiarina straminea
5378=	1	Castiarina subbifasciata
5378=	1	Castiarina subgrata
5378=	1	Castiarina subpura
5378=	1	Castiarina subtincta
5378=	1	Castiarina subtrifasciata
5378=	1	Castiarina subvicina
5378=	1	Castiarina supergrata
5378=	1	Castiarina tasmaniensis
5378=	1	Castiarina tenebrosa
5378=	1	Castiarina terminalis
5378=	1	Castiarina testacea
5378=	1	Castiarina thomsoni
5378=	1	Castiarina thurmerae
5378=	1	Castiarina tigris
5378=	1	Castiarina tricolor
5378=	1	Castiarina tyrrhena
5378=	1	Castiarina undulata
5378=	1	Castiarina vanderwoudeae
5378=	1	Castiarina variegata
5378=	1	Castiarina variopicta
5378=	1	Castiarina venusta
5378=	1	Castiarina verdiceps
5378=	1	Castiarina vicina
5378=	1	Castiarina victoriensis
5378=	1	Castiarina violacea
5378=	1	Castiarina virginea
5378=	1	Castiarina viridiventris
5378=	1	Castiarina walfordi
5378=	1	Castiarina watkinsi
5378=	1	Castiarina williamsi
5378=	1	Castiarina wilsoni
5378=	1	Castiarina zecki
5378=	1	Caulopatera pagei
5378=	1	Cenoloba obliteralis
5378=	1	Cephalobellus papilliger
5378=	1	Cephalobus spp
5378=	1	Ceratomyxa bartholomewae
5378=	1	Ceratomyxa carcharhini
5378=	1	Ceratomyxa koieae
5378=	1	Ceratomyxa melanopteri
5378=	1	Ceratomyxa negaprioni
5378=	1	Ceratomyxa pantherini
5378=	1	Ceratomyxa reidi
5378=	1	Ceratophyllus (Ceratophyllus) gallinae
5378=	1	Cercopithifilaria pearsoni
5378=	1	Cetorhinicola acanthocapax
5378=	1	Chaetolopha emporias
5378=	1	Chaetophallus umbrella
5378=	1	Chalcophorotaenia australasiae
5378=	1	Chalcophorotaenia castanea
5378=	1	Chalcophorotaenia cuprascens
5378=	1	Chauhanellus australis
5378=	1	Chauhanellus youngi
5378=	1	Cheilonematodum halcyonis
5378=	1	Cheilospirura gruveli
5378=	1	Chevreuxia sp.
5378=	1	Chimaericotyle ogilbyi
5378=	1	Chloromyxum hemiscyllii
5378=	1	Chloromyxum kuhlii
5378=	1	Chloromyxum lesteri
5378=	1	Chloromyxum mingazzinii
5378=	1	Chloromyxum myliobati
5378=	1	Chloromyxum squali
5378=	1	Choerocoris grossi
5378=	1	Chondracanthus goldsmidi
5378=	1	Chordodes jandae
5378=	1	Chordodes queenslandi
5378=	1	Choricotyle australiensis
5378=	1	Chrysobothris queenslandica
5378=	1	Chrysobothris saundersii
5378=	1	Chrysobothris viridis
5378=	1	Chrysolopus spectabilis
5378=	1	Ciconiphilus pectiniventris
5378=	1	Cinclosomicola punctatica
5378=	1	Cirracanthus monacanthi
5378=	1	Cirracanthus spinosus
5378=	1	Clambus myrmecophilus
5378=	1	Clemacotyle australis
5378=	1	Cloacina antiope
5378=	1	Cloacina bancroftorum
5378=	1	Cloacina castor
5378=	1	Cloacina clymene
5378=	1	Cloacina dis
5378=	1	Cloacina dryope
5378=	1	Cloacina dubia
5378=	1	Cloacina edwardsi
5378=	1	Cloacina elegans
5378=	1	Cloacina enyo
5378=	1	Cloacina eos
5378=	1	Cloacina gallardi
5378=	1	Cloacina hebe
5378=	1	Cloacina hecuba
5378=	1	Cloacina hypsipyle
5378=	1	Cloacina inflata
5378=	1	Cloacina ips
5378=	1	Cloacina kartana
5378=	1	Cloacina littoralis
5378=	1	Cloacina lityerses
5378=	1	Cloacina longispiculata
5378=	1	Cloacina maia
5378=	1	Cloacina mawsonae
5378=	1	Cloacina metis
5378=	1	Cloacina niobe
5378=	1	Cloacina papillata
5378=	1	Cloacina papillatissima
5378=	1	Cloacina pelops
5378=	1	Cloacina phaeax
5378=	1	Cloacina pollux
5378=	1	Cloacina polyxo
5378=	1	Cloacina setonicis
5378=	1	Cloacina smalesae
5378=	1	Cloacina themis
5378=	1	Cloacina typica
5378=	1	Cloacina tyro
5378=	1	Coleotichus artensis
5378=	1	Colpocephalum aethiopicae
5378=	1	Colpocephalum eucarenum
5378=	1	Colpocephalum impressum
5378=	1	Colpocephalum leptopygos
5378=	1	Colpocephalum longicaudum
5378=	1	Colpocephalum spinicollis
5378=	1	Colpocephalum subzerafae subzerafae
5378=	1	Colpocephalum zerafae zerafae
5378=	1	Columbicola eowilsoni
5378=	1	Columbicola harbisoni
5378=	1	Columbicola koopae
5378=	1	Columbicola palmai
5378=	1	Columbicola rodmani
5378=	1	Columbicola waiteae
5378=	1	Columbicola wolffhuegeli
5378=	1	Columbicola wombeyi
5378=	1	Concinnocotyla australensis
5378=	1	Contortylenchus grandicolli
5378=	1	Contortylenchus spp.
5378=	1	Contracaecum ceylanicum
5378=	1	Contracaecum clelandi
5378=	1	Contracaecum eudyptulae
5378=	1	Contracaecum gypsophocae
5378=	1	Contracaecum macquariae
5378=	1	Contracaecum micropapillatum
5378=	1	Contracaecum nycticoracis
5378=	1	Contracaecum ogmorhini
5378=	1	Contracaecum praestriatum
5378=	1	Contracaecum pyripapillatum
5378=	1	Contracaecum rectangulum
5378=	1	Contracaecum rodhaini
5378=	1	Contracaecum tricuspe
5378=	1	Coorilla allisoni
5378=	1	Copidothrips octarticulatus
5378=	1	Coralliotantulus coomansi
5378=	1	Corcorides biocellatus
5378=	1	Corcorides inopinatus
5378=	1	Coridromius norfolkensis
5378=	1	Coronocyclus coronatus
5378=	1	Coronocyclus labiatus
5378=	1	Coronocyclus labratus
5378=	1	Coronocyclus sagittatus
5378=	1	Coronostrongylus closei
5378=	1	Coslenchus alacinatus
5378=	1	Cosmocephalus pelecani
5378=	1	Cosmocerca limnodynastes
5378=	1	Cosmostrongylus conspectus
5378=	1	Cranothrips symoni
5378=	1	Craspedorrhynchus reichelti
5378=	1	Craspedothrips antennalis
5378=	1	Crassicauda grampicola
5378=	1	Crassicauda magna
5378=	1	Craterostomum acuticaudatum
5378=	1	Crusziella formosa
5378=	1	Cruznema sp.
5378=	1	Cryphalus asperulus
5378=	1	Cryptobarsac rubriops
5378=	1	Ctenosculum hawaiiense
5378=	1	Cuculiphilus (Cuculiphilus) fasciatus
5378=	1	Cuculiphilus (Cuculiphilus) platygaster
5378=	1	Cucullanus carettae
5378=	1	Cucullanus heterodonti
5378=	1	Cyathospirura seurati
5378=	1	Cyathostomum alveatum
5378=	1	Cyathostomum catinatum
5378=	1	Cyathostomum pateratum
5378=	1	Cyathostomum tetracanthum
5378=	1	Cycadothrips albrechti
5378=	1	Cycadothrips chadwicki
5378=	1	Cycadothrips emmaliami
5378=	1	Cyclopodia sycophanta euronoti
5378=	1	Cyclostrongylus alatus
5378=	1	Cyclostrongylus elegans
5378=	1	Cyclostrongylus irma
5378=	1	Cyclostrongylus kartana
5378=	1	Cyclostrongylus leptos
5378=	1	Cyclostrongylus medioannulatus
5378=	1	Cyclostrongylus parma
5378=	1	Cyclostrongylus perplexus
5378=	1	Cyclostrongylus wallabiae
5378=	1	Cylicocyclus ashworthi
5378=	1	Cylicocyclus brevicapsulatus
5378=	1	Cylicocyclus elongatus
5378=	1	Cylicocyclus insigne
5378=	1	Cylicocyclus leptostomum
5378=	1	Cylicocyclus nassatus
5378=	1	Cylicocyclus radiatus
5378=	1	Cylicocyclus ultrajectinus
5378=	1	Cylicodontophorus bicoronatus
5378=	1	Cylicospirura heydoni
5378=	1	Cylicostephanus asymetricus
5378=	1	Cylicostephanus bidentatus
5378=	1	Cylicostephanus calicatus
5378=	1	Cylicostephanus goldi
5378=	1	Cylicostephanus hybridus
5378=	1	Cylicostephanus longibursatus
5378=	1	Cylicostephanus minutus
5378=	1	Cyrioides australis
5378=	1	Cyrioides cincta
5378=	1	Cyrioides vittigera
5378=	1	Cyrnea colini
5378=	1	Dactylogyrus anchoratus
5378=	1	Dactylogyrus extensus
5378=	1	Daitreosoma bancrofti
5378=	1	Daitreosoma constrictum
5378=	1	Dasyrhynchus variouncinatus
5378=	1	Deanicola minor
5378=	1	Deanicola protentus
5378=	1	Decacotyle floridana
5378=	1	Decacotyle lymmae
5378=	1	Decacotyle octona
5378=	1	Decacotyle tetrakordyle
5378=	1	Deladenus durus
5378=	1	Delias aestiva
5378=	1	Dendrogaster tasmaniensis
5378=	1	Dendromonocotyle ardea
5378=	1	Dendromonocotyle bradsmithi
5378=	1	Dendromonocotyle kuhlii
5378=	1	Dendromonocotyle lasti
5378=	1	Dendromonocotyle pipinna
5378=	1	Dendromonocotyle torosa
5378=	1	Dennyus (Collodennyus) boothi
5378=	1	Denticulospirura dentata
5378=	1	Deoterthron lincolni
5378=	1	Desmothrips aliceae
5378=	1	Deuterocopus socotranus
