rank	count	NAME_LSID
2883=	3	urn:lsid:biodiversity.org.au:afd.name:594317
2883=	3	urn:lsid:biodiversity.org.au:afd.name:594928
2883=	3	urn:lsid:biodiversity.org.au:afd.name:596069
3688=	2	urn:lsid:biodiversity.org.au:afd.name:254571
3688=	2	urn:lsid:biodiversity.org.au:afd.name:260772
3688=	2	urn:lsid:biodiversity.org.au:afd.name:269835
3688=	2	urn:lsid:biodiversity.org.au:afd.name:275127
3688=	2	urn:lsid:biodiversity.org.au:afd.name:280307
3688=	2	urn:lsid:biodiversity.org.au:afd.name:280700
3688=	2	urn:lsid:biodiversity.org.au:afd.name:281097
3688=	2	urn:lsid:biodiversity.org.au:afd.name:281207
3688=	2	urn:lsid:biodiversity.org.au:afd.name:282811
3688=	2	urn:lsid:biodiversity.org.au:afd.name:283792
3688=	2	urn:lsid:biodiversity.org.au:afd.name:286466
3688=	2	urn:lsid:biodiversity.org.au:afd.name:287125
3688=	2	urn:lsid:biodiversity.org.au:afd.name:287407
3688=	2	urn:lsid:biodiversity.org.au:afd.name:287462
3688=	2	urn:lsid:biodiversity.org.au:afd.name:287795
3688=	2	urn:lsid:biodiversity.org.au:afd.name:288282
3688=	2	urn:lsid:biodiversity.org.au:afd.name:288785
3688=	2	urn:lsid:biodiversity.org.au:afd.name:289264
3688=	2	urn:lsid:biodiversity.org.au:afd.name:291295
3688=	2	urn:lsid:biodiversity.org.au:afd.name:291353
3688=	2	urn:lsid:biodiversity.org.au:afd.name:292026
3688=	2	urn:lsid:biodiversity.org.au:afd.name:292278
3688=	2	urn:lsid:biodiversity.org.au:afd.name:292779
3688=	2	urn:lsid:biodiversity.org.au:afd.name:295117
3688=	2	urn:lsid:biodiversity.org.au:afd.name:295470
3688=	2	urn:lsid:biodiversity.org.au:afd.name:295596
3688=	2	urn:lsid:biodiversity.org.au:afd.name:295872
3688=	2	urn:lsid:biodiversity.org.au:afd.name:296087
3688=	2	urn:lsid:biodiversity.org.au:afd.name:296258
3688=	2	urn:lsid:biodiversity.org.au:afd.name:296695
3688=	2	urn:lsid:biodiversity.org.au:afd.name:296696
3688=	2	urn:lsid:biodiversity.org.au:afd.name:296724
3688=	2	urn:lsid:biodiversity.org.au:afd.name:297012
3688=	2	urn:lsid:biodiversity.org.au:afd.name:297559
3688=	2	urn:lsid:biodiversity.org.au:afd.name:298619
3688=	2	urn:lsid:biodiversity.org.au:afd.name:299283
3688=	2	urn:lsid:biodiversity.org.au:afd.name:299395
3688=	2	urn:lsid:biodiversity.org.au:afd.name:300496
3688=	2	urn:lsid:biodiversity.org.au:afd.name:301320
3688=	2	urn:lsid:biodiversity.org.au:afd.name:301321
3688=	2	urn:lsid:biodiversity.org.au:afd.name:301322
3688=	2	urn:lsid:biodiversity.org.au:afd.name:301324
3688=	2	urn:lsid:biodiversity.org.au:afd.name:301468
3688=	2	urn:lsid:biodiversity.org.au:afd.name:302152
3688=	2	urn:lsid:biodiversity.org.au:afd.name:302726
3688=	2	urn:lsid:biodiversity.org.au:afd.name:303455
3688=	2	urn:lsid:biodiversity.org.au:afd.name:304194
3688=	2	urn:lsid:biodiversity.org.au:afd.name:304258
3688=	2	urn:lsid:biodiversity.org.au:afd.name:304837
3688=	2	urn:lsid:biodiversity.org.au:afd.name:304968
3688=	2	urn:lsid:biodiversity.org.au:afd.name:305775
3688=	2	urn:lsid:biodiversity.org.au:afd.name:306188
3688=	2	urn:lsid:biodiversity.org.au:afd.name:306985
3688=	2	urn:lsid:biodiversity.org.au:afd.name:306986
3688=	2	urn:lsid:biodiversity.org.au:afd.name:307581
3688=	2	urn:lsid:biodiversity.org.au:afd.name:307583
3688=	2	urn:lsid:biodiversity.org.au:afd.name:308603
3688=	2	urn:lsid:biodiversity.org.au:afd.name:308677
3688=	2	urn:lsid:biodiversity.org.au:afd.name:308911
3688=	2	urn:lsid:biodiversity.org.au:afd.name:308912
3688=	2	urn:lsid:biodiversity.org.au:afd.name:310279
3688=	2	urn:lsid:biodiversity.org.au:afd.name:310363
3688=	2	urn:lsid:biodiversity.org.au:afd.name:310417
3688=	2	urn:lsid:biodiversity.org.au:afd.name:310895
3688=	2	urn:lsid:biodiversity.org.au:afd.name:310896
3688=	2	urn:lsid:biodiversity.org.au:afd.name:310988
3688=	2	urn:lsid:biodiversity.org.au:afd.name:311028
3688=	2	urn:lsid:biodiversity.org.au:afd.name:311653
3688=	2	urn:lsid:biodiversity.org.au:afd.name:312586
3688=	2	urn:lsid:biodiversity.org.au:afd.name:312711
3688=	2	urn:lsid:biodiversity.org.au:afd.name:313376
3688=	2	urn:lsid:biodiversity.org.au:afd.name:313502
3688=	2	urn:lsid:biodiversity.org.au:afd.name:313520
3688=	2	urn:lsid:biodiversity.org.au:afd.name:313907
3688=	2	urn:lsid:biodiversity.org.au:afd.name:314832
3688=	2	urn:lsid:biodiversity.org.au:afd.name:315241
3688=	2	urn:lsid:biodiversity.org.au:afd.name:315312
3688=	2	urn:lsid:biodiversity.org.au:afd.name:315611
3688=	2	urn:lsid:biodiversity.org.au:afd.name:316011
3688=	2	urn:lsid:biodiversity.org.au:afd.name:317923
3688=	2	urn:lsid:biodiversity.org.au:afd.name:317931
3688=	2	urn:lsid:biodiversity.org.au:afd.name:317987
3688=	2	urn:lsid:biodiversity.org.au:afd.name:318453
3688=	2	urn:lsid:biodiversity.org.au:afd.name:319402
3688=	2	urn:lsid:biodiversity.org.au:afd.name:319403
3688=	2	urn:lsid:biodiversity.org.au:afd.name:319505
3688=	2	urn:lsid:biodiversity.org.au:afd.name:319723
3688=	2	urn:lsid:biodiversity.org.au:afd.name:320215
3688=	2	urn:lsid:biodiversity.org.au:afd.name:320216
3688=	2	urn:lsid:biodiversity.org.au:afd.name:321045
3688=	2	urn:lsid:biodiversity.org.au:afd.name:321146
3688=	2	urn:lsid:biodiversity.org.au:afd.name:321147
3688=	2	urn:lsid:biodiversity.org.au:afd.name:321164
3688=	2	urn:lsid:biodiversity.org.au:afd.name:321245
3688=	2	urn:lsid:biodiversity.org.au:afd.name:321819
3688=	2	urn:lsid:biodiversity.org.au:afd.name:322315
3688=	2	urn:lsid:biodiversity.org.au:afd.name:322373
3688=	2	urn:lsid:biodiversity.org.au:afd.name:322374
3688=	2	urn:lsid:biodiversity.org.au:afd.name:322606
3688=	2	urn:lsid:biodiversity.org.au:afd.name:323266
3688=	2	urn:lsid:biodiversity.org.au:afd.name:323309
3688=	2	urn:lsid:biodiversity.org.au:afd.name:323686
3688=	2	urn:lsid:biodiversity.org.au:afd.name:323893
3688=	2	urn:lsid:biodiversity.org.au:afd.name:323899
3688=	2	urn:lsid:biodiversity.org.au:afd.name:324528
3688=	2	urn:lsid:biodiversity.org.au:afd.name:324531
3688=	2	urn:lsid:biodiversity.org.au:afd.name:325038
3688=	2	urn:lsid:biodiversity.org.au:afd.name:325084
3688=	2	urn:lsid:biodiversity.org.au:afd.name:326427
3688=	2	urn:lsid:biodiversity.org.au:afd.name:326711
3688=	2	urn:lsid:biodiversity.org.au:afd.name:327001
3688=	2	urn:lsid:biodiversity.org.au:afd.name:327098
3688=	2	urn:lsid:biodiversity.org.au:afd.name:327943
3688=	2	urn:lsid:biodiversity.org.au:afd.name:328123
3688=	2	urn:lsid:biodiversity.org.au:afd.name:328124
3688=	2	urn:lsid:biodiversity.org.au:afd.name:328140
3688=	2	urn:lsid:biodiversity.org.au:afd.name:328141
3688=	2	urn:lsid:biodiversity.org.au:afd.name:328154
3688=	2	urn:lsid:biodiversity.org.au:afd.name:328246
3688=	2	urn:lsid:biodiversity.org.au:afd.name:329317
3688=	2	urn:lsid:biodiversity.org.au:afd.name:329445
3688=	2	urn:lsid:biodiversity.org.au:afd.name:329787
3688=	2	urn:lsid:biodiversity.org.au:afd.name:329918
3688=	2	urn:lsid:biodiversity.org.au:afd.name:330145
3688=	2	urn:lsid:biodiversity.org.au:afd.name:330200
3688=	2	urn:lsid:biodiversity.org.au:afd.name:330227
3688=	2	urn:lsid:biodiversity.org.au:afd.name:330287
3688=	2	urn:lsid:biodiversity.org.au:afd.name:330814
3688=	2	urn:lsid:biodiversity.org.au:afd.name:331490
3688=	2	urn:lsid:biodiversity.org.au:afd.name:332460
3688=	2	urn:lsid:biodiversity.org.au:afd.name:332680
3688=	2	urn:lsid:biodiversity.org.au:afd.name:332911
3688=	2	urn:lsid:biodiversity.org.au:afd.name:333301
3688=	2	urn:lsid:biodiversity.org.au:afd.name:333554
3688=	2	urn:lsid:biodiversity.org.au:afd.name:333788
3688=	2	urn:lsid:biodiversity.org.au:afd.name:335670
3688=	2	urn:lsid:biodiversity.org.au:afd.name:336017
3688=	2	urn:lsid:biodiversity.org.au:afd.name:336156
3688=	2	urn:lsid:biodiversity.org.au:afd.name:336983
3688=	2	urn:lsid:biodiversity.org.au:afd.name:337038
3688=	2	urn:lsid:biodiversity.org.au:afd.name:337448
3688=	2	urn:lsid:biodiversity.org.au:afd.name:337722
3688=	2	urn:lsid:biodiversity.org.au:afd.name:338384
3688=	2	urn:lsid:biodiversity.org.au:afd.name:338459
3688=	2	urn:lsid:biodiversity.org.au:afd.name:338484
3688=	2	urn:lsid:biodiversity.org.au:afd.name:338485
3688=	2	urn:lsid:biodiversity.org.au:afd.name:338552
3688=	2	urn:lsid:biodiversity.org.au:afd.name:339380
3688=	2	urn:lsid:biodiversity.org.au:afd.name:339791
3688=	2	urn:lsid:biodiversity.org.au:afd.name:340346
3688=	2	urn:lsid:biodiversity.org.au:afd.name:340867
3688=	2	urn:lsid:biodiversity.org.au:afd.name:341232
3688=	2	urn:lsid:biodiversity.org.au:afd.name:341447
3688=	2	urn:lsid:biodiversity.org.au:afd.name:341741
3688=	2	urn:lsid:biodiversity.org.au:afd.name:342391
3688=	2	urn:lsid:biodiversity.org.au:afd.name:342392
3688=	2	urn:lsid:biodiversity.org.au:afd.name:342429
3688=	2	urn:lsid:biodiversity.org.au:afd.name:343561
3688=	2	urn:lsid:biodiversity.org.au:afd.name:343570
3688=	2	urn:lsid:biodiversity.org.au:afd.name:343643
3688=	2	urn:lsid:biodiversity.org.au:afd.name:343824
3688=	2	urn:lsid:biodiversity.org.au:afd.name:343996
3688=	2	urn:lsid:biodiversity.org.au:afd.name:344484
3688=	2	urn:lsid:biodiversity.org.au:afd.name:344609
3688=	2	urn:lsid:biodiversity.org.au:afd.name:344796
3688=	2	urn:lsid:biodiversity.org.au:afd.name:344949
3688=	2	urn:lsid:biodiversity.org.au:afd.name:345008
3688=	2	urn:lsid:biodiversity.org.au:afd.name:345040
3688=	2	urn:lsid:biodiversity.org.au:afd.name:345271
3688=	2	urn:lsid:biodiversity.org.au:afd.name:345614
3688=	2	urn:lsid:biodiversity.org.au:afd.name:345615
3688=	2	urn:lsid:biodiversity.org.au:afd.name:346304
3688=	2	urn:lsid:biodiversity.org.au:afd.name:346408
3688=	2	urn:lsid:biodiversity.org.au:afd.name:346447
3688=	2	urn:lsid:biodiversity.org.au:afd.name:346857
3688=	2	urn:lsid:biodiversity.org.au:afd.name:347100
3688=	2	urn:lsid:biodiversity.org.au:afd.name:347187
3688=	2	urn:lsid:biodiversity.org.au:afd.name:347694
3688=	2	urn:lsid:biodiversity.org.au:afd.name:347696
3688=	2	urn:lsid:biodiversity.org.au:afd.name:347885
3688=	2	urn:lsid:biodiversity.org.au:afd.name:348509
3688=	2	urn:lsid:biodiversity.org.au:afd.name:348641
3688=	2	urn:lsid:biodiversity.org.au:afd.name:348705
3688=	2	urn:lsid:biodiversity.org.au:afd.name:348804
3688=	2	urn:lsid:biodiversity.org.au:afd.name:349504
3688=	2	urn:lsid:biodiversity.org.au:afd.name:349505
3688=	2	urn:lsid:biodiversity.org.au:afd.name:349651
3688=	2	urn:lsid:biodiversity.org.au:afd.name:349726
3688=	2	urn:lsid:biodiversity.org.au:afd.name:349786
3688=	2	urn:lsid:biodiversity.org.au:afd.name:350129
3688=	2	urn:lsid:biodiversity.org.au:afd.name:350491
3688=	2	urn:lsid:biodiversity.org.au:afd.name:351022
3688=	2	urn:lsid:biodiversity.org.au:afd.name:351207
3688=	2	urn:lsid:biodiversity.org.au:afd.name:352645
3688=	2	urn:lsid:biodiversity.org.au:afd.name:352778
3688=	2	urn:lsid:biodiversity.org.au:afd.name:352950
3688=	2	urn:lsid:biodiversity.org.au:afd.name:353024
3688=	2	urn:lsid:biodiversity.org.au:afd.name:353026
3688=	2	urn:lsid:biodiversity.org.au:afd.name:353027
3688=	2	urn:lsid:biodiversity.org.au:afd.name:353835
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354119
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354502
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354503
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354504
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354508
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354509
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354738
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354822
3688=	2	urn:lsid:biodiversity.org.au:afd.name:354893
3688=	2	urn:lsid:biodiversity.org.au:afd.name:355281
3688=	2	urn:lsid:biodiversity.org.au:afd.name:356015
3688=	2	urn:lsid:biodiversity.org.au:afd.name:356130
3688=	2	urn:lsid:biodiversity.org.au:afd.name:356202
3688=	2	urn:lsid:biodiversity.org.au:afd.name:356204
3688=	2	urn:lsid:biodiversity.org.au:afd.name:356221
3688=	2	urn:lsid:biodiversity.org.au:afd.name:356866
3688=	2	urn:lsid:biodiversity.org.au:afd.name:356907
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357058
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357223
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357243
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357254
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357370
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357442
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357621
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357622
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357662
3688=	2	urn:lsid:biodiversity.org.au:afd.name:357715
3688=	2	urn:lsid:biodiversity.org.au:afd.name:358365
3688=	2	urn:lsid:biodiversity.org.au:afd.name:358392
3688=	2	urn:lsid:biodiversity.org.au:afd.name:358495
3688=	2	urn:lsid:biodiversity.org.au:afd.name:358670
3688=	2	urn:lsid:biodiversity.org.au:afd.name:358837
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359018
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359203
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359232
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359397
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359565
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359686
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359761
3688=	2	urn:lsid:biodiversity.org.au:afd.name:359780
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360239
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360243
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360396
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360537
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360539
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360600
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360622
3688=	2	urn:lsid:biodiversity.org.au:afd.name:360625
3688=	2	urn:lsid:biodiversity.org.au:afd.name:361587
3688=	2	urn:lsid:biodiversity.org.au:afd.name:361708
3688=	2	urn:lsid:biodiversity.org.au:afd.name:362154
3688=	2	urn:lsid:biodiversity.org.au:afd.name:362155
3688=	2	urn:lsid:biodiversity.org.au:afd.name:362157
3688=	2	urn:lsid:biodiversity.org.au:afd.name:362816
3688=	2	urn:lsid:biodiversity.org.au:afd.name:362922
3688=	2	urn:lsid:biodiversity.org.au:afd.name:362934
3688=	2	urn:lsid:biodiversity.org.au:afd.name:362969
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363014
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363016
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363017
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363019
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363021
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363022
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363023
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363027
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363301
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363303
3688=	2	urn:lsid:biodiversity.org.au:afd.name:363566
3688=	2	urn:lsid:biodiversity.org.au:afd.name:364462
3688=	2	urn:lsid:biodiversity.org.au:afd.name:364572
3688=	2	urn:lsid:biodiversity.org.au:afd.name:364573
3688=	2	urn:lsid:biodiversity.org.au:afd.name:364575
3688=	2	urn:lsid:biodiversity.org.au:afd.name:364813
3688=	2	urn:lsid:biodiversity.org.au:afd.name:364895
3688=	2	urn:lsid:biodiversity.org.au:afd.name:365201
3688=	2	urn:lsid:biodiversity.org.au:afd.name:365310
3688=	2	urn:lsid:biodiversity.org.au:afd.name:365343
3688=	2	urn:lsid:biodiversity.org.au:afd.name:365479
3688=	2	urn:lsid:biodiversity.org.au:afd.name:365569
3688=	2	urn:lsid:biodiversity.org.au:afd.name:365876
3688=	2	urn:lsid:biodiversity.org.au:afd.name:366212
3688=	2	urn:lsid:biodiversity.org.au:afd.name:366314
3688=	2	urn:lsid:biodiversity.org.au:afd.name:366489
3688=	2	urn:lsid:biodiversity.org.au:afd.name:367095
3688=	2	urn:lsid:biodiversity.org.au:afd.name:367182
3688=	2	urn:lsid:biodiversity.org.au:afd.name:367412
3688=	2	urn:lsid:biodiversity.org.au:afd.name:367611
3688=	2	urn:lsid:biodiversity.org.au:afd.name:367798
3688=	2	urn:lsid:biodiversity.org.au:afd.name:367995
3688=	2	urn:lsid:biodiversity.org.au:afd.name:368219
3688=	2	urn:lsid:biodiversity.org.au:afd.name:368673
3688=	2	urn:lsid:biodiversity.org.au:afd.name:368885
3688=	2	urn:lsid:biodiversity.org.au:afd.name:369413
3688=	2	urn:lsid:biodiversity.org.au:afd.name:369414
3688=	2	urn:lsid:biodiversity.org.au:afd.name:369415
3688=	2	urn:lsid:biodiversity.org.au:afd.name:369606
3688=	2	urn:lsid:biodiversity.org.au:afd.name:370470
3688=	2	urn:lsid:biodiversity.org.au:afd.name:370547
3688=	2	urn:lsid:biodiversity.org.au:afd.name:371414
3688=	2	urn:lsid:biodiversity.org.au:afd.name:371419
3688=	2	urn:lsid:biodiversity.org.au:afd.name:371420
3688=	2	urn:lsid:biodiversity.org.au:afd.name:371421
3688=	2	urn:lsid:biodiversity.org.au:afd.name:371432
3688=	2	urn:lsid:biodiversity.org.au:afd.name:371465
3688=	2	urn:lsid:biodiversity.org.au:afd.name:371827
3688=	2	urn:lsid:biodiversity.org.au:afd.name:372118
3688=	2	urn:lsid:biodiversity.org.au:afd.name:372120
3688=	2	urn:lsid:biodiversity.org.au:afd.name:372886
3688=	2	urn:lsid:biodiversity.org.au:afd.name:372887
3688=	2	urn:lsid:biodiversity.org.au:afd.name:372888
3688=	2	urn:lsid:biodiversity.org.au:afd.name:372893
3688=	2	urn:lsid:biodiversity.org.au:afd.name:372894
3688=	2	urn:lsid:biodiversity.org.au:afd.name:373217
3688=	2	urn:lsid:biodiversity.org.au:afd.name:373356
3688=	2	urn:lsid:biodiversity.org.au:afd.name:373357
3688=	2	urn:lsid:biodiversity.org.au:afd.name:373592
3688=	2	urn:lsid:biodiversity.org.au:afd.name:374209
3688=	2	urn:lsid:biodiversity.org.au:afd.name:374211
3688=	2	urn:lsid:biodiversity.org.au:afd.name:374216
3688=	2	urn:lsid:biodiversity.org.au:afd.name:374244
3688=	2	urn:lsid:biodiversity.org.au:afd.name:374299
3688=	2	urn:lsid:biodiversity.org.au:afd.name:374327
3688=	2	urn:lsid:biodiversity.org.au:afd.name:374496
3688=	2	urn:lsid:biodiversity.org.au:afd.name:375202
3688=	2	urn:lsid:biodiversity.org.au:afd.name:375203
3688=	2	urn:lsid:biodiversity.org.au:afd.name:375288
3688=	2	urn:lsid:biodiversity.org.au:afd.name:375474
3688=	2	urn:lsid:biodiversity.org.au:afd.name:375486
3688=	2	urn:lsid:biodiversity.org.au:afd.name:375981
3688=	2	urn:lsid:biodiversity.org.au:afd.name:375985
3688=	2	urn:lsid:biodiversity.org.au:afd.name:376027
3688=	2	urn:lsid:biodiversity.org.au:afd.name:376734
3688=	2	urn:lsid:biodiversity.org.au:afd.name:376935
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377105
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377216
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377289
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377479
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377506
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377528
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377840
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377842
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377903
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377905
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377955
3688=	2	urn:lsid:biodiversity.org.au:afd.name:377993
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378361
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378435
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378547
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378721
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378740
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378830
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378831
3688=	2	urn:lsid:biodiversity.org.au:afd.name:378836
3688=	2	urn:lsid:biodiversity.org.au:afd.name:379344
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380140
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380493
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380666
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380669
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380823
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380824
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380893
3688=	2	urn:lsid:biodiversity.org.au:afd.name:380931
3688=	2	urn:lsid:biodiversity.org.au:afd.name:381365
3688=	2	urn:lsid:biodiversity.org.au:afd.name:381667
3688=	2	urn:lsid:biodiversity.org.au:afd.name:382044
3688=	2	urn:lsid:biodiversity.org.au:afd.name:382668
3688=	2	urn:lsid:biodiversity.org.au:afd.name:383927
3688=	2	urn:lsid:biodiversity.org.au:afd.name:384157
3688=	2	urn:lsid:biodiversity.org.au:afd.name:384323
3688=	2	urn:lsid:biodiversity.org.au:afd.name:384589
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385016
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385145
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385146
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385491
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385674
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385726
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385826
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385886
3688=	2	urn:lsid:biodiversity.org.au:afd.name:385986
3688=	2	urn:lsid:biodiversity.org.au:afd.name:386104
3688=	2	urn:lsid:biodiversity.org.au:afd.name:386108
3688=	2	urn:lsid:biodiversity.org.au:afd.name:386142
3688=	2	urn:lsid:biodiversity.org.au:afd.name:386315
3688=	2	urn:lsid:biodiversity.org.au:afd.name:386683
3688=	2	urn:lsid:biodiversity.org.au:afd.name:386723
3688=	2	urn:lsid:biodiversity.org.au:afd.name:387021
3688=	2	urn:lsid:biodiversity.org.au:afd.name:387389
3688=	2	urn:lsid:biodiversity.org.au:afd.name:387672
3688=	2	urn:lsid:biodiversity.org.au:afd.name:388602
3688=	2	urn:lsid:biodiversity.org.au:afd.name:389143
3688=	2	urn:lsid:biodiversity.org.au:afd.name:389242
3688=	2	urn:lsid:biodiversity.org.au:afd.name:389488
3688=	2	urn:lsid:biodiversity.org.au:afd.name:389489
3688=	2	urn:lsid:biodiversity.org.au:afd.name:389501
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390108
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390213
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390575
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390577
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390812
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390814
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390815
3688=	2	urn:lsid:biodiversity.org.au:afd.name:390888
3688=	2	urn:lsid:biodiversity.org.au:afd.name:391228
3688=	2	urn:lsid:biodiversity.org.au:afd.name:391229
3688=	2	urn:lsid:biodiversity.org.au:afd.name:391239
3688=	2	urn:lsid:biodiversity.org.au:afd.name:391290
3688=	2	urn:lsid:biodiversity.org.au:afd.name:391317
3688=	2	urn:lsid:biodiversity.org.au:afd.name:391384
3688=	2	urn:lsid:biodiversity.org.au:afd.name:391767
3688=	2	urn:lsid:biodiversity.org.au:afd.name:392009
3688=	2	urn:lsid:biodiversity.org.au:afd.name:392270
3688=	2	urn:lsid:biodiversity.org.au:afd.name:392272
3688=	2	urn:lsid:biodiversity.org.au:afd.name:392274
3688=	2	urn:lsid:biodiversity.org.au:afd.name:392863
3688=	2	urn:lsid:biodiversity.org.au:afd.name:392951
3688=	2	urn:lsid:biodiversity.org.au:afd.name:393123
3688=	2	urn:lsid:biodiversity.org.au:afd.name:393573
3688=	2	urn:lsid:biodiversity.org.au:afd.name:393575
3688=	2	urn:lsid:biodiversity.org.au:afd.name:393997
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394029
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394345
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394503
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394504
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394573
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394575
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394576
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394782
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394783
3688=	2	urn:lsid:biodiversity.org.au:afd.name:394790
3688=	2	urn:lsid:biodiversity.org.au:afd.name:395348
3688=	2	urn:lsid:biodiversity.org.au:afd.name:395349
3688=	2	urn:lsid:biodiversity.org.au:afd.name:395460
3688=	2	urn:lsid:biodiversity.org.au:afd.name:396366
3688=	2	urn:lsid:biodiversity.org.au:afd.name:396848
3688=	2	urn:lsid:biodiversity.org.au:afd.name:397053
3688=	2	urn:lsid:biodiversity.org.au:afd.name:397418
3688=	2	urn:lsid:biodiversity.org.au:afd.name:397522
3688=	2	urn:lsid:biodiversity.org.au:afd.name:397587
3688=	2	urn:lsid:biodiversity.org.au:afd.name:397756
3688=	2	urn:lsid:biodiversity.org.au:afd.name:397843
3688=	2	urn:lsid:biodiversity.org.au:afd.name:397847
3688=	2	urn:lsid:biodiversity.org.au:afd.name:398191
3688=	2	urn:lsid:biodiversity.org.au:afd.name:398203
3688=	2	urn:lsid:biodiversity.org.au:afd.name:398371
3688=	2	urn:lsid:biodiversity.org.au:afd.name:398601
3688=	2	urn:lsid:biodiversity.org.au:afd.name:398643
3688=	2	urn:lsid:biodiversity.org.au:afd.name:398644
3688=	2	urn:lsid:biodiversity.org.au:afd.name:398645
