name	family	interaction	host name	host family	source
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Camellia sinensis	Theaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Carissa spinarum	Apocynaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Citrus	Rutaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Citrus maxima	Rutaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Coffea	Rubiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Coffea arabica	Rubiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Coffea liberica	Rubiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Combretum	Combretaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Derris	Fabaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Ficus tinctoria	Moraceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Glycine max	Fabaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Hevea	Euphorbiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Hevea brasiliensis	Euphorbiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Jatropha curcas	Euphorbiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Mallotus	Euphorbiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Manihot esculenta	Euphorbiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Pelargonium	Geraniaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Ricinus communis	Euphorbiaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Syzygium	Myrtaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Syzygium cumini	Myrtaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hyposidra talaca	Geometridae	Associate:Consumer:Herbivore	Vigna unguiculata	Fabaceae	http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1
Hysterolecitha heronensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus amboinensis	Pomacentridae	http://biodiversity.org.au/afd/taxa/8051b7ea-6fbf-466e-8a28-0a1f2727fe13
Hysterolecitha heronensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus moluccensis	Pomacentridae	http://biodiversity.org.au/afd/taxa/8051b7ea-6fbf-466e-8a28-0a1f2727fe13
Hysterolecitha heronensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus nigromarginatus	Pomacentridae	http://biodiversity.org.au/afd/taxa/8051b7ea-6fbf-466e-8a28-0a1f2727fe13
Hysterolecitha heronensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus philippinus	Pomacentridae	http://biodiversity.org.au/afd/taxa/8051b7ea-6fbf-466e-8a28-0a1f2727fe13
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Abudefduf bengalensis	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Abudefduf sexfasciatus	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Abudefduf whitleyi	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Acanthochromis polyacanthus	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Amblyglyphidodon curacao	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Amblyglyphidodon leucogaster	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Amphiprion akindynos	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Amphiprion perideraion	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Chromis atripectoralis	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Chromis nitida	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Chromis viridis	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Chrysiptera flavipinnis	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Chrysiptera rollandi	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Dascyllus aruanus	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Dascyllus reticulatus	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Parma polylepis	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus chrysurus	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus moluccensis	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus nagasakiensis	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus nigromarginatus	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus pavo	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus tripunctatus	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecitha nahaensis	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Pomacentrus wardi	Pomacentridae	http://biodiversity.org.au/afd/taxa/ce0bdbcb-c748-4e04-ad11-08f729628eac
Hysterolecithoides frontilatus	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Siganus doliatus	Siganidae	http://biodiversity.org.au/afd/taxa/324f7613-c2b8-4f7c-9e0d-05d3c68ef89a
Hysterolecithoides frontilatus	Lecithasteridae	Associate:Consumer:Parasite:Endoparasite	Siganus fuscescens	Siganidae	http://biodiversity.org.au/afd/taxa/324f7613-c2b8-4f7c-9e0d-05d3c68ef89a
Hysterothylacium	Anisakidae	Associate:Consumer:Parasite	Acanthopagrus australis	Sparidae	http://biodiversity.org.au/afd/taxa/b4335569-2571-4d0b-81a2-0b57b8a6e33a
Hysterothylacium aduncum	Anisakidae	Associate:Consumer:Parasite	Centroberyx affinis	Berycidae	http://biodiversity.org.au/afd/taxa/a7aeb2fc-0109-418b-945d-9172c07627a0
Hysterothylacium aduncum	Anisakidae	Associate:Consumer:Parasite	Engraulis australis	Engraulidae	http://biodiversity.org.au/afd/taxa/a7aeb2fc-0109-418b-945d-9172c07627a0
Hysterothylacium aduncum	Anisakidae	Associate:Consumer:Parasite	Rexea solandri	Gempylidae	http://biodiversity.org.au/afd/taxa/a7aeb2fc-0109-418b-945d-9172c07627a0
Hysterothylacium aduncum	Anisakidae	Associate:Consumer:Parasite	Scomber australasicus	Scombridae	http://biodiversity.org.au/afd/taxa/a7aeb2fc-0109-418b-945d-9172c07627a0
Hysterothylacium aduncum	Anisakidae	Associate:Consumer:Parasite	Zeus faber	Zeidae	http://biodiversity.org.au/afd/taxa/a7aeb2fc-0109-418b-945d-9172c07627a0
Hysterothylacium chrysostomi	Anisakidae	Associate:Consumer:Parasite	Lethrinus miniatus	Lethrinidae	http://biodiversity.org.au/afd/taxa/e754f7eb-7c0f-456e-b8e8-3afcff4a8847
Hysterothylacium incurvum	Anisakidae	Associate:Consumer:Parasite	Xiphias gladius	Xiphiidae	http://biodiversity.org.au/afd/taxa/e4de8943-d6d3-4d21-bfdb-37dab871f7b5
Hysterothylacium marinum	Anisakidae	Associate:Consumer:Parasite	Coryphaena hippurus	Coryphaenidae	http://biodiversity.org.au/afd/taxa/cf04ba36-6026-4ef4-8cc1-287ce125f983
Hysterothylacium marinum	Anisakidae	Associate:Consumer:Parasite	Heterodontus portusjacksoni	Heterodontidae	http://biodiversity.org.au/afd/taxa/cf04ba36-6026-4ef4-8cc1-287ce125f983
Hysterothylacium marinum	Anisakidae	Associate:Consumer:Parasite	Lepidopus caudatus	Trichiuridae	http://biodiversity.org.au/afd/taxa/cf04ba36-6026-4ef4-8cc1-287ce125f983
Hysterothylacium marinum	Anisakidae	Associate:Consumer:Parasite	Lovettia sealii	Galaxiidae	http://biodiversity.org.au/afd/taxa/cf04ba36-6026-4ef4-8cc1-287ce125f983
Hysterothylacium marinum	Anisakidae	Associate:Consumer:Parasite	Mustelus antarcticus	Triakidae	http://biodiversity.org.au/afd/taxa/cf04ba36-6026-4ef4-8cc1-287ce125f983
Hysterothylacium marinum	Anisakidae	Associate:Consumer:Parasite	Thunnus maccoyii	Scombridae	http://biodiversity.org.au/afd/taxa/cf04ba36-6026-4ef4-8cc1-287ce125f983
Hysterothylacium murrayense	Anisakidae	Associate:Consumer:Parasite	Maccullochella peelii	Percichthyidae	http://biodiversity.org.au/afd/taxa/520f7b36-76ab-497e-8afa-b73d1d1ccb93
Hysterothylacium murrayense	Anisakidae	Associate:Consumer:Parasite	Macquaria ambigua	Percichthyidae	http://biodiversity.org.au/afd/taxa/520f7b36-76ab-497e-8afa-b73d1d1ccb93
Hysterothylacium murrayense	Anisakidae	Associate:Consumer:Parasite	Macquaria colonorum	Percichthyidae	http://biodiversity.org.au/afd/taxa/520f7b36-76ab-497e-8afa-b73d1d1ccb93
Hysterothylacium pelagicum	Anisakidae	Associate:Consumer:Parasite	Coryphaena hippurus	Coryphaenidae	http://biodiversity.org.au/afd/taxa/f0eaac4f-2558-4830-825d-a26a7ec6c53e
Hysterothylacium sebae	Anisakidae	Associate:Consumer:Parasite	Lutjanus sebae	Lutjanidae	http://biodiversity.org.au/afd/taxa/1be06f23-c250-49bd-a1f0-81a88de4ae51
Hysterothylacium tasmaniense	Anisakidae	Associate:Consumer:Parasite	Notopogon lilliei	Macroramphosidae	http://biodiversity.org.au/afd/taxa/0e88e67e-b722-4481-a8e9-30873a418d1c
Ibidoecus australis	Philopteridae	Associate:Consumer:Parasite:Ectoparasite	Threskiornis spinicollis	Threskiornithidae	http://biodiversity.org.au/afd/taxa/59a84e45-74d1-466e-90d9-4413413721e4
Ibidoecus bisignatus	Philopteridae	Associate:Consumer:Parasite:Ectoparasite	Plegadis falcinellus	Threskiornithidae	http://biodiversity.org.au/afd/taxa/66af200a-5b47-40e3-bfba-1a1651f371ea
Ibidoecus dianae	Philopteridae	Associate:Consumer:Parasite:Ectoparasite	Threskiornis molucca	Threskiornithidae	http://biodiversity.org.au/afd/taxa/3ed728da-631d-43af-8e8b-3806e320f68d
Ibidoecus flavus	Philopteridae	Associate:Consumer:Parasite:Ectoparasite	Platalea flavipes	Threskiornithidae	http://biodiversity.org.au/afd/taxa/67693146-6a11-49bb-9999-02cb31f55efd
Ibidoecus plataleae	Philopteridae	Associate:Consumer:Parasite:Ectoparasite	Platalea regia	Threskiornithidae	http://biodiversity.org.au/afd/taxa/4ee8f618-3853-46ee-9652-364df4564909
Ibipora lolii	Belonolaiminae	Associate:Consumer:Parasite:Plant parasite	Agrostis capillaris	Poaceae	http://biodiversity.org.au/afd/taxa/9cc0863f-1079-0b3b-e044-00144f3b4a43	
Ibipora lolii	Belonolaiminae	Associate:Consumer:Parasite:Plant parasite	Cynodon dactylon	Poaceae	http://biodiversity.org.au/afd/taxa/9cc0863f-1079-0b3b-e044-00144f3b4a43	
Ibipora lolii	Belonolaiminae	Associate:Consumer:Parasite:Plant parasite	Poa annua	Poaceae	http://biodiversity.org.au/afd/taxa/9cc0863f-1079-0b3b-e044-00144f3b4a43	
Ichthyascaris fisheri	Anisakidae	Associate:Consumer:Parasite	Platycephalus arenarius	Platycephalidae	http://biodiversity.org.au/afd/taxa/0264974a-654c-4940-9f0e-83b935d9f928
Ichthyascaris gymnocraniae	Anisakidae	Associate:Consumer:Parasite	Gymnocranius audleyi	Lethrinidae	http://biodiversity.org.au/afd/taxa/d7633826-fa4e-4e82-800f-eba8920d5b4d
Ichthyascaris sillagoides	Anisakidae	Associate:Consumer:Parasite	Sillago maculata	Sillaginidae	http://biodiversity.org.au/afd/taxa/863d4622-ef07-4348-ad7a-f05c385cc306
Ichthyobodo necator	Bodonidae	Associate:Consumer:Parasite	Anguilla	Anguillidae	http://biodiversity.org.au/afd/taxa/96a6a632-c670-4057-88e2-153942616a91
Ichthyobodo necator	Bodonidae	Associate:Consumer:Parasite	Bidyanus bidyanus	Terapontidae	http://biodiversity.org.au/afd/taxa/96a6a632-c670-4057-88e2-153942616a91
Ichthyobodo necator	Bodonidae	Associate:Consumer:Parasite	Carassius auratus	Cyprinidae	http://biodiversity.org.au/afd/taxa/96a6a632-c670-4057-88e2-153942616a91
Ichthyobodo necator	Bodonidae	Associate:Consumer:Parasite	Maccullochella peelii	Percichthyidae	http://biodiversity.org.au/afd/taxa/96a6a632-c670-4057-88e2-153942616a91
Ichthyobodo necator	Bodonidae	Associate:Consumer:Parasite	Macquaria ambigua	Percichthyidae	http://biodiversity.org.au/afd/taxa/96a6a632-c670-4057-88e2-153942616a91
Ichthyobodo necator	Bodonidae	Associate:Consumer:Parasite	Macquaria australasica	Percichthyidae	http://biodiversity.org.au/afd/taxa/96a6a632-c670-4057-88e2-153942616a91
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Anguilla	Anguillidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Anguilla australis	Anguillidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Bidyanus bidyanus	Terapontidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Carassius auratus	Cyprinidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Gadopsis marmoratus	Percichthyidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Galaxias brevipinnis	Galaxiidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Galaxias maculatus	Galaxiidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Lates calcarifer	Latidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Limnodynastes peronii	Myobatrachidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Maccullochella macquariensis	Percichthyidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Maccullochella peelii	Percichthyidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Macquaria ambigua	Percichthyidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Macquaria australasica	Percichthyidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Melanotaenia eachamensis	Melanotaeniidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Melanotaenia splendida	Melanotaeniidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Oncorhynchus mykiss	Salmonidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Retropinna semoni	Retropinnidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Salmo trutta	Salmonidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Tandanus tandanus	Plotosidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyophthirius multifiliis	Ichthyophthiriidae	Associate:Consumer:Parasite	Tetraodon	Tetraodontidae	http://biodiversity.org.au/afd/taxa/55872338-5c8a-4f5d-946a-63b0850be100
Ichthyostrongylus clelandi	Ichthyostrongylidae	Associate:Consumer:Parasite:Endoparasite	Mustelus antarcticus	Triakidae	http://biodiversity.org.au/afd/taxa/a7849489-e10a-420e-a516-320fcf104ee3	
Icosta ardeae	Hippoboscidae	Associate:Consumer:Parasite:Ectoparasite	Ardea sumatrana	Ardeidae	http://biodiversity.org.au/afd/taxa/9d34ee4d-cdd4-46ab-b0f6-e8e113a1c830
Icosta ardeae	Hippoboscidae	Associate:Consumer:Parasite:Ectoparasite	Egretta sacra	Ardeidae	http://biodiversity.org.au/afd/taxa/9d34ee4d-cdd4-46ab-b0f6-e8e113a1c830
Icosta australica	Hippoboscidae	Associate:Consumer:Parasite:Ectoparasite	Alectura	Megapodiidae	http://biodiversity.org.au/afd/taxa/e59c3b37-4f0f-4315-9660-6551f615bd21
Icosta chalcolampra	Hippoboscidae	Associate:Consumer:Parasite:Ectoparasite	Dacelo novaeguineae	Alcedinidae	http://biodiversity.org.au/afd/taxa/543b3324-f5d7-4218-aa34-425ae72855d5
Icosta parallelifrons	Hippoboscidae	Associate:Consumer:Parasite:Ectoparasite	Cacatua galerita	Psittacidae	http://biodiversity.org.au/afd/taxa/bde802cd-c0fb-43d3-a062-cd1f8dff821f
Idilla caelebs	Hystrichopsyllidae	Associate:Consumer:Parasite:Ectoparasite	Antechinus flavipes	Dasyuridae	http://biodiversity.org.au/afd/taxa/9953424d-6b7c-4d25-9599-c011da141576
Idiodes apicata	Geometridae	Associate:Consumer:Herbivore	Pteridium	Dennstaedtiaceae	http://biodiversity.org.au/afd/taxa/f64b5da0-beb4-4085-a366-e561e098d010
Iheringascaris inquies	Anisakidae	Associate:Consumer:Parasite	Rachycentron canadum	Rachycentridae	http://biodiversity.org.au/afd/taxa/cd3544c9-ec33-45c6-9245-f8c752db500a
Ileocystis macropodis	Eimeriidae	Associate:Consumer:Parasite	Macropus rufogriseus	Macropodidae	http://biodiversity.org.au/afd/taxa/a726d28d-80fe-409e-ae4b-275c9e690071
Iliocirrus iliocirrus	Dactylogyridae	Associate:Consumer:Parasite:Ectoparasite	Melanotaenia splendida	Melanotaeniidae	http://biodiversity.org.au/afd/taxa/3c7bfe6d-c135-4a8d-8834-79a97b7118d2
Iliocirrus mazlini	Dactylogyridae	Associate:Consumer:Parasite:Ectoparasite	Melanotaenia eachamensis	Melanotaeniidae	http://biodiversity.org.au/afd/taxa/0e9fafed-64e5-436b-b45e-adb80e437766
Iliocirrus ornatusi	Dactylogyridae	Associate:Consumer:Parasite:Ectoparasite	Rhadinocentrus ornatus	Melanotaeniidae	http://biodiversity.org.au/afd/taxa/96b2c4cf-3681-472c-bfe5-b89ca7333cdb
Iliocirrus rossi	Dactylogyridae	Associate:Consumer:Parasite:Ectoparasite	Craterocephalus stercusmuscarum	Atherinidae	http://biodiversity.org.au/afd/taxa/c8209c13-5069-4342-9caf-74af4e1e5930
Iliocirrus trifasciatae	Dactylogyridae	Associate:Consumer:Parasite:Ectoparasite	Melanotaenia trifasciata	Melanotaeniidae	http://biodiversity.org.au/afd/taxa/1585a3c4-a0d8-49f1-8e27-8ef3da33ec31
Imbilius araucariae	Curculionidae	Associate:Consumer:Herbivore:Wood borer	Araucaria cunninghamii	Araucariaceae	http://biodiversity.org.au/afd/taxa/56dec4b7-c54b-4884-b209-b29bcaaeefca
Imbophorus aptalis	Pterophoridae	Associate:Consumer:Herbivore	Astrotricha floccosa	Araliaceae	http://biodiversity.org.au/afd/taxa/92c048bb-dca7-4382-a484-942fec880339
Incidifrons flavopunctatus	Philopteridae	Associate:Consumer:Parasite:Ectoparasite	Tribonyx ventralis	Rallidae	http://biodiversity.org.au/afd/taxa/776a0d2c-fd85-4f23-91dd-594cd776bc84
Incidifrons fulicae	Philopteridae	Associate:Consumer:Parasite:Ectoparasite	Fulica atra	Rallidae	http://biodiversity.org.au/afd/taxa/3549252c-e3d2-47fa-8829-b8f0fd00da63
Indodidymozoon brevicolle	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Platycephalus bassensis	Platycephalidae	http://biodiversity.org.au/afd/taxa/1873b518-b04a-45a1-8788-4a44d2193294
Indodidymozoon brevicolle	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Platycephalus fuscus	Platycephalidae	http://biodiversity.org.au/afd/taxa/1873b518-b04a-45a1-8788-4a44d2193294
Indodidymozoon ditremion	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Inegocia japonica	Platycephalidae	http://biodiversity.org.au/afd/taxa/ef215d5b-f438-4b84-9d85-26ebfe67a59d
Indodidymozoon lesteri	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Platycephalus endrachtensis	Platycephalidae	http://biodiversity.org.au/afd/taxa/961b8db3-0283-42ee-bc1f-f472be27583d
Indodidymozoon metridion	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Ambiserrula jugosa	Platycephalidae	http://biodiversity.org.au/afd/taxa/e553c360-2803-48b1-a266-ee7bb6f6dd43
Indodidymozoon moretonensis	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Platycephalus fuscus	Platycephalidae	http://biodiversity.org.au/afd/taxa/7ce63496-7cdc-4433-988c-126781bbec45
Indodidymozoon pearsoni	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Platycephalus endrachtensis	Platycephalidae	http://biodiversity.org.au/afd/taxa/ddbdca9d-f287-4eae-bb12-32e2c1fabc2d
Indodidymozoon suttiei	Didymozoidae	Associate:Consumer:Parasite:Endoparasite	Platycephalus fuscus	Platycephalidae	http://biodiversity.org.au/afd/taxa/1f205a44-95d2-4ff0-ac37-605840532a5a
Infula burhini	Dioecocestidae	Associate:Consumer:Parasite:Endoparasite	Vanellus miles	Charadriidae	http://biodiversity.org.au/afd/taxa/ff1c3d5c-5ec0-4f1a-b4f8-e2fbb0d964c5
Ionolyce helicon	Lycaenidae	Associate:Consumer:Herbivore	Allophylus cobbe	Sapindaceae	http://biodiversity.org.au/afd/taxa/e0236646-d492-4559-8c94-48e1f50defce
Iridotaenia albivittis	Buprestidae	Associate:Consumer:Herbivore	Eucalyptus redunca	Myrtaceae	http://biodiversity.org.au/afd/taxa/b364ffce-777f-4ceb-85f6-fd9b9bf8e26c
