rank	count	UID
1=	1	1177267
1=	1	1177268
1=	1	1177269
1=	1	1177270
1=	1	1177271
1=	1	1177272
1=	1	1177273
1=	1	1177279
1=	1	1177280
1=	1	1177281
1=	1	1177282
1=	1	1177283
1=	1	1177284
1=	1	1177285
1=	1	1177286
1=	1	1177287
1=	1	1177288
1=	1	1177289
1=	1	1177290
1=	1	1177291
1=	1	1177292
1=	1	1177293
1=	1	1177294
1=	1	1177295
1=	1	1177296
1=	1	1177297
1=	1	1177298
1=	1	1177299
1=	1	1177300
1=	1	1177301
1=	1	1177302
1=	1	1177303
1=	1	1177304
1=	1	1177305
1=	1	1177306
1=	1	1177307
1=	1	1177308
1=	1	1177309
1=	1	1177310
1=	1	1177311
1=	1	1177312
1=	1	1177313
1=	1	1177314
1=	1	1177315
1=	1	1177316
1=	1	1177317
1=	1	1177318
1=	1	1177319
1=	1	1177320
1=	1	1177321
1=	1	1177322
1=	1	1177323
1=	1	1177324
1=	1	1177325
1=	1	1177326
1=	1	1177327
1=	1	1177328
1=	1	1177329
1=	1	1177330
1=	1	1177331
1=	1	1177332
1=	1	1177333
1=	1	1177334
1=	1	1177335
1=	1	1177336
1=	1	1177337
1=	1	1177338
1=	1	1177339
1=	1	1177340
1=	1	1177341
1=	1	1177342
1=	1	1177343
1=	1	1177344
1=	1	1177345
1=	1	1177346
1=	1	1177347
1=	1	1177348
1=	1	1177349
1=	1	1177350
1=	1	1177351
1=	1	1177352
1=	1	1177353
1=	1	1177354
1=	1	1177355
1=	1	1177356
1=	1	1177357
1=	1	1177358
1=	1	1177359
1=	1	1177360
1=	1	1177361
1=	1	1177362
1=	1	1177363
1=	1	1177364
1=	1	1177365
1=	1	1177366
1=	1	1177367
1=	1	1177368
1=	1	1177369
1=	1	1177370
1=	1	1177371
1=	1	1177372
1=	1	1177373
1=	1	1177374
1=	1	1177375
1=	1	1177376
1=	1	1177377
1=	1	1177378
1=	1	1177379
1=	1	1177380
1=	1	1177381
1=	1	1177382
1=	1	1177383
1=	1	1177384
1=	1	1177385
1=	1	1177386
1=	1	1177387
1=	1	1177388
1=	1	1177389
1=	1	1177390
1=	1	1177391
1=	1	1177418
1=	1	1177419
1=	1	1177420
1=	1	1177442
1=	1	1177443
1=	1	1177444
1=	1	1177445
1=	1	1177446
1=	1	1177447
1=	1	1177448
1=	1	1177449
1=	1	1177450
1=	1	1177451
1=	1	1177452
1=	1	1177453
1=	1	1177454
1=	1	1177455
1=	1	1177456
1=	1	1177457
1=	1	1177458
1=	1	1177459
1=	1	1177460
1=	1	1177461
1=	1	1177462
1=	1	1177463
1=	1	1177464
1=	1	1177465
1=	1	1177466
1=	1	1177467
1=	1	1177468
1=	1	1177469
1=	1	1177470
1=	1	1177471
1=	1	1177472
1=	1	1177473
1=	1	1177474
1=	1	1177475
1=	1	1177476
1=	1	1177477
1=	1	1177478
1=	1	1177479
1=	1	1177480
1=	1	1177481
1=	1	1177482
1=	1	1177483
1=	1	1177484
1=	1	1177485
1=	1	1177486
1=	1	1177487
1=	1	1177488
1=	1	1177489
1=	1	1177490
1=	1	1177535
1=	1	1177568
1=	1	1177573
1=	1	1177574
1=	1	1177575
1=	1	1177576
1=	1	1177577
1=	1	1177578
1=	1	1177579
1=	1	1177580
1=	1	1177581
1=	1	1177592
1=	1	1177593
1=	1	1177594
1=	1	1177595
1=	1	1177596
1=	1	1178541
1=	1	1178542
1=	1	1178543
1=	1	1178544
1=	1	1178545
1=	1	1178546
1=	1	1178547
1=	1	1178549
1=	1	1178550
1=	1	1178551
1=	1	1178552
1=	1	1178553
1=	1	1178555
1=	1	1178556
1=	1	1178557
1=	1	1178559
1=	1	1178560
1=	1	1178561
1=	1	1178571
1=	1	1178576
1=	1	1178577
1=	1	1178578
1=	1	1178579
1=	1	1178580
1=	1	1178581
1=	1	1178582
1=	1	1178583
1=	1	1178586
1=	1	1178587
1=	1	1178588
1=	1	1178589
1=	1	1178590
1=	1	1178591
1=	1	1178592
1=	1	1178593
1=	1	1178594
1=	1	1178596
1=	1	1178598
1=	1	1178599
1=	1	1178621
1=	1	1178622
1=	1	1178623
1=	1	1178624
1=	1	1178625
1=	1	1178626
1=	1	1178627
1=	1	1178628
1=	1	1178629
1=	1	1178630
1=	1	1178631
1=	1	1178632
1=	1	1178633
1=	1	1178634
1=	1	1178635
1=	1	1178636
1=	1	1178637
1=	1	1178638
1=	1	1178639
1=	1	1178640
1=	1	1178641
1=	1	1178642
1=	1	1178643
1=	1	1178651
1=	1	1178652
1=	1	1178653
1=	1	1178654
1=	1	1178655
1=	1	1178658
1=	1	1178659
1=	1	1178660
1=	1	1178661
1=	1	1178662
1=	1	1178663
1=	1	1178666
1=	1	1178667
1=	1	1178668
1=	1	1178669
1=	1	1178670
1=	1	1178674
1=	1	1178675
1=	1	1178676
1=	1	1178677
1=	1	1178678
1=	1	1178683
1=	1	1178685
1=	1	1178686
1=	1	1178687
1=	1	1178689
1=	1	1178692
1=	1	1178693
1=	1	1178694
1=	1	1178695
1=	1	1178696
1=	1	1178697
1=	1	1178698
1=	1	1178699
1=	1	1178700
1=	1	1178701
1=	1	1178703
1=	1	1178704
1=	1	1178705
1=	1	1178706
1=	1	1178712
1=	1	1178713
1=	1	1178714
1=	1	1178715
1=	1	1178716
1=	1	1178717
1=	1	1178718
1=	1	1178719
1=	1	1178720
1=	1	1178721
1=	1	1178722
1=	1	1178723
1=	1	1178725
1=	1	1178726
1=	1	1178727
1=	1	1178728
1=	1	1178729
1=	1	1178730
1=	1	1178731
1=	1	1178732
1=	1	1178733
1=	1	1178734
1=	1	1178736
1=	1	1178737
1=	1	1178738
1=	1	1178739
1=	1	1178758
1=	1	1178759
1=	1	1178760
1=	1	1178761
1=	1	1178762
1=	1	1178763
1=	1	1178764
1=	1	1178765
1=	1	1178769
1=	1	1178770
1=	1	1178771
1=	1	1178772
1=	1	1178773
1=	1	1178774
1=	1	1178775
1=	1	1178776
1=	1	1178777
1=	1	1178778
1=	1	1178779
1=	1	1178780
1=	1	1178781
1=	1	1178782
1=	1	1178783
1=	1	1178784
1=	1	1178785
1=	1	1178786
1=	1	1178787
1=	1	1178788
1=	1	1178789
1=	1	1178790
1=	1	1178791
1=	1	1178792
1=	1	1178804
1=	1	1178805
1=	1	1178806
1=	1	1178807
1=	1	1178808
1=	1	1178809
1=	1	1178810
1=	1	1178811
1=	1	1178812
1=	1	1178816
1=	1	1178817
1=	1	1178819
1=	1	1178820
1=	1	1178821
1=	1	1178822
1=	1	1178823
1=	1	1178824
1=	1	1178825
1=	1	1178826
1=	1	1178827
1=	1	1178828
1=	1	1178829
1=	1	1178830
1=	1	1178831
1=	1	1178832
1=	1	1178833
1=	1	1178834
1=	1	1178835
1=	1	1178836
1=	1	1178837
1=	1	1178838
1=	1	1178839
1=	1	1178848
1=	1	1178849
1=	1	1178850
1=	1	1178851
1=	1	1178852
1=	1	1178853
1=	1	1178854
1=	1	1178855
1=	1	1178856
1=	1	1178872
1=	1	1178873
1=	1	1178874
1=	1	1178875
1=	1	1178876
1=	1	1178877
1=	1	1178878
1=	1	1178879
1=	1	1178883
1=	1	1178884
1=	1	1178885
1=	1	1178886
1=	1	1178887
1=	1	1178888
1=	1	1178889
1=	1	1178890
1=	1	1178891
1=	1	1178892
1=	1	1178893
1=	1	1178894
1=	1	1178895
1=	1	1178896
1=	1	1178897
1=	1	1178898
1=	1	1178900
1=	1	1178901
1=	1	1178902
1=	1	1178903
1=	1	1178904
1=	1	1178905
1=	1	1178906
1=	1	1178907
1=	1	1178909
1=	1	1178910
1=	1	1178911
1=	1	1178912
1=	1	1178913
1=	1	1178916
1=	1	1178917
1=	1	1178918
1=	1	1178919
1=	1	1178920
1=	1	1178921
1=	1	1178922
1=	1	1178923
1=	1	1178924
1=	1	1178925
1=	1	1178926
1=	1	1178927
1=	1	1178931
1=	1	1178932
1=	1	1178933
1=	1	1178934
1=	1	1178935
1=	1	1178938
1=	1	1178939
1=	1	1178940
1=	1	1178941
1=	1	1178942
1=	1	1178943
1=	1	1178944
1=	1	1178945
1=	1	1178946
1=	1	1178957
1=	1	1178958
1=	1	1178959
1=	1	1178960
1=	1	1178963
1=	1	1178964
1=	1	1178965
1=	1	1178966
1=	1	1178967
1=	1	1178968
1=	1	1178969
1=	1	1178970
1=	1	1178971
1=	1	1178972
1=	1	1178973
1=	1	1178978
1=	1	1178979
1=	1	1178980
1=	1	1178981
1=	1	1178982
1=	1	1178983
1=	1	1178984
1=	1	1178985
1=	1	1178986
1=	1	1178987
1=	1	1178988
1=	1	1178989
1=	1	1178990
1=	1	1178991
1=	1	1178992
1=	1	1178993
1=	1	1178994
1=	1	1178995
1=	1	1178996
1=	1	1178997
1=	1	1178998
1=	1	1178999
1=	1	1179000
1=	1	1179001
1=	1	1179002
1=	1	1179003
1=	1	1179004
1=	1	1179005
1=	1	1179006
1=	1	1179007
1=	1	1179008
1=	1	1179009
1=	1	1179010
1=	1	1179011
1=	1	1179012
1=	1	1179013
1=	1	1179014
1=	1	1179015
1=	1	1179016
1=	1	1179017
1=	1	1179018
1=	1	1179019
1=	1	1179020
1=	1	1179021
1=	1	1179022
1=	1	1179023
1=	1	1179024
1=	1	1179025
1=	1	1179026
1=	1	1179027
1=	1	1179028
1=	1	1179029
1=	1	1179030
1=	1	1179031
1=	1	1179032
1=	1	1179033
1=	1	1179034
1=	1	1179035
1=	1	1179036
1=	1	1179037
1=	1	1179038
1=	1	1179039
1=	1	1179040
1=	1	1179041
1=	1	1179042
1=	1	1179043
1=	1	1179044
1=	1	1179045
1=	1	1179046
1=	1	1179047
1=	1	1179048
1=	1	1179049
1=	1	1179050
1=	1	1179051
1=	1	1179052
1=	1	1179053
1=	1	1179054
1=	1	1179055
1=	1	1179056
1=	1	1179057
1=	1	1179058
1=	1	1179059
1=	1	1179060
1=	1	1179061
1=	1	1179062
1=	1	1179063
1=	1	1179064
1=	1	1179065
1=	1	1179066
1=	1	1179067
1=	1	1179068
1=	1	1179069
1=	1	1179070
1=	1	1179071
1=	1	1179072
1=	1	1179073
1=	1	1179074
1=	1	1179075
1=	1	1179076
1=	1	1179077
1=	1	1179078
1=	1	1179079
1=	1	1179080
1=	1	1179081
1=	1	1179082
1=	1	1179083
1=	1	1179084
1=	1	1179085
1=	1	1179086
1=	1	1179087
1=	1	1179088
1=	1	1179089
1=	1	1179090
1=	1	1179091
1=	1	1179092
1=	1	1179093
1=	1	1179094
1=	1	1179095
1=	1	1179096
1=	1	1179097
1=	1	1179098
1=	1	1179099
1=	1	1179100
1=	1	1179101
1=	1	1179102
1=	1	1179103
1=	1	1179104
1=	1	1179105
1=	1	1179106
1=	1	1179107
1=	1	1179108
1=	1	1179109
1=	1	1179110
1=	1	1179111
1=	1	1179112
1=	1	1179113
1=	1	1179114
1=	1	1179115
1=	1	1179116
1=	1	1179117
1=	1	1179118
1=	1	1179119
1=	1	1179120
1=	1	1179121
1=	1	1179122
1=	1	1179123
1=	1	1179124
1=	1	1179125
1=	1	1179126
1=	1	1179127
1=	1	1179128
1=	1	1179129
1=	1	1179130
1=	1	1179131
1=	1	1179132
1=	1	1179133
1=	1	1179134
1=	1	1179135
1=	1	1179136
1=	1	1179137
1=	1	1179138
1=	1	1179139
1=	1	1179140
1=	1	1179141
1=	1	1179142
1=	1	1179143
1=	1	1179144
1=	1	1179145
1=	1	1179146
1=	1	1179147
1=	1	1179148
1=	1	1179149
1=	1	1179150
1=	1	1179151
1=	1	1179152
1=	1	1179153
1=	1	1179154
1=	1	1179155
1=	1	1179156
1=	1	1179157
1=	1	1179158
1=	1	1179159
1=	1	1179160
1=	1	1179161
1=	1	1179162
1=	1	1179163
1=	1	1179164
1=	1	1179165
1=	1	1179166
1=	1	1179167
1=	1	1179168
1=	1	1179169
1=	1	1179170
1=	1	1179171
1=	1	1179172
1=	1	1179173
1=	1	1179174
1=	1	1179175
1=	1	1179176
1=	1	1179177
1=	1	1179178
1=	1	1179179
1=	1	1179180
1=	1	1179181
1=	1	1179182
1=	1	1179183
1=	1	1179184
1=	1	1179185
1=	1	1179186
1=	1	1179187
1=	1	1179188
1=	1	1179189
1=	1	1179190
1=	1	1179191
1=	1	1179192
1=	1	1179193
1=	1	1179194
1=	1	1179195
1=	1	1179196
1=	1	1179197
1=	1	1179198
1=	1	1179199
1=	1	1179200
1=	1	1179201
1=	1	1179202
1=	1	1179203
1=	1	1179204
1=	1	1179205
1=	1	1179206
1=	1	1179207
1=	1	1179208
1=	1	1179209
1=	1	1179210
1=	1	1179211
1=	1	1179212
1=	1	1179213
1=	1	1179214
1=	1	1179215
1=	1	1179216
1=	1	1179217
1=	1	1179218
1=	1	1179219
1=	1	1179220
1=	1	1179221
1=	1	1179222
1=	1	1179223
1=	1	1179224
1=	1	1179225
1=	1	1179226
1=	1	1179227
1=	1	1179228
1=	1	1179229
1=	1	1179230
1=	1	1179231
1=	1	1179232
1=	1	1179233
1=	1	1179234
1=	1	1179235
1=	1	1179236
1=	1	1179237
1=	1	1179238
1=	1	1179239
1=	1	1179240
1=	1	1179241
1=	1	1179242
1=	1	1179243
1=	1	1179244
1=	1	1179245
1=	1	1179246
1=	1	1179247
1=	1	1179248
1=	1	1179249
1=	1	1179250
1=	1	1179251
1=	1	1179252
1=	1	1179253
1=	1	1179254
1=	1	1179255
1=	1	1179256
1=	1	1179257
1=	1	1179258
1=	1	1179259
1=	1	1179260
1=	1	1179261
1=	1	1179262
1=	1	1179263
1=	1	1179264
1=	1	1179265
1=	1	1179266
1=	1	1179267
1=	1	1179268
1=	1	1179269
1=	1	1179270
1=	1	1179271
1=	1	1180234
1=	1	1180235
1=	1	1180236
1=	1	1180237
1=	1	1180265
1=	1	1180266
1=	1	1180267
1=	1	1180268
1=	1	1180269
1=	1	1180270
1=	1	1180271
1=	1	1180272
1=	1	1180273
1=	1	1180274
1=	1	1180275
1=	1	1180276
1=	1	1180277
1=	1	1180278
1=	1	1180279
1=	1	1180280
1=	1	1180281
1=	1	1180282
1=	1	1180283
1=	1	1180284
1=	1	1180285
1=	1	1180286
1=	1	1180287
1=	1	1180288
1=	1	1180289
1=	1	1180290
1=	1	1180291
1=	1	1180292
1=	1	1180293
1=	1	1180294
1=	1	1180295
1=	1	1180296
1=	1	1180297
1=	1	1180298
1=	1	1180299
1=	1	1180300
1=	1	1180301
1=	1	1180302
1=	1	1180303
1=	1	1180304
1=	1	1180305
1=	1	1180306
1=	1	1180307
1=	1	1180308
1=	1	1180309
1=	1	1180310
1=	1	1180311
1=	1	1180312
1=	1	1180313
1=	1	1180314
1=	1	1180315
1=	1	1180316
1=	1	1180317
1=	1	1180318
1=	1	1180319
1=	1	1180320
1=	1	1180321
1=	1	1180322
1=	1	1180323
1=	1	1180324
1=	1	1180325
1=	1	1180326
1=	1	1180327
1=	1	1180328
1=	1	1180329
1=	1	1180330
1=	1	1180331
1=	1	1180332
1=	1	1180333
1=	1	1180334
1=	1	1180335
1=	1	1180336
1=	1	1180337
1=	1	1180338
1=	1	1180339
1=	1	1180340
1=	1	1180341
1=	1	1180342
1=	1	1180343
1=	1	1180344
1=	1	1180345
1=	1	1180346
1=	1	1180347
1=	1	1180348
1=	1	1180349
1=	1	1180350
1=	1	1180351
1=	1	1180352
1=	1	1180353
1=	1	1180354
1=	1	1180355
1=	1	1180356
1=	1	1180357
1=	1	1180358
1=	1	1180359
1=	1	1180360
1=	1	1180361
1=	1	1180362
1=	1	1180363
1=	1	1180364
1=	1	1180365
1=	1	1180366
1=	1	1180367
1=	1	1180368
1=	1	1180369
1=	1	1180370
1=	1	1180371
1=	1	1180372
1=	1	1180373
1=	1	1180374
1=	1	1180375
1=	1	1180376
1=	1	1180377
1=	1	1180378
1=	1	1180379
1=	1	1180380
1=	1	1180381
1=	1	1180382
1=	1	1180383
1=	1	1180384
1=	1	1180385
1=	1	1180386
1=	1	1180387
1=	1	1180388
1=	1	1180389
1=	1	1180390
1=	1	1180391
1=	1	1180392
1=	1	1180393
1=	1	1180394
1=	1	1180395
1=	1	1180396
1=	1	1180397
1=	1	1180398
1=	1	1180399
1=	1	1180400
1=	1	1180401
1=	1	1180402
1=	1	1180403
1=	1	1180404
1=	1	1180405
1=	1	1180406
1=	1	1180407
1=	1	1180408
1=	1	1180409
1=	1	1180410
1=	1	1180411
1=	1	1180412
1=	1	1180413
1=	1	1180414
1=	1	1180415
1=	1	1180416
1=	1	1180417
1=	1	1180418
1=	1	1180419
1=	1	1180420
1=	1	1180421
1=	1	1180422
1=	1	1180423
1=	1	1180424
1=	1	1180425
1=	1	1180426
1=	1	1180427
1=	1	1180428
1=	1	1180429
1=	1	1180430
1=	1	1180431
1=	1	1180432
1=	1	1180433
1=	1	1180434
1=	1	1180435
1=	1	1180436
1=	1	1180437
1=	1	1180438
1=	1	1180439
1=	1	1180440
1=	1	1180441
1=	1	1180442
1=	1	1180443
1=	1	1180444
1=	1	1180445
1=	1	1180446
1=	1	1180447
1=	1	1180448
1=	1	1180449
1=	1	1180450
1=	1	1180451
1=	1	1180452
1=	1	1180453
1=	1	1180454
1=	1	1180455
1=	1	1180456
1=	1	1180457
1=	1	1180458
1=	1	1180459
1=	1	1180460
1=	1	1180461
1=	1	1180462
1=	1	1180463
1=	1	1180464
1=	1	1180465
1=	1	1180466
1=	1	1180467
1=	1	1180468
1=	1	1180469
1=	1	1180470
1=	1	1180471
1=	1	1180472
1=	1	1180473
1=	1	1180474
1=	1	1180475
1=	1	1180476
1=	1	1180477
1=	1	1180478
1=	1	1180479
1=	1	1180480
1=	1	1180481
1=	1	1180482
1=	1	1180483
1=	1	1180484
1=	1	1180485
1=	1	1180486
1=	1	1180487
1=	1	1180488
1=	1	1180489
1=	1	1180493
1=	1	1180494
1=	1	1180495
1=	1	1180496
1=	1	1180497
1=	1	1180498
1=	1	1180499
1=	1	1180500
1=	1	1182480
1=	1	1182481
1=	1	1182482
1=	1	1182483
1=	1	1182484
1=	1	1182485
1=	1	1182486
1=	1	1182487
1=	1	1182488
1=	1	1182489
1=	1	1182490
1=	1	1182491
1=	1	1182492
1=	1	1182493
1=	1	1182494
1=	1	1182495
1=	1	1182496
1=	1	1182497
1=	1	1182498
1=	1	1182499
1=	1	1182500
1=	1	1182501
1=	1	1182502
1=	1	1182503
1=	1	1182504
1=	1	1182505
1=	1	1182506
1=	1	1182507
1=	1	1182508
1=	1	1182509
1=	1	1182510
1=	1	1182511
1=	1	1182512
1=	1	1182513
1=	1	1182514
1=	1	1182515
1=	1	1182516
1=	1	1182517
1=	1	1182518
1=	1	1182519
1=	1	1182520
1=	1	1182521
1=	1	1182522
1=	1	1182523
1=	1	1182524
1=	1	1182525
1=	1	1182526
1=	1	1182527
1=	1	1182528
1=	1	1182529
1=	1	1182530
1=	1	1182531
1=	1	1182532
1=	1	1182533
1=	1	1182534
1=	1	1182535
1=	1	1182536
1=	1	1182537
1=	1	1182538
1=	1	1182539
1=	1	1182540
1=	1	1182541
1=	1	1182542
1=	1	1182543
1=	1	1182544
1=	1	1182545
1=	1	1182546
1=	1	1182547
1=	1	1182548
1=	1	1182549
1=	1	1182550
1=	1	1182551
1=	1	1182552
1=	1	1182553
1=	1	1182554
1=	1	1182555
1=	1	1182556
1=	1	1182557
1=	1	1182558
1=	1	1182559
1=	1	1182560
1=	1	1182561
1=	1	1182562
1=	1	1182563
1=	1	1182564
1=	1	1182565
1=	1	1182566
1=	1	1182567
1=	1	1182568
1=	1	1182569
1=	1	1182570
1=	1	1182571
1=	1	1182572
1=	1	1182573
1=	1	1182574
1=	1	1182575
1=	1	1182576
1=	1	1182577
1=	1	1182578
1=	1	1182579
1=	1	1182580
1=	1	1182581
1=	1	1182582
1=	1	1182583
1=	1	1182584
1=	1	1182585
1=	1	1182586
1=	1	1182587
1=	1	1182588
1=	1	1182589
1=	1	1182590
1=	1	1182591
1=	1	1182592
1=	1	1182593
1=	1	1182594
1=	1	1182595
1=	1	1182596
1=	1	1182597
1=	1	1182598
1=	1	1182599
1=	1	1182600
1=	1	1182601
1=	1	1182602
1=	1	1182603
1=	1	1182604
1=	1	1182605
1=	1	1182606
1=	1	1182607
1=	1	1182608
1=	1	1182609
1=	1	1182610
1=	1	1182611
1=	1	1182612
1=	1	1182613
1=	1	1182614
1=	1	1182615
1=	1	1182616
1=	1	1182617
1=	1	1182618
1=	1	1182619
1=	1	1182620
1=	1	1182621
1=	1	1182622
1=	1	1182623
1=	1	1182624
1=	1	1182625
1=	1	1182626
1=	1	1182627
1=	1	1182628
1=	1	1182629
1=	1	1182630
1=	1	1182631
1=	1	1182632
1=	1	1182633
1=	1	1182634
1=	1	1182635
1=	1	1182636
1=	1	1182637
1=	1	1182638
1=	1	1182639
1=	1	1182640
1=	1	1182641
1=	1	1182642
1=	1	1182643
1=	1	1182644
1=	1	1182645
1=	1	1182646
1=	1	1182647
1=	1	1182648
1=	1	1182649
1=	1	1182650
1=	1	1182651
1=	1	1182652
1=	1	1182653
1=	1	1182654
1=	1	1182655
1=	1	1182656
1=	1	1182657
1=	1	1182658
1=	1	1182659
1=	1	1182660
1=	1	1182661
1=	1	1182662
1=	1	1182663
1=	1	1182664
1=	1	1182665
1=	1	1182666
1=	1	1182667
1=	1	1182668
1=	1	1182669
1=	1	1182670
1=	1	1182671
1=	1	1182672
1=	1	1182673
1=	1	1182674
1=	1	1182675
1=	1	1182676
1=	1	1182677
1=	1	1182678
1=	1	1182679
1=	1	1182680
1=	1	1182681
1=	1	1182682
1=	1	1182683
1=	1	1182684
1=	1	1182685
1=	1	1182686
1=	1	1182687
1=	1	1182688
1=	1	1182689
1=	1	1182690
1=	1	1182692
1=	1	1182693
1=	1	1182694
1=	1	1182695
1=	1	1182696
1=	1	1182697
1=	1	1182698
1=	1	1182699
1=	1	1182700
1=	1	1182701
1=	1	1182702
1=	1	1182703
1=	1	1182704
1=	1	1182705
1=	1	1182706
1=	1	1182707
1=	1	1182708
1=	1	1182709
1=	1	1182710
1=	1	1182711
1=	1	1182712
1=	1	1182713
1=	1	1182714
1=	1	1182715
1=	1	1182716
1=	1	1182717
1=	1	1182718
1=	1	1182719
1=	1	1182720
1=	1	1182721
1=	1	1182722
1=	1	1182723
1=	1	1182724
1=	1	1182725
1=	1	1182726
1=	1	1182727
1=	1	1182728
1=	1	1182729
1=	1	1182730
1=	1	1182731
1=	1	1182732
1=	1	1182733
1=	1	1182734
1=	1	1182735
1=	1	1182736
1=	1	1182737
1=	1	1182738
1=	1	1182739
1=	1	1182740
1=	1	1182741
1=	1	1182742
1=	1	1182743
1=	1	1182744
1=	1	1182745
1=	1	1182746
1=	1	1182747
1=	1	1182748
1=	1	1182749
1=	1	1182750
1=	1	1182751
1=	1	1182752
1=	1	1182753
1=	1	1182754
1=	1	1182755
1=	1	1182756
1=	1	1182757
1=	1	1182758
1=	1	1182759
1=	1	1182760
1=	1	1182761
1=	1	1182762
1=	1	1182763
1=	1	1182764
1=	1	1182765
1=	1	1182766
1=	1	1182767
1=	1	1182768
1=	1	1182769
1=	1	1182770
1=	1	1182771
1=	1	1182772
1=	1	1182773
1=	1	1182774
1=	1	1182775
1=	1	1182776
1=	1	1182777
1=	1	1182778
1=	1	1182779
1=	1	1182780
1=	1	1182781
1=	1	1182782
1=	1	1182783
1=	1	1182784
1=	1	1182785
1=	1	1182786
1=	1	1182787
1=	1	1182788
1=	1	1182789
1=	1	1182790
1=	1	1182791
1=	1	1182792
1=	1	1182793
1=	1	1182794
1=	1	1182795
1=	1	1182796
1=	1	1182797
1=	1	1182798
1=	1	1182799
1=	1	1182800
1=	1	1182801
1=	1	1182802
1=	1	1182803
1=	1	1182804
1=	1	1182805
1=	1	1182806
1=	1	1182807
1=	1	1182808
1=	1	1182809
1=	1	1182810
1=	1	1182811
1=	1	1182812
1=	1	1182813
1=	1	1182814
1=	1	1182815
1=	1	1182816
1=	1	1182817
1=	1	1182818
1=	1	1182819
1=	1	1182820
1=	1	1182821
1=	1	1182822
1=	1	1182823
1=	1	1182824
1=	1	1182825
1=	1	1182826
1=	1	1182827
1=	1	1182828
1=	1	1182829
1=	1	1182830
1=	1	1182831
1=	1	1182832
1=	1	1182833
1=	1	1182834
1=	1	1182835
1=	1	1182836
1=	1	1182837
1=	1	1182838
1=	1	1182839
1=	1	1182840
1=	1	1182844
1=	1	1182845
1=	1	1182849
1=	1	1182850
1=	1	1182851
1=	1	1182852
1=	1	1182853
1=	1	1182854
1=	1	1182855
1=	1	1182856
1=	1	1182857
1=	1	1182858
1=	1	1182859
1=	1	1182860
1=	1	1182861
1=	1	1182862
1=	1	1182863
1=	1	1182864
1=	1	1182865
1=	1	1182866
1=	1	1182867
1=	1	1182868
1=	1	1182869
1=	1	1182870
1=	1	1182871
1=	1	1182872
1=	1	1182873
1=	1	1182874
1=	1	1182875
1=	1	1182876
1=	1	1182878
1=	1	1182879
1=	1	1182880
1=	1	1182881
1=	1	1182882
1=	1	1182883
1=	1	1182884
1=	1	1182885
1=	1	1182886
1=	1	1182887
1=	1	1182888
1=	1	1182889
1=	1	1182890
1=	1	1182891
1=	1	1182892
1=	1	1182893
1=	1	1182894
1=	1	1182895
1=	1	1182896
1=	1	1182897
1=	1	1182898
1=	1	1182899
1=	1	1182900
1=	1	1182901
1=	1	1182902
1=	1	1182903
1=	1	1182904
1=	1	1182905
1=	1	1182906
1=	1	1182907
1=	1	1182908
1=	1	1182909
1=	1	1182910
1=	1	1182911
1=	1	1182912
1=	1	1182913
1=	1	1182914
1=	1	1182915
1=	1	1182916
1=	1	1182917
1=	1	1182918
1=	1	1182919
1=	1	1182920
1=	1	1182921
1=	1	1182922
1=	1	1182923
1=	1	1182924
1=	1	1182925
1=	1	1182926
1=	1	1182927
1=	1	1182928
1=	1	1182929
1=	1	1182930
1=	1	1182931
1=	1	1182932
1=	1	1182933
1=	1	1182934
1=	1	1182935
1=	1	1182936
1=	1	1182937
1=	1	1182938
1=	1	1182939
1=	1	1182940
1=	1	1182941
1=	1	1182942
1=	1	1182943
1=	1	1182944
1=	1	1182945
1=	1	1182946
1=	1	1182947
1=	1	1182948
1=	1	1182949
1=	1	1182950
1=	1	1182951
1=	1	1182952
1=	1	1182953
1=	1	1182954
1=	1	1182955
1=	1	1182956
1=	1	1182957
1=	1	1182958
1=	1	1182959
1=	1	1182960
1=	1	1182961
1=	1	1182962
1=	1	1182963
1=	1	1182964
1=	1	1182965
1=	1	1182966
1=	1	1182967
1=	1	1182968
1=	1	1182969
1=	1	1182970
1=	1	1182971
1=	1	1182972
1=	1	1182973
1=	1	1182974
1=	1	1182975
1=	1	1182976
1=	1	1182977
1=	1	1182978
1=	1	1182979
1=	1	1182980
1=	1	1182981
1=	1	1182982
1=	1	1182983
1=	1	1182984
1=	1	1182985
1=	1	1182986
1=	1	1182987
1=	1	1182988
1=	1	1182989
1=	1	1182990
1=	1	1182991
1=	1	1182992
1=	1	1182993
1=	1	1182994
1=	1	1182995
1=	1	1182996
1=	1	1182997
1=	1	1182998
1=	1	1182999
1=	1	1183000
1=	1	1183001
1=	1	1183002
1=	1	1183003
1=	1	1183004
1=	1	1183005
1=	1	1183006
1=	1	1183007
1=	1	1183008
1=	1	1183009
1=	1	1183010
1=	1	1183011
1=	1	1183012
1=	1	1183013
1=	1	1183014
1=	1	1183015
1=	1	1183016
1=	1	1183017
1=	1	1183018
1=	1	1183019
1=	1	1183020
1=	1	1183021
1=	1	1183022
1=	1	1183023
1=	1	1183024
1=	1	1183025
1=	1	1183026
1=	1	1183027
1=	1	1183028
1=	1	1183029
1=	1	1183030
1=	1	1183031
1=	1	1183032
1=	1	1183033
1=	1	1183034
1=	1	1184203
1=	1	1184204
1=	1	1184205
1=	1	1184207
1=	1	1184208
1=	1	1184209
1=	1	1184210
1=	1	1184211
1=	1	1184212
