name	family	highertaxon	interaction	host name	host family	host highertaxon	source
Hypotrachyna osseoalba	Parmeliaceae	Ascomycota	Associate:Commensal:Epiphyte	Avicennia	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ilyograpsus paludicola	Grapsidae	Decapoda	Associate:Commensal:Detritivore	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ilyograpsus paludicola	Grapsidae	Decapoda	Associate:Commensal:Detritivore	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ilyograpsus paludicola	Grapsidae	Decapoda	Associate:Commensal:Detritivore	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Ilyograpsus paludicola	Grapsidae	Decapoda	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Juncus kraussii	Juncaceae	Monocotyledoneae	Associate:Neutral	Apodasmia brownii	Restionaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Juncus kraussii	Juncaceae	Monocotyledoneae	Associate:Neutral	Austrostipa stipoides	Poaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Juncus kraussii	Juncaceae	Monocotyledoneae	Associate:Neutral	Casuarina glauca	Casuarinaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Juncus kraussii	Juncaceae	Monocotyledoneae	Associate:Neutral	Hemichroa pentandra	Amaranthaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Juncus kraussii	Juncaceae	Monocotyledoneae	Associate:Neutral	Samolus repens	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Juncus kraussii	Juncaceae	Monocotyledoneae	Associate:Neutral	Sarcocornia quinqueflora	Chenopodiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Kallichroma glabrum	Bionectriaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lampona	Lamponidae	Araneae	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leanobium	Anobiidae	Coleoptera	Associate:Commensal:Inhabits	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora achroa	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Excoecaria	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora alba	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Ceriops	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora arthothelinella	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora elatinoides	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora flavidofusca	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora flavopallida	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora helva	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora helva	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora helva	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Bruguiera	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora helva	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora leproplaca	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Excoecaria	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora tropica	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Excoecaria	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lecanora tropica	Lecanoraceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lejeunea flava	Lejeuneaceae	Marchantiophyta	Associate:Commensal:Epiphyte	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lejeunea flava	Lejeuneaceae	Marchantiophyta	Associate:Commensal:Epiphyte	Casuarina glauca	Casuarinaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lejeunea flava	Lejeuneaceae	Marchantiophyta	Associate:Commensal:Epiphyte	Excoecaria agallocha	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptochloa fusca	Poaceae	Monocotyledoneae	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptochloa fusca	Poaceae	Monocotyledoneae	Associate:Neutral	Hibiscus tiliaceus	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptochloa fusca	Poaceae	Monocotyledoneae	Associate:Neutral	Lumnitzera littorea	Combretaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptogium coralloideum	Collemataceae	Ascomycota	Associate:Commensal:Epiphyte	Rhizophora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptogium faciifictum	Collemataceae	Ascomycota	Associate:Commensal:Epiphyte	Avicennia	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptograpsus variegatus	Grapsidae	Decapoda	Associate:Commensal:Detritivore	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptograpsus variegatus	Grapsidae	Decapoda	Associate:Commensal:Detritivore	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptograpsus variegatus	Grapsidae	Decapoda	Associate:Commensal:Detritivore	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptolejeunea maculata	Lejeuneaceae	Marchantiophyta	Associate:Commensal:Epiphyte	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptolejeunea maculata	Lejeuneaceae	Marchantiophyta	Associate:Commensal:Epiphyte	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptolejeunea maculata	Lejeuneaceae	Marchantiophyta	Associate:Commensal:Epiphyte	Casuarina glauca	Casuarinaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Leptolejeunea maculata	Lejeuneaceae	Marchantiophyta	Associate:Commensal:Epiphyte	Excoecaria agallocha	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lignincola laevis	Halosphaeriaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lignincola laevis	Halosphaeriaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lignincola laevis	Halosphaeriaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Ceriops	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Littoraria scabra	Littorinidae	Caenogastropoda	Associate:Neutral	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Littoraria scabra	Littorinidae	Caenogastropoda	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Littoraria scabra	Littorinidae	Caenogastropoda	Associate:Neutral	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Littoraria scabra	Littorinidae	Caenogastropoda	Associate:Neutral	Sporobolus virginicus	Poaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Ceriops tagal	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Lumnitzera racemosa	Combretaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Acanthus ilicifolius	Acanthaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Acrostichum speciosum	Pteridaceae	Pteridophyta	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera cylindrica	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera exaristata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera parviflora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Camptostemon schultzii	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Ceriops pseudodecandra	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Cynometra iripa	Fabaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Diospyros geminata	Ebenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Excoecaria agallocha	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Heritiera littoralis	Sterculiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Nypa fruticans	Arecaceae	Monocotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Osbornia octodonta	Myrtaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Rhizophora apiculata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Scyphiphora hydrophylacea	Rubiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Sonneratia alba	Sonneratiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Sonneratia caseolaris	Lythraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Xylocarpus granatum	Meliaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera littorea	Combretaceae	Dicotyledoneae	Associate:Neutral	Xylocarpus moluccensis	Meliaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Excoecaria agallocha	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera cylindrica	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Acanthus ilicifolius	Acanthaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Acrostichum speciosum	Pteridaceae	Pteridophyta	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Aegialitis annulata	Plumbaginaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera exaristata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Bruguiera parviflora	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Camptostemon schultzii	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Ceriops pseudodecandra	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Ceriops tagal	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Cynometra iripa	Fabaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Heritiera littoralis	Sterculiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Hibiscus tiliaceus	Malvaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Lumnitzera littorea	Combretaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Osbornia octodonta	Myrtaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Rhizophora apiculata	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Scyphiphora hydrophylacea	Rubiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Xylocarpus granatum	Meliaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lumnitzera racemosa	Combretaceae	Dicotyledoneae	Associate:Neutral	Xylocarpus moluccensis	Meliaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lyrodus pedicellatus	Teredinidae	Bivalvia	Associate:Consumer:Parasite:Infects	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lysiana maritima	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Acacia polystachya	Fabaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lysiana maritima	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lysiana maritima	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Ceriops australis	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lysiana maritima	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Excoecaria ovalis	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Lysiana maritima	Loranthaceae	Dicotyledoneae	Associate:Consumer:Predator	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Macrocyttara expressa	Cossidae	Lepidoptera	Associate:Consumer:Predator	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Macromitrium aurescens	Orthotrichaceae	Bryophyta	Associate:Commensal:Epiphyte	Avicennia marina	Verbenaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Macromitrium aurescens	Orthotrichaceae	Bryophyta	Associate:Commensal:Epiphyte	Casuarina glauca	Casuarinaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Macromitrium aurescens	Orthotrichaceae	Bryophyta	Associate:Commensal:Epiphyte	Excoecaria agallocha	Euphorbiaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Macrophthalmus setosus	Ocypodidae	Decapoda	Associate:Neutral	Aegiceras corniculatum	Primulaceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Macrophthalmus setosus	Ocypodidae	Decapoda	Associate:Neutral	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Martesia striata	Pholadidae	Bivalvia	Associate:Consumer:Parasite:Infects	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Melaspilea mangrovei	Melaspileaceae	Ascomycota	Associate:Consumer:Parasite:Infects	Pemphis acidula	Lythraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Melita	Melitidae	Amphipoda	Associate:Commensal:Detritivore	Rhizophora stylosa	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
Melita	Melitidae	Amphipoda	Associate:Commensal:Detritivore	Bruguiera gymnorhiza	Rhizophoraceae	Dicotyledoneae	http://trin.org.au/pub/Mangroves/SemanticLinksReportList/discover.tsv Australian Mangrove and Saltmarsh Resource
