rank	count	cc_attributionURL
123=	1	http://biodiversity.org.au/afd.taxon/850d6123-2c2f-4dc8-b77b-709029222e18
123=	1	http://biodiversity.org.au/afd.taxon/851e0641-3f22-45ef-84df-4a72c98e9a66
123=	1	http://biodiversity.org.au/afd.taxon/851f5e32-9775-4bae-803a-41a08fbe3400
123=	1	http://biodiversity.org.au/afd.taxon/852b4942-9105-4bdb-b629-9593f4a42d98
123=	1	http://biodiversity.org.au/afd.taxon/852e8a36-31bc-4f3b-87f1-b148410aca2b
123=	1	http://biodiversity.org.au/afd.taxon/855b7a9b-f040-4e8b-9159-affb7c02eeef
123=	1	http://biodiversity.org.au/afd.taxon/85607057-9641-4f5b-9026-0950f4833c85
123=	1	http://biodiversity.org.au/afd.taxon/856e33fd-2389-4014-8eb5-c1abc85e2479
123=	1	http://biodiversity.org.au/afd.taxon/85aa8d1c-5628-48bb-b349-36175b887829
123=	1	http://biodiversity.org.au/afd.taxon/85ae8998-1a3f-4f86-8942-2e7fb72e491b
123=	1	http://biodiversity.org.au/afd.taxon/8606cd64-4da2-4916-aefe-3c88091401f2
123=	1	http://biodiversity.org.au/afd.taxon/8635ee53-32d6-43e4-82e8-245df7afcc89
123=	1	http://biodiversity.org.au/afd.taxon/8638ccf1-dfc0-4f31-a164-f55df550e3fb
123=	1	http://biodiversity.org.au/afd.taxon/863c8b2e-5f54-4e04-84e7-be1b8ff4c1bf
123=	1	http://biodiversity.org.au/afd.taxon/8651fb72-e573-43df-8701-3b24297e1b90
123=	1	http://biodiversity.org.au/afd.taxon/8666e64c-c3fc-41e6-88fa-51e0a9f0e4ef
123=	1	http://biodiversity.org.au/afd.taxon/86c9c86b-e27f-4521-815f-979b1f10527b
123=	1	http://biodiversity.org.au/afd.taxon/86ef41a8-aeef-402f-ab73-dada403b5c5c
123=	1	http://biodiversity.org.au/afd.taxon/87028b06-b2e6-4dfe-92f6-94d5ea6c1aa7
123=	1	http://biodiversity.org.au/afd.taxon/87061174-53e5-4f1b-ad43-4f0c0b8e5515
123=	1	http://biodiversity.org.au/afd.taxon/872dc7f2-106a-4f37-96b5-39999fa6c1c5
123=	1	http://biodiversity.org.au/afd.taxon/8743f83e-0185-4393-8eb2-8ef832a9e48a
123=	1	http://biodiversity.org.au/afd.taxon/8773505b-912b-47b4-94cc-c60fb0f202a1
123=	1	http://biodiversity.org.au/afd.taxon/878b07fa-e011-4e27-9851-70ae5727bdfa
123=	1	http://biodiversity.org.au/afd.taxon/8791b3ac-200d-4e84-9335-e074ffdb22e7
123=	1	http://biodiversity.org.au/afd.taxon/8792621e-e75d-43d5-aea1-c8ffb9637656
123=	1	http://biodiversity.org.au/afd.taxon/8797c2e5-eb71-460b-8e71-b9b7182f835a
123=	1	http://biodiversity.org.au/afd.taxon/87a6c7ff-f9ea-4a11-bf23-846710c1926e
123=	1	http://biodiversity.org.au/afd.taxon/87a9ee35-101c-4b72-824d-d6fe8f71a095
123=	1	http://biodiversity.org.au/afd.taxon/87af504d-3b84-4c26-8d35-e8927ec75587
123=	1	http://biodiversity.org.au/afd.taxon/87b586c7-0699-4ed6-b4fa-994c2d8d8d97
123=	1	http://biodiversity.org.au/afd.taxon/87cf2a41-07c4-43a9-ae09-c8688b866120
123=	1	http://biodiversity.org.au/afd.taxon/88025afd-549b-47d4-8a6b-27dce8160d9f
123=	1	http://biodiversity.org.au/afd.taxon/8803cee1-dfac-435e-87d5-5339d4c99408
123=	1	http://biodiversity.org.au/afd.taxon/888c1494-a127-4c51-ac47-7c972789d422
123=	1	http://biodiversity.org.au/afd.taxon/889d5fa8-eaea-4c91-b178-8ea23f69fe6c
123=	1	http://biodiversity.org.au/afd.taxon/88dc2eac-1a3b-4b65-9b60-1849dd6a0310
123=	1	http://biodiversity.org.au/afd.taxon/88fc0bd5-abc0-4e49-9885-c2b49f387524
123=	1	http://biodiversity.org.au/afd.taxon/88fdc8f3-f81e-44b3-b921-e73162aa82b1
123=	1	http://biodiversity.org.au/afd.taxon/89109afc-1fbb-49a4-9c51-d790afc970d8
123=	1	http://biodiversity.org.au/afd.taxon/8914a811-9df0-4b4d-b4ec-83595ac251bb
123=	1	http://biodiversity.org.au/afd.taxon/89335d04-e539-469e-beba-a29d9ec47371
123=	1	http://biodiversity.org.au/afd.taxon/895ade0a-8dcf-449f-88f3-6c54b18527f3
123=	1	http://biodiversity.org.au/afd.taxon/895b9680-1b51-405c-91af-23bcac6824cd
123=	1	http://biodiversity.org.au/afd.taxon/8961d394-46f2-4cb8-b8a2-35fc92b9a3f4
123=	1	http://biodiversity.org.au/afd.taxon/89844d28-e488-4b34-a4b4-134d2a9b619a
123=	1	http://biodiversity.org.au/afd.taxon/898d72ef-34bc-4795-9e9b-369af06bdccd
123=	1	http://biodiversity.org.au/afd.taxon/898fb603-0152-43e7-bc23-8022521e3530
123=	1	http://biodiversity.org.au/afd.taxon/8990c32d-d718-433b-a298-13283c5f9a64
123=	1	http://biodiversity.org.au/afd.taxon/8994255e-cd4d-4d15-9b30-f03c41de1d4c
123=	1	http://biodiversity.org.au/afd.taxon/89cbde2e-233e-4d27-bbee-2e417af205b4
123=	1	http://biodiversity.org.au/afd.taxon/89ec0bf6-2748-4436-bac2-a8ef7b6adb23
123=	1	http://biodiversity.org.au/afd.taxon/89f458c7-46da-45ff-abe9-39a08b89f249
123=	1	http://biodiversity.org.au/afd.taxon/8a02f5e6-e55a-461f-8d7a-8629779e1bb9
123=	1	http://biodiversity.org.au/afd.taxon/8a1131e3-c9b2-4632-bbfc-2b072769a47d
123=	1	http://biodiversity.org.au/afd.taxon/8a1f2599-e8ec-4e76-92fd-d9bfedc00dae
123=	1	http://biodiversity.org.au/afd.taxon/8a640fd2-aedb-4bac-9578-9de55501b7b0
123=	1	http://biodiversity.org.au/afd.taxon/8a73bada-abac-4adb-8ecc-ba528285dac3
123=	1	http://biodiversity.org.au/afd.taxon/8a78c03d-8dec-4764-add9-26389a835575
123=	1	http://biodiversity.org.au/afd.taxon/8ad24846-d1ad-4fcc-a9f2-735e89d4e38f
123=	1	http://biodiversity.org.au/afd.taxon/8af80166-816d-4e80-bf1c-58c9bcc06d9b
123=	1	http://biodiversity.org.au/afd.taxon/8afd4c61-d36c-4d9a-ac69-2a5958a86dbf
123=	1	http://biodiversity.org.au/afd.taxon/8b1f1cec-dad0-4666-a023-08655a6cf89f
123=	1	http://biodiversity.org.au/afd.taxon/8b807a97-d25b-4271-a8b8-fe2c2de76e72
123=	1	http://biodiversity.org.au/afd.taxon/8bace9f4-1fd0-4c3d-89a2-df941357fa40
123=	1	http://biodiversity.org.au/afd.taxon/8bc7149c-3b5a-44da-9c01-963317fcc6ec
123=	1	http://biodiversity.org.au/afd.taxon/8bdbecdc-da03-445f-be0d-9cdf9a9ef1eb
123=	1	http://biodiversity.org.au/afd.taxon/8bf655b0-5f91-41aa-8b4d-0267daf7c5f5
123=	1	http://biodiversity.org.au/afd.taxon/8c112b0d-fbb3-4fb5-b520-5ea1deafdde2
123=	1	http://biodiversity.org.au/afd.taxon/8c47c1cd-c7c3-4b30-b26a-a18e0e9798fa
123=	1	http://biodiversity.org.au/afd.taxon/8c65f731-99c9-45f0-a214-583744c92f92
123=	1	http://biodiversity.org.au/afd.taxon/8c91266d-0bfe-40ed-bf31-4d170777e23c
123=	1	http://biodiversity.org.au/afd.taxon/8cae0f2b-b157-4606-a641-9fdb532ec304
123=	1	http://biodiversity.org.au/afd.taxon/8cc7f657-f056-4f7f-bbb5-d48c4741c2e6
123=	1	http://biodiversity.org.au/afd.taxon/8cce6f83-73c8-4d2c-b1aa-9f74ceda01a2
123=	1	http://biodiversity.org.au/afd.taxon/8d0a77d4-494b-4348-945e-bfb85f1abe54
123=	1	http://biodiversity.org.au/afd.taxon/8d1554e2-5a3a-41ea-9f6b-74b2b313fac9
123=	1	http://biodiversity.org.au/afd.taxon/8d65e84c-c486-4bb5-a2c4-182d3fc31822
123=	1	http://biodiversity.org.au/afd.taxon/8dcf7d62-98f9-49e9-a09a-7ee7da4fd2e8
123=	1	http://biodiversity.org.au/afd.taxon/8dd8baff-fcc2-436c-987c-393893d8458e
123=	1	http://biodiversity.org.au/afd.taxon/8de80a8b-1d4d-4437-94f8-d3fa9b99bf97
123=	1	http://biodiversity.org.au/afd.taxon/8e2392f4-4c5c-4a7a-bd33-7e6cdd1ae01c
123=	1	http://biodiversity.org.au/afd.taxon/8e73d200-c01e-440a-b9ea-9cc76cf1d07c
123=	1	http://biodiversity.org.au/afd.taxon/8e7efd9f-4fb9-4b3f-84a8-6ba4a5daeaf5
123=	1	http://biodiversity.org.au/afd.taxon/8e8070dd-688e-407f-8044-963a90b29d5e
123=	1	http://biodiversity.org.au/afd.taxon/8eb9a976-e140-43c2-9778-ea17186c394f
123=	1	http://biodiversity.org.au/afd.taxon/8ec0e88f-4b7e-4c87-8dae-3de0cd72e8e3
123=	1	http://biodiversity.org.au/afd.taxon/8ecd2cad-027b-43b3-b8a5-b5c151caa32f
123=	1	http://biodiversity.org.au/afd.taxon/8eefc4f4-4c45-400e-a4ed-51710f60919b
123=	1	http://biodiversity.org.au/afd.taxon/8f2d67d1-7a27-46a5-bc52-e00ded6061f0
123=	1	http://biodiversity.org.au/afd.taxon/8f3a0819-e550-442a-88e5-502799407391
123=	1	http://biodiversity.org.au/afd.taxon/8f65e70f-07a9-4f42-a742-82b93594f33a
123=	1	http://biodiversity.org.au/afd.taxon/8f88f1d5-f990-47ac-85af-8ed043e5e7d3
123=	1	http://biodiversity.org.au/afd.taxon/8f9a9700-2695-4d1f-9246-6ccfcb3c24f7
123=	1	http://biodiversity.org.au/afd.taxon/8fb2384c-88a2-4444-a05c-65fcfa2142b3
123=	1	http://biodiversity.org.au/afd.taxon/8fde504c-8b5a-4e0c-b282-7fded1c87954
123=	1	http://biodiversity.org.au/afd.taxon/8ff700a9-a7ac-4c71-9c93-f31cc150ca5f
123=	1	http://biodiversity.org.au/afd.taxon/901f525d-6b52-4219-908d-64b44aa17890
123=	1	http://biodiversity.org.au/afd.taxon/904fec1b-695f-475f-a0df-57655500d0e5
123=	1	http://biodiversity.org.au/afd.taxon/9068218a-8a45-4f6d-baae-fb893695e577
123=	1	http://biodiversity.org.au/afd.taxon/909f3bb3-41e6-4b43-b5eb-90b6b342d449
123=	1	http://biodiversity.org.au/afd.taxon/90bc28db-5144-4597-ba8d-90e2bd6e79a2
123=	1	http://biodiversity.org.au/afd.taxon/90c0cf74-d558-45e5-90bc-c3e01fa3688f
123=	1	http://biodiversity.org.au/afd.taxon/90c6c6e4-b6b9-48b1-a166-e1b91c700380
123=	1	http://biodiversity.org.au/afd.taxon/90c9095d-e783-4815-be49-9aa3abf52681
123=	1	http://biodiversity.org.au/afd.taxon/90e138dc-79d2-47bf-a466-5d549336e821
123=	1	http://biodiversity.org.au/afd.taxon/911c033a-19bf-4eb3-abf8-56742a0131ef
123=	1	http://biodiversity.org.au/afd.taxon/911c9b1b-80a1-48d0-8cd0-bb3c59c0b9c6
123=	1	http://biodiversity.org.au/afd.taxon/91555a59-2ca0-4dcb-a7b7-83e972b6e919
123=	1	http://biodiversity.org.au/afd.taxon/915d0876-ffe5-40e5-9991-13c8e27f26ab
123=	1	http://biodiversity.org.au/afd.taxon/917ada2c-f681-48ea-bc0d-1d9e826a5a1d
123=	1	http://biodiversity.org.au/afd.taxon/919a398f-023e-4923-90e3-26787fc369e2
123=	1	http://biodiversity.org.au/afd.taxon/91a4a1e7-224f-4e20-9000-8eda6d583b5c
123=	1	http://biodiversity.org.au/afd.taxon/91c1fa2e-2fb8-4cc5-8131-8be1739780d5
123=	1	http://biodiversity.org.au/afd.taxon/91fce6bf-56bf-4ddf-9c45-933452d30fbd
123=	1	http://biodiversity.org.au/afd.taxon/91fd414e-c55d-4238-b9a6-b09e98d13b27
123=	1	http://biodiversity.org.au/afd.taxon/920799cb-e118-4cc3-a2bf-70145356ab69
123=	1	http://biodiversity.org.au/afd.taxon/92109c40-c869-4889-8c18-6e110de3db35
123=	1	http://biodiversity.org.au/afd.taxon/923d114e-397a-413c-9de0-d956acdd53b7
123=	1	http://biodiversity.org.au/afd.taxon/9256765c-cfc2-4845-b3ba-db91856f7097
123=	1	http://biodiversity.org.au/afd.taxon/925af66c-4c3c-478a-92e6-8eec55722661
123=	1	http://biodiversity.org.au/afd.taxon/925f528e-ca47-4053-ac23-7a10f87e2911
123=	1	http://biodiversity.org.au/afd.taxon/926724be-33a9-49e6-bec0-4f3ce568b77d
123=	1	http://biodiversity.org.au/afd.taxon/9276a202-d5ae-4da4-862a-a8eccf678be9
123=	1	http://biodiversity.org.au/afd.taxon/929463a6-fd7a-43b1-9da6-e73a76ea8d2a
123=	1	http://biodiversity.org.au/afd.taxon/929a8a41-2512-4a90-991b-6afe328159eb
123=	1	http://biodiversity.org.au/afd.taxon/92a7e2eb-617c-4cbd-a4a7-d2b0461d0c9d
123=	1	http://biodiversity.org.au/afd.taxon/92e61efc-a0e6-41f8-896a-1a69e6b07e68
123=	1	http://biodiversity.org.au/afd.taxon/9303d20e-99f1-47c4-9f01-fae3ef67ebb6
123=	1	http://biodiversity.org.au/afd.taxon/932477fb-8cbb-4b7f-8095-8b1cb9569de5
123=	1	http://biodiversity.org.au/afd.taxon/93729ea1-2392-417a-be90-062f8a956c73
123=	1	http://biodiversity.org.au/afd.taxon/937fecfa-c527-476e-8764-5b12a3c52786
123=	1	http://biodiversity.org.au/afd.taxon/9386c644-d62e-41a0-befa-4de39134743c
123=	1	http://biodiversity.org.au/afd.taxon/938f8b74-566f-4aa5-acbf-b6887787e31e
123=	1	http://biodiversity.org.au/afd.taxon/93cf9540-b750-4d54-a895-5e0fe18177a5
123=	1	http://biodiversity.org.au/afd.taxon/93dd025e-1b2d-4cf7-95ce-f5068120f97d
123=	1	http://biodiversity.org.au/afd.taxon/93e30e5f-a58a-4424-b48e-b33aa1f6cff4
123=	1	http://biodiversity.org.au/afd.taxon/93f80681-ba79-419c-97fb-a918317e78ed
123=	1	http://biodiversity.org.au/afd.taxon/942dce65-115b-4c9c-8b43-28df40b2ec46
123=	1	http://biodiversity.org.au/afd.taxon/942f6cee-44ad-41ba-8bad-77e7356411f5
123=	1	http://biodiversity.org.au/afd.taxon/944ce36c-b479-4f87-9bdf-a11b2831daba
123=	1	http://biodiversity.org.au/afd.taxon/945d7f43-f683-494f-9aec-f00b2acbc571
123=	1	http://biodiversity.org.au/afd.taxon/946f0f47-41ef-49b6-9a7b-6d236d827af7
123=	1	http://biodiversity.org.au/afd.taxon/9485f48c-8a82-427e-b7f1-dca62b7e02fb
123=	1	http://biodiversity.org.au/afd.taxon/94ade352-2d72-4f63-9c8b-23e957a3fe2d
123=	1	http://biodiversity.org.au/afd.taxon/94ba9a28-7a39-4605-905b-dbc958c2767d
123=	1	http://biodiversity.org.au/afd.taxon/94d98939-0631-44e6-8e20-dbef7b7f15a3
123=	1	http://biodiversity.org.au/afd.taxon/94e3c3ba-0c33-4613-af82-541cf91d3166
123=	1	http://biodiversity.org.au/afd.taxon/94e6cc8f-c70a-4bc3-b222-a1e1cc3692bf
123=	1	http://biodiversity.org.au/afd.taxon/956b86f6-f872-44fc-9d7e-3e06dafa1368
123=	1	http://biodiversity.org.au/afd.taxon/956d14e5-2517-4624-b066-2f21cf1bace2
123=	1	http://biodiversity.org.au/afd.taxon/958853c6-575e-4dfd-a556-45ba9c7c788d
123=	1	http://biodiversity.org.au/afd.taxon/958d872d-58b1-4bc8-bb8f-05be42d975a2
123=	1	http://biodiversity.org.au/afd.taxon/95a3e319-54e2-4a22-a274-aa6b9a9d53b8
123=	1	http://biodiversity.org.au/afd.taxon/95ebfd6c-c728-43e5-935d-124dc71da578
123=	1	http://biodiversity.org.au/afd.taxon/96201abf-d7af-42b6-b076-57c54120321c
123=	1	http://biodiversity.org.au/afd.taxon/963f6fe6-9af5-4530-931c-8eec8f69d716
123=	1	http://biodiversity.org.au/afd.taxon/96666185-64ec-4aa5-a8de-7aabc4db3c06
123=	1	http://biodiversity.org.au/afd.taxon/96940c7a-71a4-4f1c-ba3f-dcadf6bc58c3
123=	1	http://biodiversity.org.au/afd.taxon/96a23c87-48e3-4ed8-9c16-f6125599818f
123=	1	http://biodiversity.org.au/afd.taxon/96a78867-272d-4f26-baca-76f6dcc54891
123=	1	http://biodiversity.org.au/afd.taxon/96b2c4cf-3681-472c-bfe5-b89ca7333cdb
123=	1	http://biodiversity.org.au/afd.taxon/96cdd31f-933d-453d-a045-0c3b9bd774ec
123=	1	http://biodiversity.org.au/afd.taxon/9720ea1b-dcf7-4d76-bf67-59e5723b1dd1
123=	1	http://biodiversity.org.au/afd.taxon/973ed4b4-23bb-4ebe-a19b-eb2b6e05a155
123=	1	http://biodiversity.org.au/afd.taxon/97ae6468-9639-40a6-926b-973dadc5e635
123=	1	http://biodiversity.org.au/afd.taxon/97ee0555-b7d8-430e-8ed6-892f24edcb60
123=	1	http://biodiversity.org.au/afd.taxon/981f1dd7-3396-4f4a-ae7b-f2f25d153258
123=	1	http://biodiversity.org.au/afd.taxon/98236b00-3941-4f57-9de1-0724e6569c0d
123=	1	http://biodiversity.org.au/afd.taxon/9849f6b4-99d5-4efb-8639-87244cc1e53d
123=	1	http://biodiversity.org.au/afd.taxon/98547de4-5560-4b38-811a-d08a02bd7c8a
123=	1	http://biodiversity.org.au/afd.taxon/9874f740-9e4f-4b5c-8218-69acdfb3457c
123=	1	http://biodiversity.org.au/afd.taxon/989eec2d-aaca-439c-be94-56f001098541
123=	1	http://biodiversity.org.au/afd.taxon/98a32ceb-e2c7-4958-a2eb-16c0f3aae749
123=	1	http://biodiversity.org.au/afd.taxon/98c02f5c-ad23-4b78-9647-bea65c0389d5
123=	1	http://biodiversity.org.au/afd.taxon/98c9ab6b-78e9-4d1e-b5a6-578119629de3
123=	1	http://biodiversity.org.au/afd.taxon/98db181d-7b6f-4752-a51c-77c6eba22192
123=	1	http://biodiversity.org.au/afd.taxon/98dbc8b5-6ef0-4f9b-9b5d-325ef2f45982
123=	1	http://biodiversity.org.au/afd.taxon/98e20566-31e3-49c5-9e46-0c0c9b44c91e
123=	1	http://biodiversity.org.au/afd.taxon/99188f48-c875-4f46-9ed0-1ea9c203b992
123=	1	http://biodiversity.org.au/afd.taxon/992f9cf7-c6a9-457a-87fa-fa03da573519
123=	1	http://biodiversity.org.au/afd.taxon/993fe076-ccab-435f-80b1-45df77f5e44d
123=	1	http://biodiversity.org.au/afd.taxon/9953424d-6b7c-4d25-9599-c011da141576
123=	1	http://biodiversity.org.au/afd.taxon/99720c8c-764a-4f04-acef-84680ac616c5
123=	1	http://biodiversity.org.au/afd.taxon/997c8047-2855-4ea8-ae9a-71ab3cf533e5
123=	1	http://biodiversity.org.au/afd.taxon/99981484-390a-4ba9-baba-1505aee1baf7
123=	1	http://biodiversity.org.au/afd.taxon/99a30dea-294a-42c1-b176-fc937156a85d
123=	1	http://biodiversity.org.au/afd.taxon/99b4d998-1e18-4716-bce9-6ab67a0f05f4
123=	1	http://biodiversity.org.au/afd.taxon/99d21451-a612-4d39-bd62-0428f0443cdb
123=	1	http://biodiversity.org.au/afd.taxon/9a098496-5420-47d7-ba45-256ab86197d0
123=	1	http://biodiversity.org.au/afd.taxon/9a2da8ae-b23b-4616-b127-bdccba706f81
123=	1	http://biodiversity.org.au/afd.taxon/9a34e90a-295f-4163-9c38-04ac5664cd57
123=	1	http://biodiversity.org.au/afd.taxon/9a442833-90e5-4d0e-865e-acc3510d9fb8
123=	1	http://biodiversity.org.au/afd.taxon/9a552ff4-311f-46bb-a878-5151193a087f
123=	1	http://biodiversity.org.au/afd.taxon/9a61352d-8797-44c8-bbb6-b479d7f35a41
123=	1	http://biodiversity.org.au/afd.taxon/9a663f9b-1fdf-4475-9f54-07fe7625dc05
123=	1	http://biodiversity.org.au/afd.taxon/9a6a7cd9-3429-4b1c-919d-ea83fa0a6c2a
123=	1	http://biodiversity.org.au/afd.taxon/9a890c0c-936c-46b5-8ee6-978f34f973f9
123=	1	http://biodiversity.org.au/afd.taxon/9a99d27a-2efd-4b12-aea5-2c6e08db87fa
123=	1	http://biodiversity.org.au/afd.taxon/9a9effac-ed4e-45cd-b013-95f6f35183e9
123=	1	http://biodiversity.org.au/afd.taxon/9aab4f15-b8e8-4457-bacc-26980097202b
123=	1	http://biodiversity.org.au/afd.taxon/9ad77386-e6e8-4feb-9cd3-c4a2970cee4d
123=	1	http://biodiversity.org.au/afd.taxon/9ad8524b-a1a4-41d7-b366-51586c373d8f
123=	1	http://biodiversity.org.au/afd.taxon/9afa3279-ab01-41e6-a09a-792557e1879f
123=	1	http://biodiversity.org.au/afd.taxon/9afd4809-7bcf-4bcf-8193-3576f5d11104
123=	1	http://biodiversity.org.au/afd.taxon/9b0dd9a5-69ea-4642-998a-21d1e2d7d524
123=	1	http://biodiversity.org.au/afd.taxon/9b0df894-470e-4eab-be74-fcbe738dac8d
123=	1	http://biodiversity.org.au/afd.taxon/9b2c47ca-0dd4-4865-96c0-8afff9760e2c
123=	1	http://biodiversity.org.au/afd.taxon/9b335f52-8d29-4f3c-8ad2-fef49acf64bb
123=	1	http://biodiversity.org.au/afd.taxon/9b7a92c2-6cb8-483e-934d-e1a1e17695db
123=	1	http://biodiversity.org.au/afd.taxon/9b7e4ed7-243c-4a8a-88cb-e5caa097b363
123=	1	http://biodiversity.org.au/afd.taxon/9b97e3b3-10b5-4e80-b952-e7c1aaa04c78
123=	1	http://biodiversity.org.au/afd.taxon/9bb4bf35-251e-4b0a-8cbc-ceb3be1612f6
123=	1	http://biodiversity.org.au/afd.taxon/9bbf9713-4f3c-4ed0-9bca-285014bf8f2d
123=	1	http://biodiversity.org.au/afd.taxon/9bc43ace-965a-427a-b9da-f37ffd413770
123=	1	http://biodiversity.org.au/afd.taxon/9bc80a5b-fff0-42b9-a864-6358c7dfbaed
123=	1	http://biodiversity.org.au/afd.taxon/9bcc0385-e30e-46bb-bd68-81953d2657b9
123=	1	http://biodiversity.org.au/afd.taxon/9bd5d1f2-6d04-41b2-80c3-c1877cdb3626
123=	1	http://biodiversity.org.au/afd.taxon/9c0bdde3-638e-4928-b1a9-e5ac60393268
123=	1	http://biodiversity.org.au/afd.taxon/9c187699-6fb9-458f-9f02-bdc8575f0592
123=	1	http://biodiversity.org.au/afd.taxon/9c1d594c-f3ac-4a72-be4a-8229564e447e
123=	1	http://biodiversity.org.au/afd.taxon/9c3bcf2f-f84d-4d6f-8f83-238dc6a14404
123=	1	http://biodiversity.org.au/afd.taxon/9c44cfaa-8562-4667-b5bf-1ee3cdfec23f
123=	1	http://biodiversity.org.au/afd.taxon/9c44d39c-77f1-4c01-bc04-ca1b338267db
123=	1	http://biodiversity.org.au/afd.taxon/9c5135d7-217f-4f99-9cbd-ec4c688df695
123=	1	http://biodiversity.org.au/afd.taxon/9c6567e8-5e3d-4ca0-a38b-b6b47680c3af
123=	1	http://biodiversity.org.au/afd.taxon/9c7a4864-c8f2-4ef0-b9a1-4e6afe438b5f
123=	1	http://biodiversity.org.au/afd.taxon/9c99788e-7bea-412e-b4c6-f8604d7f0975
123=	1	http://biodiversity.org.au/afd.taxon/9c9b54ca-9432-4880-9dae-a8f319c87f7b
123=	1	http://biodiversity.org.au/afd.taxon/9ca1dd33-5bdc-4c98-bf7d-173959c2b42b
123=	1	http://biodiversity.org.au/afd.taxon/9cc7b770-b5f4-45ab-99f5-6eaca7ad1043
123=	1	http://biodiversity.org.au/afd.taxon/9cebe997-031c-4b68-a7bd-d5ef729d2c84
123=	1	http://biodiversity.org.au/afd.taxon/9d2ae94d-4367-47b1-bd0a-c0cd86c2fbc6
123=	1	http://biodiversity.org.au/afd.taxon/9d2be69a-48f6-40fe-9c5a-48961bbc9f47
123=	1	http://biodiversity.org.au/afd.taxon/9d330114-1364-4c48-8a85-b3041d495719
123=	1	http://biodiversity.org.au/afd.taxon/9d4e6097-7fc1-4e34-998d-2515003cccaf
123=	1	http://biodiversity.org.au/afd.taxon/9d5a195e-b6c0-4c88-a761-bc84ab63e087
123=	1	http://biodiversity.org.au/afd.taxon/9d5bc673-c614-4f08-9892-3e4eb6999d3b
123=	1	http://biodiversity.org.au/afd.taxon/9db72a50-0139-47e1-9e29-ac68b1a92f75
123=	1	http://biodiversity.org.au/afd.taxon/9dbb8b47-703a-4276-8cf5-6c63b127cd49
123=	1	http://biodiversity.org.au/afd.taxon/9dbf79fd-e9b3-4f13-9592-b722d872dbc5
123=	1	http://biodiversity.org.au/afd.taxon/9dfd6cab-22be-49b3-9b98-d0750a7fa807
123=	1	http://biodiversity.org.au/afd.taxon/9e039341-2f67-4826-be1a-c69e4e719591
123=	1	http://biodiversity.org.au/afd.taxon/9e242ae1-eff9-4c8a-8800-21f0d89372a9
123=	1	http://biodiversity.org.au/afd.taxon/9e36c5b1-9771-427b-be0e-91cd70645661
123=	1	http://biodiversity.org.au/afd.taxon/9e484e10-71d1-40a3-9a13-223d8134a0ab
123=	1	http://biodiversity.org.au/afd.taxon/9e4aa3eb-5786-484f-9dd0-2acf6a197f6c
123=	1	http://biodiversity.org.au/afd.taxon/9e963082-e3fb-40bc-8d60-74814cabd217
123=	1	http://biodiversity.org.au/afd.taxon/9ec925c9-726a-4d2b-bbf5-2b580d5dfdf2
123=	1	http://biodiversity.org.au/afd.taxon/9ed9423e-a35e-4e71-b988-0b36d736f1fd
123=	1	http://biodiversity.org.au/afd.taxon/9edce145-79a3-490c-8788-5d0e027da517
123=	1	http://biodiversity.org.au/afd.taxon/9ef925b5-e376-4c45-b95d-0524df44a16f
123=	1	http://biodiversity.org.au/afd.taxon/9f094ecb-29d4-4962-a444-7cb727a7f5d8
123=	1	http://biodiversity.org.au/afd.taxon/9f320af9-491c-44fa-8a1e-0ce7d4a779df
123=	1	http://biodiversity.org.au/afd.taxon/9f4dcf5b-ac6a-4aa5-a039-9e3c049c9a49
123=	1	http://biodiversity.org.au/afd.taxon/9fa46cd6-b1e5-43f9-bd90-e3e9b60ee5d3
123=	1	http://biodiversity.org.au/afd.taxon/9fa74eda-8742-4383-b5a9-5a06390c7c36
123=	1	http://biodiversity.org.au/afd.taxon/9fb79548-a55c-41e6-b8aa-3f068ad65b98
123=	1	http://biodiversity.org.au/afd.taxon/9fce85ae-9959-4474-a177-fe231d1dc200
123=	1	http://biodiversity.org.au/afd.taxon/9fdd1707-3c17-46c8-9e74-f2e48900f4b0
123=	1	http://biodiversity.org.au/afd.taxon/a0038a9b-a04d-4d82-9bca-33acc508bc70
123=	1	http://biodiversity.org.au/afd.taxon/a00fb050-9fc8-4dee-b1e4-b43880d677f3
123=	1	http://biodiversity.org.au/afd.taxon/a013909a-c754-4f96-99c0-352bb0428b8c
123=	1	http://biodiversity.org.au/afd.taxon/a0159458-0f95-4bf0-87bd-9091257e1d0c
123=	1	http://biodiversity.org.au/afd.taxon/a01a1837-451f-4bfd-89a5-739afec1e15c
123=	1	http://biodiversity.org.au/afd.taxon/a028f575-7b30-4a66-ad3e-1c0a5f006efa
123=	1	http://biodiversity.org.au/afd.taxon/a02a9a04-6fb7-4b90-afe6-fd24c0530540
123=	1	http://biodiversity.org.au/afd.taxon/a0736b47-ecec-4bb1-a707-e8e6d316c005
123=	1	http://biodiversity.org.au/afd.taxon/a099b622-553f-477b-ba39-01be5074d3d7
123=	1	http://biodiversity.org.au/afd.taxon/a09f3967-db31-4aff-98d5-8e2d7ea230b0
123=	1	http://biodiversity.org.au/afd.taxon/a0a6cb95-0886-476f-a8e4-ff54bba6cdf6
123=	1	http://biodiversity.org.au/afd.taxon/a0e27fb4-e73c-4404-8ece-f4b553286363
123=	1	http://biodiversity.org.au/afd.taxon/a0ea8225-4d13-4e6c-b342-d170e1343556
