rank	count	NAME_LSID
123=	1	urn:lsid:biodiversity.org.au:afd.name:355449
123=	1	urn:lsid:biodiversity.org.au:afd.name:355606
123=	1	urn:lsid:biodiversity.org.au:afd.name:355607
123=	1	urn:lsid:biodiversity.org.au:afd.name:355623
123=	1	urn:lsid:biodiversity.org.au:afd.name:356193
123=	1	urn:lsid:biodiversity.org.au:afd.name:356202
123=	1	urn:lsid:biodiversity.org.au:afd.name:356203
123=	1	urn:lsid:biodiversity.org.au:afd.name:356204
123=	1	urn:lsid:biodiversity.org.au:afd.name:356217
123=	1	urn:lsid:biodiversity.org.au:afd.name:356425
123=	1	urn:lsid:biodiversity.org.au:afd.name:356446
123=	1	urn:lsid:biodiversity.org.au:afd.name:356786
123=	1	urn:lsid:biodiversity.org.au:afd.name:356834
123=	1	urn:lsid:biodiversity.org.au:afd.name:356907
123=	1	urn:lsid:biodiversity.org.au:afd.name:356929
123=	1	urn:lsid:biodiversity.org.au:afd.name:357181
123=	1	urn:lsid:biodiversity.org.au:afd.name:357198
123=	1	urn:lsid:biodiversity.org.au:afd.name:357200
123=	1	urn:lsid:biodiversity.org.au:afd.name:357592
123=	1	urn:lsid:biodiversity.org.au:afd.name:357782
123=	1	urn:lsid:biodiversity.org.au:afd.name:358201
123=	1	urn:lsid:biodiversity.org.au:afd.name:358251
123=	1	urn:lsid:biodiversity.org.au:afd.name:358365
123=	1	urn:lsid:biodiversity.org.au:afd.name:358372
123=	1	urn:lsid:biodiversity.org.au:afd.name:358493
123=	1	urn:lsid:biodiversity.org.au:afd.name:358495
123=	1	urn:lsid:biodiversity.org.au:afd.name:359018
123=	1	urn:lsid:biodiversity.org.au:afd.name:359035
123=	1	urn:lsid:biodiversity.org.au:afd.name:359223
123=	1	urn:lsid:biodiversity.org.au:afd.name:359224
123=	1	urn:lsid:biodiversity.org.au:afd.name:359238
123=	1	urn:lsid:biodiversity.org.au:afd.name:359241
123=	1	urn:lsid:biodiversity.org.au:afd.name:359373
123=	1	urn:lsid:biodiversity.org.au:afd.name:359398
123=	1	urn:lsid:biodiversity.org.au:afd.name:359565
123=	1	urn:lsid:biodiversity.org.au:afd.name:359761
123=	1	urn:lsid:biodiversity.org.au:afd.name:359763
123=	1	urn:lsid:biodiversity.org.au:afd.name:360003
123=	1	urn:lsid:biodiversity.org.au:afd.name:360090
123=	1	urn:lsid:biodiversity.org.au:afd.name:360543
123=	1	urn:lsid:biodiversity.org.au:afd.name:360622
123=	1	urn:lsid:biodiversity.org.au:afd.name:360893
123=	1	urn:lsid:biodiversity.org.au:afd.name:360928
123=	1	urn:lsid:biodiversity.org.au:afd.name:360929
123=	1	urn:lsid:biodiversity.org.au:afd.name:360930
123=	1	urn:lsid:biodiversity.org.au:afd.name:360931
123=	1	urn:lsid:biodiversity.org.au:afd.name:361241
123=	1	urn:lsid:biodiversity.org.au:afd.name:361436
123=	1	urn:lsid:biodiversity.org.au:afd.name:361474
123=	1	urn:lsid:biodiversity.org.au:afd.name:361476
123=	1	urn:lsid:biodiversity.org.au:afd.name:361579
123=	1	urn:lsid:biodiversity.org.au:afd.name:361587
123=	1	urn:lsid:biodiversity.org.au:afd.name:361798
123=	1	urn:lsid:biodiversity.org.au:afd.name:361899
123=	1	urn:lsid:biodiversity.org.au:afd.name:362154
123=	1	urn:lsid:biodiversity.org.au:afd.name:362155
123=	1	urn:lsid:biodiversity.org.au:afd.name:362156
123=	1	urn:lsid:biodiversity.org.au:afd.name:362157
123=	1	urn:lsid:biodiversity.org.au:afd.name:362374
123=	1	urn:lsid:biodiversity.org.au:afd.name:362472
123=	1	urn:lsid:biodiversity.org.au:afd.name:362473
123=	1	urn:lsid:biodiversity.org.au:afd.name:362705
123=	1	urn:lsid:biodiversity.org.au:afd.name:362706
123=	1	urn:lsid:biodiversity.org.au:afd.name:362757
123=	1	urn:lsid:biodiversity.org.au:afd.name:362861
123=	1	urn:lsid:biodiversity.org.au:afd.name:362969
123=	1	urn:lsid:biodiversity.org.au:afd.name:363044
123=	1	urn:lsid:biodiversity.org.au:afd.name:363249
123=	1	urn:lsid:biodiversity.org.au:afd.name:363258
123=	1	urn:lsid:biodiversity.org.au:afd.name:363301
123=	1	urn:lsid:biodiversity.org.au:afd.name:363303
123=	1	urn:lsid:biodiversity.org.au:afd.name:363374
123=	1	urn:lsid:biodiversity.org.au:afd.name:363375
123=	1	urn:lsid:biodiversity.org.au:afd.name:363376
123=	1	urn:lsid:biodiversity.org.au:afd.name:363377
123=	1	urn:lsid:biodiversity.org.au:afd.name:363378
123=	1	urn:lsid:biodiversity.org.au:afd.name:363400
123=	1	urn:lsid:biodiversity.org.au:afd.name:363685
123=	1	urn:lsid:biodiversity.org.au:afd.name:363686
123=	1	urn:lsid:biodiversity.org.au:afd.name:363687
123=	1	urn:lsid:biodiversity.org.au:afd.name:364194
123=	1	urn:lsid:biodiversity.org.au:afd.name:364225
123=	1	urn:lsid:biodiversity.org.au:afd.name:364462
123=	1	urn:lsid:biodiversity.org.au:afd.name:364600
123=	1	urn:lsid:biodiversity.org.au:afd.name:364601
123=	1	urn:lsid:biodiversity.org.au:afd.name:364637
123=	1	urn:lsid:biodiversity.org.au:afd.name:364644
123=	1	urn:lsid:biodiversity.org.au:afd.name:364811
123=	1	urn:lsid:biodiversity.org.au:afd.name:364813
123=	1	urn:lsid:biodiversity.org.au:afd.name:364873
123=	1	urn:lsid:biodiversity.org.au:afd.name:365003
123=	1	urn:lsid:biodiversity.org.au:afd.name:365004
123=	1	urn:lsid:biodiversity.org.au:afd.name:365025
123=	1	urn:lsid:biodiversity.org.au:afd.name:365083
123=	1	urn:lsid:biodiversity.org.au:afd.name:365285
123=	1	urn:lsid:biodiversity.org.au:afd.name:365308
123=	1	urn:lsid:biodiversity.org.au:afd.name:365309
123=	1	urn:lsid:biodiversity.org.au:afd.name:365322
123=	1	urn:lsid:biodiversity.org.au:afd.name:365399
123=	1	urn:lsid:biodiversity.org.au:afd.name:365470
123=	1	urn:lsid:biodiversity.org.au:afd.name:365508
123=	1	urn:lsid:biodiversity.org.au:afd.name:365531
123=	1	urn:lsid:biodiversity.org.au:afd.name:365627
123=	1	urn:lsid:biodiversity.org.au:afd.name:365667
123=	1	urn:lsid:biodiversity.org.au:afd.name:365668
123=	1	urn:lsid:biodiversity.org.au:afd.name:365874
123=	1	urn:lsid:biodiversity.org.au:afd.name:365875
123=	1	urn:lsid:biodiversity.org.au:afd.name:365876
123=	1	urn:lsid:biodiversity.org.au:afd.name:365877
123=	1	urn:lsid:biodiversity.org.au:afd.name:365878
123=	1	urn:lsid:biodiversity.org.au:afd.name:365987
123=	1	urn:lsid:biodiversity.org.au:afd.name:365988
123=	1	urn:lsid:biodiversity.org.au:afd.name:365989
123=	1	urn:lsid:biodiversity.org.au:afd.name:366099
123=	1	urn:lsid:biodiversity.org.au:afd.name:366314
123=	1	urn:lsid:biodiversity.org.au:afd.name:366383
123=	1	urn:lsid:biodiversity.org.au:afd.name:366423
123=	1	urn:lsid:biodiversity.org.au:afd.name:366489
123=	1	urn:lsid:biodiversity.org.au:afd.name:366763
123=	1	urn:lsid:biodiversity.org.au:afd.name:366850
123=	1	urn:lsid:biodiversity.org.au:afd.name:366884
123=	1	urn:lsid:biodiversity.org.au:afd.name:366953
123=	1	urn:lsid:biodiversity.org.au:afd.name:366954
123=	1	urn:lsid:biodiversity.org.au:afd.name:367104
123=	1	urn:lsid:biodiversity.org.au:afd.name:367105
123=	1	urn:lsid:biodiversity.org.au:afd.name:367270
123=	1	urn:lsid:biodiversity.org.au:afd.name:367318
123=	1	urn:lsid:biodiversity.org.au:afd.name:367415
123=	1	urn:lsid:biodiversity.org.au:afd.name:367611
123=	1	urn:lsid:biodiversity.org.au:afd.name:368016
123=	1	urn:lsid:biodiversity.org.au:afd.name:368018
123=	1	urn:lsid:biodiversity.org.au:afd.name:368196
123=	1	urn:lsid:biodiversity.org.au:afd.name:368219
123=	1	urn:lsid:biodiversity.org.au:afd.name:368311
123=	1	urn:lsid:biodiversity.org.au:afd.name:368570
123=	1	urn:lsid:biodiversity.org.au:afd.name:368800
123=	1	urn:lsid:biodiversity.org.au:afd.name:368855
123=	1	urn:lsid:biodiversity.org.au:afd.name:368856
123=	1	urn:lsid:biodiversity.org.au:afd.name:368857
123=	1	urn:lsid:biodiversity.org.au:afd.name:368858
123=	1	urn:lsid:biodiversity.org.au:afd.name:368885
123=	1	urn:lsid:biodiversity.org.au:afd.name:368891
123=	1	urn:lsid:biodiversity.org.au:afd.name:368892
123=	1	urn:lsid:biodiversity.org.au:afd.name:368893
123=	1	urn:lsid:biodiversity.org.au:afd.name:368932
123=	1	urn:lsid:biodiversity.org.au:afd.name:369163
123=	1	urn:lsid:biodiversity.org.au:afd.name:369165
123=	1	urn:lsid:biodiversity.org.au:afd.name:369275
123=	1	urn:lsid:biodiversity.org.au:afd.name:369276
123=	1	urn:lsid:biodiversity.org.au:afd.name:369538
123=	1	urn:lsid:biodiversity.org.au:afd.name:370293
123=	1	urn:lsid:biodiversity.org.au:afd.name:370547
123=	1	urn:lsid:biodiversity.org.au:afd.name:370614
123=	1	urn:lsid:biodiversity.org.au:afd.name:371053
123=	1	urn:lsid:biodiversity.org.au:afd.name:371159
123=	1	urn:lsid:biodiversity.org.au:afd.name:371170
123=	1	urn:lsid:biodiversity.org.au:afd.name:371432
123=	1	urn:lsid:biodiversity.org.au:afd.name:371575
123=	1	urn:lsid:biodiversity.org.au:afd.name:371576
123=	1	urn:lsid:biodiversity.org.au:afd.name:371681
123=	1	urn:lsid:biodiversity.org.au:afd.name:371710
123=	1	urn:lsid:biodiversity.org.au:afd.name:371879
123=	1	urn:lsid:biodiversity.org.au:afd.name:372002
123=	1	urn:lsid:biodiversity.org.au:afd.name:372220
123=	1	urn:lsid:biodiversity.org.au:afd.name:372264
123=	1	urn:lsid:biodiversity.org.au:afd.name:372421
123=	1	urn:lsid:biodiversity.org.au:afd.name:372535
123=	1	urn:lsid:biodiversity.org.au:afd.name:372921
123=	1	urn:lsid:biodiversity.org.au:afd.name:372927
123=	1	urn:lsid:biodiversity.org.au:afd.name:372939
123=	1	urn:lsid:biodiversity.org.au:afd.name:373090
123=	1	urn:lsid:biodiversity.org.au:afd.name:373093
123=	1	urn:lsid:biodiversity.org.au:afd.name:373389
123=	1	urn:lsid:biodiversity.org.au:afd.name:373592
123=	1	urn:lsid:biodiversity.org.au:afd.name:373720
123=	1	urn:lsid:biodiversity.org.au:afd.name:373768
123=	1	urn:lsid:biodiversity.org.au:afd.name:373906
123=	1	urn:lsid:biodiversity.org.au:afd.name:373912
123=	1	urn:lsid:biodiversity.org.au:afd.name:373920
123=	1	urn:lsid:biodiversity.org.au:afd.name:374087
123=	1	urn:lsid:biodiversity.org.au:afd.name:374209
123=	1	urn:lsid:biodiversity.org.au:afd.name:374210
123=	1	urn:lsid:biodiversity.org.au:afd.name:374211
123=	1	urn:lsid:biodiversity.org.au:afd.name:374281
123=	1	urn:lsid:biodiversity.org.au:afd.name:374326
123=	1	urn:lsid:biodiversity.org.au:afd.name:374327
123=	1	urn:lsid:biodiversity.org.au:afd.name:374374
123=	1	urn:lsid:biodiversity.org.au:afd.name:374375
123=	1	urn:lsid:biodiversity.org.au:afd.name:374485
123=	1	urn:lsid:biodiversity.org.au:afd.name:374496
123=	1	urn:lsid:biodiversity.org.au:afd.name:374497
123=	1	urn:lsid:biodiversity.org.au:afd.name:375059
123=	1	urn:lsid:biodiversity.org.au:afd.name:375060
123=	1	urn:lsid:biodiversity.org.au:afd.name:375183
123=	1	urn:lsid:biodiversity.org.au:afd.name:375202
123=	1	urn:lsid:biodiversity.org.au:afd.name:375203
123=	1	urn:lsid:biodiversity.org.au:afd.name:375444
123=	1	urn:lsid:biodiversity.org.au:afd.name:375446
123=	1	urn:lsid:biodiversity.org.au:afd.name:375450
123=	1	urn:lsid:biodiversity.org.au:afd.name:375457
123=	1	urn:lsid:biodiversity.org.au:afd.name:375463
123=	1	urn:lsid:biodiversity.org.au:afd.name:375481
123=	1	urn:lsid:biodiversity.org.au:afd.name:375918
123=	1	urn:lsid:biodiversity.org.au:afd.name:376027
123=	1	urn:lsid:biodiversity.org.au:afd.name:376281
123=	1	urn:lsid:biodiversity.org.au:afd.name:376282
123=	1	urn:lsid:biodiversity.org.au:afd.name:376370
123=	1	urn:lsid:biodiversity.org.au:afd.name:376455
123=	1	urn:lsid:biodiversity.org.au:afd.name:376456
123=	1	urn:lsid:biodiversity.org.au:afd.name:376492
123=	1	urn:lsid:biodiversity.org.au:afd.name:376591
123=	1	urn:lsid:biodiversity.org.au:afd.name:376734
123=	1	urn:lsid:biodiversity.org.au:afd.name:377011
123=	1	urn:lsid:biodiversity.org.au:afd.name:377033
123=	1	urn:lsid:biodiversity.org.au:afd.name:377063
123=	1	urn:lsid:biodiversity.org.au:afd.name:377216
123=	1	urn:lsid:biodiversity.org.au:afd.name:377221
123=	1	urn:lsid:biodiversity.org.au:afd.name:377289
123=	1	urn:lsid:biodiversity.org.au:afd.name:377319
123=	1	urn:lsid:biodiversity.org.au:afd.name:377422
123=	1	urn:lsid:biodiversity.org.au:afd.name:377479
123=	1	urn:lsid:biodiversity.org.au:afd.name:377554
123=	1	urn:lsid:biodiversity.org.au:afd.name:377585
123=	1	urn:lsid:biodiversity.org.au:afd.name:377721
123=	1	urn:lsid:biodiversity.org.au:afd.name:377740
123=	1	urn:lsid:biodiversity.org.au:afd.name:377741
123=	1	urn:lsid:biodiversity.org.au:afd.name:377903
123=	1	urn:lsid:biodiversity.org.au:afd.name:377905
123=	1	urn:lsid:biodiversity.org.au:afd.name:377906
123=	1	urn:lsid:biodiversity.org.au:afd.name:378093
123=	1	urn:lsid:biodiversity.org.au:afd.name:378104
123=	1	urn:lsid:biodiversity.org.au:afd.name:378544
123=	1	urn:lsid:biodiversity.org.au:afd.name:379004
123=	1	urn:lsid:biodiversity.org.au:afd.name:379005
123=	1	urn:lsid:biodiversity.org.au:afd.name:379023
123=	1	urn:lsid:biodiversity.org.au:afd.name:379072
123=	1	urn:lsid:biodiversity.org.au:afd.name:379073
123=	1	urn:lsid:biodiversity.org.au:afd.name:379331
123=	1	urn:lsid:biodiversity.org.au:afd.name:379480
123=	1	urn:lsid:biodiversity.org.au:afd.name:379494
123=	1	urn:lsid:biodiversity.org.au:afd.name:379548
123=	1	urn:lsid:biodiversity.org.au:afd.name:379650
123=	1	urn:lsid:biodiversity.org.au:afd.name:379687
123=	1	urn:lsid:biodiversity.org.au:afd.name:379728
123=	1	urn:lsid:biodiversity.org.au:afd.name:379801
123=	1	urn:lsid:biodiversity.org.au:afd.name:379802
123=	1	urn:lsid:biodiversity.org.au:afd.name:379893
123=	1	urn:lsid:biodiversity.org.au:afd.name:380144
123=	1	urn:lsid:biodiversity.org.au:afd.name:380173
123=	1	urn:lsid:biodiversity.org.au:afd.name:380174
123=	1	urn:lsid:biodiversity.org.au:afd.name:380175
123=	1	urn:lsid:biodiversity.org.au:afd.name:380176
123=	1	urn:lsid:biodiversity.org.au:afd.name:380177
123=	1	urn:lsid:biodiversity.org.au:afd.name:380276
123=	1	urn:lsid:biodiversity.org.au:afd.name:380492
123=	1	urn:lsid:biodiversity.org.au:afd.name:380493
123=	1	urn:lsid:biodiversity.org.au:afd.name:380494
123=	1	urn:lsid:biodiversity.org.au:afd.name:380495
123=	1	urn:lsid:biodiversity.org.au:afd.name:380547
123=	1	urn:lsid:biodiversity.org.au:afd.name:380666
123=	1	urn:lsid:biodiversity.org.au:afd.name:380669
123=	1	urn:lsid:biodiversity.org.au:afd.name:380790
123=	1	urn:lsid:biodiversity.org.au:afd.name:381053
123=	1	urn:lsid:biodiversity.org.au:afd.name:381111
123=	1	urn:lsid:biodiversity.org.au:afd.name:381313
123=	1	urn:lsid:biodiversity.org.au:afd.name:381453
123=	1	urn:lsid:biodiversity.org.au:afd.name:381454
123=	1	urn:lsid:biodiversity.org.au:afd.name:381457
123=	1	urn:lsid:biodiversity.org.au:afd.name:381562
123=	1	urn:lsid:biodiversity.org.au:afd.name:382021
123=	1	urn:lsid:biodiversity.org.au:afd.name:382291
123=	1	urn:lsid:biodiversity.org.au:afd.name:382320
123=	1	urn:lsid:biodiversity.org.au:afd.name:382389
123=	1	urn:lsid:biodiversity.org.au:afd.name:382418
123=	1	urn:lsid:biodiversity.org.au:afd.name:382449
123=	1	urn:lsid:biodiversity.org.au:afd.name:382488
123=	1	urn:lsid:biodiversity.org.au:afd.name:382551
123=	1	urn:lsid:biodiversity.org.au:afd.name:382679
123=	1	urn:lsid:biodiversity.org.au:afd.name:382680
123=	1	urn:lsid:biodiversity.org.au:afd.name:382893
123=	1	urn:lsid:biodiversity.org.au:afd.name:382967
123=	1	urn:lsid:biodiversity.org.au:afd.name:383063
123=	1	urn:lsid:biodiversity.org.au:afd.name:383064
123=	1	urn:lsid:biodiversity.org.au:afd.name:383085
123=	1	urn:lsid:biodiversity.org.au:afd.name:383131
123=	1	urn:lsid:biodiversity.org.au:afd.name:383137
123=	1	urn:lsid:biodiversity.org.au:afd.name:383219
123=	1	urn:lsid:biodiversity.org.au:afd.name:383324
123=	1	urn:lsid:biodiversity.org.au:afd.name:383327
123=	1	urn:lsid:biodiversity.org.au:afd.name:383330
123=	1	urn:lsid:biodiversity.org.au:afd.name:383332
123=	1	urn:lsid:biodiversity.org.au:afd.name:383392
123=	1	urn:lsid:biodiversity.org.au:afd.name:383486
123=	1	urn:lsid:biodiversity.org.au:afd.name:383501
123=	1	urn:lsid:biodiversity.org.au:afd.name:383523
123=	1	urn:lsid:biodiversity.org.au:afd.name:383740
123=	1	urn:lsid:biodiversity.org.au:afd.name:383781
123=	1	urn:lsid:biodiversity.org.au:afd.name:383790
123=	1	urn:lsid:biodiversity.org.au:afd.name:383791
123=	1	urn:lsid:biodiversity.org.au:afd.name:383861
123=	1	urn:lsid:biodiversity.org.au:afd.name:384157
123=	1	urn:lsid:biodiversity.org.au:afd.name:384227
123=	1	urn:lsid:biodiversity.org.au:afd.name:384322
123=	1	urn:lsid:biodiversity.org.au:afd.name:384323
123=	1	urn:lsid:biodiversity.org.au:afd.name:384494
123=	1	urn:lsid:biodiversity.org.au:afd.name:384503
123=	1	urn:lsid:biodiversity.org.au:afd.name:384504
123=	1	urn:lsid:biodiversity.org.au:afd.name:384747
123=	1	urn:lsid:biodiversity.org.au:afd.name:384855
123=	1	urn:lsid:biodiversity.org.au:afd.name:384901
123=	1	urn:lsid:biodiversity.org.au:afd.name:385008
123=	1	urn:lsid:biodiversity.org.au:afd.name:385016
123=	1	urn:lsid:biodiversity.org.au:afd.name:385107
123=	1	urn:lsid:biodiversity.org.au:afd.name:385108
123=	1	urn:lsid:biodiversity.org.au:afd.name:385135
123=	1	urn:lsid:biodiversity.org.au:afd.name:385145
123=	1	urn:lsid:biodiversity.org.au:afd.name:385146
123=	1	urn:lsid:biodiversity.org.au:afd.name:385587
123=	1	urn:lsid:biodiversity.org.au:afd.name:385674
123=	1	urn:lsid:biodiversity.org.au:afd.name:385763
123=	1	urn:lsid:biodiversity.org.au:afd.name:385809
123=	1	urn:lsid:biodiversity.org.au:afd.name:386121
123=	1	urn:lsid:biodiversity.org.au:afd.name:386142
123=	1	urn:lsid:biodiversity.org.au:afd.name:386161
123=	1	urn:lsid:biodiversity.org.au:afd.name:386177
123=	1	urn:lsid:biodiversity.org.au:afd.name:386315
123=	1	urn:lsid:biodiversity.org.au:afd.name:386413
123=	1	urn:lsid:biodiversity.org.au:afd.name:386414
123=	1	urn:lsid:biodiversity.org.au:afd.name:386609
123=	1	urn:lsid:biodiversity.org.au:afd.name:386683
123=	1	urn:lsid:biodiversity.org.au:afd.name:386767
123=	1	urn:lsid:biodiversity.org.au:afd.name:386983
123=	1	urn:lsid:biodiversity.org.au:afd.name:386984
123=	1	urn:lsid:biodiversity.org.au:afd.name:386986
123=	1	urn:lsid:biodiversity.org.au:afd.name:386988
123=	1	urn:lsid:biodiversity.org.au:afd.name:386990
123=	1	urn:lsid:biodiversity.org.au:afd.name:387020
123=	1	urn:lsid:biodiversity.org.au:afd.name:387021
123=	1	urn:lsid:biodiversity.org.au:afd.name:387056
123=	1	urn:lsid:biodiversity.org.au:afd.name:387775
123=	1	urn:lsid:biodiversity.org.au:afd.name:388385
123=	1	urn:lsid:biodiversity.org.au:afd.name:388677
123=	1	urn:lsid:biodiversity.org.au:afd.name:388678
123=	1	urn:lsid:biodiversity.org.au:afd.name:388844
123=	1	urn:lsid:biodiversity.org.au:afd.name:389214
123=	1	urn:lsid:biodiversity.org.au:afd.name:389242
123=	1	urn:lsid:biodiversity.org.au:afd.name:389501
123=	1	urn:lsid:biodiversity.org.au:afd.name:389548
123=	1	urn:lsid:biodiversity.org.au:afd.name:389930
123=	1	urn:lsid:biodiversity.org.au:afd.name:390108
123=	1	urn:lsid:biodiversity.org.au:afd.name:390204
123=	1	urn:lsid:biodiversity.org.au:afd.name:390207
123=	1	urn:lsid:biodiversity.org.au:afd.name:390232
123=	1	urn:lsid:biodiversity.org.au:afd.name:390497
123=	1	urn:lsid:biodiversity.org.au:afd.name:390498
123=	1	urn:lsid:biodiversity.org.au:afd.name:390529
123=	1	urn:lsid:biodiversity.org.au:afd.name:390531
123=	1	urn:lsid:biodiversity.org.au:afd.name:390562
123=	1	urn:lsid:biodiversity.org.au:afd.name:390575
123=	1	urn:lsid:biodiversity.org.au:afd.name:390843
123=	1	urn:lsid:biodiversity.org.au:afd.name:390844
123=	1	urn:lsid:biodiversity.org.au:afd.name:391132
123=	1	urn:lsid:biodiversity.org.au:afd.name:391133
123=	1	urn:lsid:biodiversity.org.au:afd.name:391134
123=	1	urn:lsid:biodiversity.org.au:afd.name:391147
123=	1	urn:lsid:biodiversity.org.au:afd.name:391290
123=	1	urn:lsid:biodiversity.org.au:afd.name:391349
123=	1	urn:lsid:biodiversity.org.au:afd.name:391592
123=	1	urn:lsid:biodiversity.org.au:afd.name:391735
123=	1	urn:lsid:biodiversity.org.au:afd.name:391736
123=	1	urn:lsid:biodiversity.org.au:afd.name:391750
123=	1	urn:lsid:biodiversity.org.au:afd.name:391875
123=	1	urn:lsid:biodiversity.org.au:afd.name:392001
123=	1	urn:lsid:biodiversity.org.au:afd.name:392009
123=	1	urn:lsid:biodiversity.org.au:afd.name:392018
123=	1	urn:lsid:biodiversity.org.au:afd.name:392266
123=	1	urn:lsid:biodiversity.org.au:afd.name:392269
123=	1	urn:lsid:biodiversity.org.au:afd.name:392270
123=	1	urn:lsid:biodiversity.org.au:afd.name:392271
123=	1	urn:lsid:biodiversity.org.au:afd.name:392272
123=	1	urn:lsid:biodiversity.org.au:afd.name:392273
123=	1	urn:lsid:biodiversity.org.au:afd.name:392274
123=	1	urn:lsid:biodiversity.org.au:afd.name:392278
123=	1	urn:lsid:biodiversity.org.au:afd.name:392279
123=	1	urn:lsid:biodiversity.org.au:afd.name:392283
123=	1	urn:lsid:biodiversity.org.au:afd.name:392569
123=	1	urn:lsid:biodiversity.org.au:afd.name:392805
123=	1	urn:lsid:biodiversity.org.au:afd.name:392863
123=	1	urn:lsid:biodiversity.org.au:afd.name:392866
123=	1	urn:lsid:biodiversity.org.au:afd.name:392951
123=	1	urn:lsid:biodiversity.org.au:afd.name:393016
123=	1	urn:lsid:biodiversity.org.au:afd.name:393101
123=	1	urn:lsid:biodiversity.org.au:afd.name:393701
123=	1	urn:lsid:biodiversity.org.au:afd.name:393702
123=	1	urn:lsid:biodiversity.org.au:afd.name:393865
123=	1	urn:lsid:biodiversity.org.au:afd.name:393943
123=	1	urn:lsid:biodiversity.org.au:afd.name:393963
123=	1	urn:lsid:biodiversity.org.au:afd.name:394029
123=	1	urn:lsid:biodiversity.org.au:afd.name:394049
123=	1	urn:lsid:biodiversity.org.au:afd.name:394050
123=	1	urn:lsid:biodiversity.org.au:afd.name:394318
123=	1	urn:lsid:biodiversity.org.au:afd.name:394505
123=	1	urn:lsid:biodiversity.org.au:afd.name:394535
123=	1	urn:lsid:biodiversity.org.au:afd.name:394608
123=	1	urn:lsid:biodiversity.org.au:afd.name:394701
123=	1	urn:lsid:biodiversity.org.au:afd.name:394727
123=	1	urn:lsid:biodiversity.org.au:afd.name:394782
123=	1	urn:lsid:biodiversity.org.au:afd.name:394783
123=	1	urn:lsid:biodiversity.org.au:afd.name:394790
123=	1	urn:lsid:biodiversity.org.au:afd.name:394807
123=	1	urn:lsid:biodiversity.org.au:afd.name:394931
123=	1	urn:lsid:biodiversity.org.au:afd.name:394946
123=	1	urn:lsid:biodiversity.org.au:afd.name:394956
123=	1	urn:lsid:biodiversity.org.au:afd.name:395130
123=	1	urn:lsid:biodiversity.org.au:afd.name:395220
123=	1	urn:lsid:biodiversity.org.au:afd.name:395252
123=	1	urn:lsid:biodiversity.org.au:afd.name:395253
123=	1	urn:lsid:biodiversity.org.au:afd.name:395353
123=	1	urn:lsid:biodiversity.org.au:afd.name:395480
123=	1	urn:lsid:biodiversity.org.au:afd.name:395602
123=	1	urn:lsid:biodiversity.org.au:afd.name:395613
123=	1	urn:lsid:biodiversity.org.au:afd.name:396205
123=	1	urn:lsid:biodiversity.org.au:afd.name:396337
123=	1	urn:lsid:biodiversity.org.au:afd.name:396338
123=	1	urn:lsid:biodiversity.org.au:afd.name:396366
123=	1	urn:lsid:biodiversity.org.au:afd.name:396368
123=	1	urn:lsid:biodiversity.org.au:afd.name:396631
123=	1	urn:lsid:biodiversity.org.au:afd.name:396848
123=	1	urn:lsid:biodiversity.org.au:afd.name:397053
123=	1	urn:lsid:biodiversity.org.au:afd.name:397054
123=	1	urn:lsid:biodiversity.org.au:afd.name:397055
123=	1	urn:lsid:biodiversity.org.au:afd.name:397056
123=	1	urn:lsid:biodiversity.org.au:afd.name:397057
123=	1	urn:lsid:biodiversity.org.au:afd.name:397132
123=	1	urn:lsid:biodiversity.org.au:afd.name:397228
123=	1	urn:lsid:biodiversity.org.au:afd.name:397229
123=	1	urn:lsid:biodiversity.org.au:afd.name:397230
123=	1	urn:lsid:biodiversity.org.au:afd.name:397304
123=	1	urn:lsid:biodiversity.org.au:afd.name:397337
123=	1	urn:lsid:biodiversity.org.au:afd.name:397361
123=	1	urn:lsid:biodiversity.org.au:afd.name:397417
123=	1	urn:lsid:biodiversity.org.au:afd.name:397418
123=	1	urn:lsid:biodiversity.org.au:afd.name:397419
123=	1	urn:lsid:biodiversity.org.au:afd.name:397420
123=	1	urn:lsid:biodiversity.org.au:afd.name:397629
123=	1	urn:lsid:biodiversity.org.au:afd.name:397708
123=	1	urn:lsid:biodiversity.org.au:afd.name:397847
123=	1	urn:lsid:biodiversity.org.au:afd.name:397856
123=	1	urn:lsid:biodiversity.org.au:afd.name:397973
123=	1	urn:lsid:biodiversity.org.au:afd.name:398191
123=	1	urn:lsid:biodiversity.org.au:afd.name:398284
123=	1	urn:lsid:biodiversity.org.au:afd.name:398366
123=	1	urn:lsid:biodiversity.org.au:afd.name:398476
123=	1	urn:lsid:biodiversity.org.au:afd.name:398477
123=	1	urn:lsid:biodiversity.org.au:afd.name:398478
123=	1	urn:lsid:biodiversity.org.au:afd.name:398732
123=	1	urn:lsid:biodiversity.org.au:afd.name:398914
123=	1	urn:lsid:biodiversity.org.au:afd.name:398915
123=	1	urn:lsid:biodiversity.org.au:afd.name:398917
123=	1	urn:lsid:biodiversity.org.au:afd.name:398922
123=	1	urn:lsid:biodiversity.org.au:afd.name:399012
123=	1	urn:lsid:biodiversity.org.au:afd.name:399204
123=	1	urn:lsid:biodiversity.org.au:afd.name:399255
123=	1	urn:lsid:biodiversity.org.au:afd.name:399517
123=	1	urn:lsid:biodiversity.org.au:afd.name:399548
123=	1	urn:lsid:biodiversity.org.au:afd.name:399596
